;DESCRIPTION: CalSim values for zone boundaries for Shasta and Trinity,,,,,,,,
;SOURCE: CalSimII through 2003; CalSim 3 through 2015 (CS3A2010Existing2017v3),,,,,,,,
;COLUMN HEADINGS: ,,,,,,,,
;UNITS: AF,,,,,,,,
;Column,0,1,2,3,4,5,6,
1989,10,700000,1300000,1850000,1700000,2500000,3200000,3250000
1989,11,700000,1300000,1850000,1700000,2500000,3200000,3252000
1989,12,700000,1300000,1850000,1700000,2500000,3372000,3372000
1990,1,500000,1000000,1900000,650000,2500000,3822000,3822000
1990,2,500000,1000000,2000000,650000,2500000,4253000,4253000
1990,3,500000,1000000,2100000,650000,2500000,4552000,4552000
1990,4,500000,1000000,2300000,650000,2500000,4552000,4552000
1990,5,500000,1252080.961,2420000,650000,2972953.693,4552000,4552000
1990,6,500000,1169511.856,2447000,650000,2991962.323,3200000,4500000
1990,7,500000,1120429.666,2270000,650000,2752956.424,3200000,4150000
1990,8,500000,1038893.25,2150000,650000,2420657.123,3200000,3700000
1990,9,500000,968593.1732,1975000,650000,2291397.157,3200000,3400000
1990,10,500000,1000000,1850000,650000,2500000,3200000,3250000
1990,11,500000,1000000,1850000,650000,2500000,3200000,3252000
1990,12,500000,1000000,1850000,650000,2500000,3372000,3372000
1991,1,500000,1000000,1900000,650000,2500000,3835000,3835000
1991,2,500000,1000000,2000000,650000,2500000,4253000,4253000
1991,3,500000,1000000,2100000,650000,2500000,4552000,4552000
1991,4,500000,1000000,2300000,650000,2500000,4552000,4552000
1991,5,500000,1022941.493,2420000,650000,2575936.068,4552000,4552000
1991,6,500000,999082.653,2447000,650000,2442452.169,3200000,4500000
1991,7,500000,961878.8895,2270000,650000,2248559.08,3200000,4150000
1991,8,500000,844769.6241,2150000,650000,1867091.765,3200000,3700000
1991,9,500000,728433.0182,1975000,650000,1674240.309,3200000,3400000
1991,10,500000,1000000,1850000,650000,2500000,3200000,3250000
1991,11,500000,1000000,1850000,650000,2500000,3200000,3252000
1991,12,500000,1000000,1850000,650000,2500000,3372000,3372000
1992,1,500000,1000000,1900000,650000,2500000,3835000,3835000
1992,2,500000,1000000,2000000,650000,2500000,4253000,4253000
1992,3,500000,1000000,2100000,650000,2500000,4552000,4552000
1992,4,500000,1000000,2300000,650000,2500000,4552000,4552000
1992,5,500000,1236914.582,2420000,650000,2646521.409,4552000,4552000
1992,6,500000,1114783.169,2447000,650000,2353331.376,3200000,4500000
1992,7,500000,1070222.88,2270000,650000,1842517.476,3200000,4150000
1992,8,500000,994802.3472,2150000,650000,1333703.213,3200000,3700000
1992,9,500000,770403.0469,1975000,650000,971174.7463,3200000,3400000
1992,10,500000,1000000,1850000,650000,2500000,3200000,3250000
1992,11,500000,1000000,1850000,650000,2500000,3200000,3252000
1992,12,500000,1000000,1850000,650000,2500000,3350000,3350000
1993,1,1100000,1600000,1900000,2000000,2500000,3321000,3321000
1993,2,1100000,1600000,2000000,2000000,2500000,3567000,3567000
1993,3,1100000,1600000,2100000,2000000,2500000,4000000,4000000
1993,4,1100000,1600000,2300000,2000000,2500000,4552000,4552000
1993,5,1100000,1653144.835,2420000,2000000,4156096.15,4552000,4552000
1993,6,1100000,1679436.91,2447000,2000000,3200000,3200000,4500000
1993,7,1100000,1616709.245,2270000,2000000,3200000,3200000,4150000
1993,8,1100000,1588593.83,2150000,2000000,3200000,3200000,3700000
1993,9,1100000,1471643.764,1975000,2000000,2500000,3200000,3400000
1993,10,1100000,1600000,1850000,2000000,2500000,3200000,3250000
1993,11,1100000,1600000,1850000,2000000,2500000,3200000,3252000
1993,12,1100000,1600000,1850000,2000000,2500000,3372000,3372000
1994,1,500000,1000000,1900000,650000,2500000,3835000,3835000
1994,2,500000,1000000,2000000,650000,2500000,4146000,4146000
1994,3,500000,1000000,2100000,650000,2500000,4552000,4552000
1994,4,500000,1000000,2300000,650000,2500000,4552000,4552000
1994,5,500000,1471793.694,2420000,650000,3179835.82,4552000,4552000
1994,6,500000,1368387.011,2447000,650000,3000842.36,3200000,4500000
1994,7,500000,1247518.499,2270000,650000,2628181.74,3200000,4150000
1994,8,500000,1095250.175,2150000,650000,2253283.606,3200000,3700000
1994,9,500000,1000000,1975000,650000,1827627.994,3200000,3400000
1994,10,500000,1000000,1850000,650000,2500000,3200000,3250000
1994,11,500000,1000000,1850000,650000,2500000,3200000,3252000
1994,12,500000,1000000,1850000,650000,2500000,3371600.098,3371600.098
1995,1,1100000,1600000,1900000,650000,2500000,3252100.098,3252100.098
1995,2,1100000,1600000,2000000,650000,2500000,3742500,3742500
1995,3,1100000,1600000,2100000,650000,2500000,3416500,3416500
1995,4,1100000,1600000,2300000,650000,2500000,4216799.805,4216799.805
1995,5,1100000,2332977.675,2420000,650000,4480177.756,4552000,4552000
1995,6,1100000,2316098.957,2447000,650000,3200000,3200000,4500000
1995,7,1100000,2133009.274,2270000,650000,3200000,3200000,4150000
1995,8,1100000,1942159.703,2150000,650000,3200000,3200000,3700000
1995,9,1100000,1600000,1975000,650000,2500000,3200000,3400000
1995,10,1100000,1600000,1850000,650000,2500000,3250000,3250000
1995,11,1100000,1600000,1850000,650000,2500000,3252000,3252000
1995,12,1100000,1600000,1850000,650000,2500000,3367600.098,3367600.098
1996,1,1100000,1600000,1900000,2000000,2500000,3722500,3722500
1996,2,1100000,1600000,2000000,2000000,2500000,3503100.098,3503100.098
1996,3,1100000,1600000,2100000,2000000,2500000,4009899.902,4009899.902
1996,4,1100000,1600000,2300000,2000000,2500000,4552100.098,4552100.098
1996,5,1100000,2299014.235,2420000,2000000,4463454.804,4552000,4552000
1996,6,1100000,2122217.893,2447000,2000000,3200000,3200000,4500000
1996,7,1100000,1984522.854,2270000,2000000,3200000,3200000,4150000
1996,8,1100000,1806903.224,2150000,2000000,3200000,3200000,3700000
1996,9,1100000,1600000,1975000,2000000,2500000,3200000,3400000
1996,10,1100000,1600000,1850000,2000000,2500000,3250000,3250000
1996,11,1100000,1600000,1850000,2000000,2500000,3252000,3252000
1996,12,1100000,1600000,1850000,2000000,2500000,3252100.098,3252100.098
1997,1,1100000,1600000,1900000,2000000,2500000,3252100.098,3252100.098
1997,2,1100000,1600000,2000000,2000000,2500000,3788800.049,3788800.049
1997,3,1100000,1600000,2100000,2000000,2500000,4462799.805,4462799.805
1997,4,1100000,1600000,2300000,2000000,2500000,4552100.098,4552100.098
1997,5,1100000,2087730.502,2420000,2000000,3790435.998,4552000,4552000
1997,6,1100000,1864415.351,2447000,2000000,3200000,3200000,4500000
1997,7,1100000,1695282.928,2270000,2000000,3117710.806,3200000,4150000
1997,8,1100000,1560025.535,2150000,2000000,2706025.203,3200000,3700000
1997,9,1100000,1378636.155,1975000,2000000,2500000,3200000,3400000
1997,10,1100000,1600000,1850000,2000000,2500000,3250000,3250000
1997,11,1100000,1600000,1850000,2000000,2500000,3252000,3252000
1997,12,1100000,1600000,1850000,2000000,2500000,3364399.902,3364399.902
1998,1,1100000,1600000,1900000,2000000,2500000,3338500,3338500
1998,2,1100000,1600000,2000000,2000000,2500000,3252100.098,3252100.098
1998,3,1100000,1600000,2100000,2000000,2500000,3503899.902,3503899.902
1998,4,1100000,1600000,2300000,2000000,2500000,4395000,4395000
1998,5,1100000,2322082.367,2420000,2000000,4493987.408,4552000,4552000
1998,6,1100000,2447000,2447000,2000000,3200000,3200000,4500000
1998,7,1100000,2270000,2270000,2000000,3200000,3200000,4150000
1998,8,1100000,1949474.381,2150000,2000000,3200000,3200000,3700000
1998,9,1100000,1600000,1975000,2000000,2500000,3200000,3400000
1998,10,1100000,1600000,1850000,2000000,2500000,3250000,3250000
1998,11,1100000,1600000,1850000,2000000,2500000,3252000,3252000
1998,12,1100000,1600000,1850000,2000000,2500000,3349000,3349000
1999,1,1100000,1600000,1900000,2000000,2500000,3640100.098,3640100.098
1999,2,1100000,1600000,2000000,2000000,2500000,3569600.098,3569600.098
1999,3,1100000,1600000,2100000,2000000,2500000,3980000,3980000
1999,4,1100000,1600000,2300000,2000000,2500000,4552100.098,4552100.098
1999,5,1100000,2372753.451,2420000,2000000,4362325.897,4552000,4552000
1999,6,1100000,2268875.49,2447000,2000000,3200000,3200000,4500000
1999,7,1100000,2116417.606,2270000,2000000,3200000,3200000,4150000
1999,8,1100000,1915439.325,2150000,2000000,3175087.866,3200000,3700000
1999,9,1100000,1600000,1975000,2000000,2500000,3200000,3400000
1999,10,1100000,1600000,1850000,2000000,2500000,3250000,3250000
1999,11,1100000,1600000,1850000,2000000,2500000,3252000,3252000
1999,12,1100000,1600000,1850000,2000000,2500000,3370300.049,3370300.049
2000,1,1100000,1600000,1900000,2000000,2500000,3614500,3614500
2000,2,1100000,1600000,2000000,2000000,2500000,3281500,3281500
2000,3,1100000,1600000,2100000,2000000,2500000,3975600.098,3975600.098
2000,4,1100000,1600000,2300000,2000000,2500000,4552100.098,4552100.098
2000,5,1100000,2343097.774,2420000,2000000,4306912.207,4552000,4552000
2000,6,1100000,2234131.26,2447000,2000000,3200000,3200000,4500000
2000,7,1100000,2091222.042,2270000,2000000,3200000,3200000,4150000
2000,8,1100000,1887033.837,2150000,2000000,3058127.257,3200000,3700000
2000,9,1100000,1600000,1975000,2000000,2500000,3200000,3400000
2000,10,1100000,1600000,1850000,2000000,2500000,3250000,3250000
2000,11,1100000,1600000,1850000,2000000,2500000,3252000,3252000
2000,12,1100000,1600000,1850000,2000000,2500000,3371600.098,3371600.098
2001,1,700000,1300000,1900000,1700000,2500000,3834899.902,3834899.902
2001,2,700000,1300000,2000000,1700000,2500000,4024500,4024500
2001,3,700000,1300000,2100000,1700000,2500000,4437799.805,4437799.805
2001,4,700000,1300000,2300000,1700000,2500000,4552100.098,4552100.098
2001,5,700000,2040033.369,2420000,1700000,3650898.796,4552000,4552000
2001,6,700000,1862980.892,2447000,1700000,3200000,3200000,4500000
2001,7,700000,1665580.144,2270000,1700000,2968213.235,3200000,4150000
2001,8,700000,1462827.371,2150000,1700000,2643817.43,3200000,3700000
2001,9,700000,1300000,1975000,1700000,2500000,3200000,3400000
2001,10,700000,1300000,1850000,1700000,2500000,3250000,3250000
2001,11,700000,1300000,1850000,1700000,2500000,3252000,3252000
2001,12,700000,1300000,1850000,1700000,2500000,3333800.049,3333800.049
2002,1,700000,1300000,1900000,1700000,2500000,3678399.902,3678399.902
2002,2,700000,1300000,2000000,1700000,2500000,4022000,4022000
2002,3,700000,1300000,2100000,1700000,2500000,4462200.195,4462200.195
2002,4,700000,1300000,2300000,1700000,2500000,4552100.098,4552100.098
2002,5,700000,1962242.019,2420000,1700000,4197973.763,4552000,4552000
2002,6,700000,1796578.765,2447000,1700000,3200000,3200000,4500000
2002,7,700000,1638258.662,2270000,1700000,3200000,3200000,4150000
2002,8,700000,1473172.917,2150000,1700000,2916307.843,3200000,3700000
2002,9,700000,1300000,1975000,1700000,2500000,3200000,3400000
2002,10,700000,1300000,1850000,1700000,2500000,3250000,3250000
2002,11,700000,1300000,1850000,1700000,2500000,3252000,3252000
2002,12,700000,1300000,1850000,1700000,2500000,3291300.049,3291300.049
2003,1,1100000,1600000,1900000,2000000,2500000,3515199.951,3515199.951
2003,2,1100000,1600000,2000000,2000000,2500000,4006399.902,4006399.902
2003,3,1100000,1600000,2100000,2000000,2500000,4346899.902,4346899.902
2003,4,1100000,1600000,2300000,2000000,2500000,4552100.098,4552100.098
2003,5,1100000,2337763.344,2420000,2000000,4552000,4552000,4552000
2003,6,1100000,2287174.556,2447000,2000000,3200000,3200000,4500000
2003,7,1100000,2148030.931,2270000,2000000,3200000,3200000,4150000
2003,8,1100000,1940239.919,2150000,2000000,3004277.107,3200000,3700000
2003,9,1100000,1600000,1975000,2000000,2500000,3200000,3400000
2003,10,1100000,1600000,1850000,2000000,2500000,3250000,3250000
2003,11,1100000,1600000,1850000,2000000,2500000,3252000,3252000
2003,12,1100000,1600000,1850000,2000000,2500000,3343600.098,3343600.098
2004,1,1100000,1500000,1900000,2000000,2500000,3718699.951,3718699.951
2004,2,1100000,1500000,2000000,2000000,2500000,3401100.098,3401100.098
2004,3,1100000,1500000,2100000,2000000,2500000,4181399.902,4181399.902
2004,4,1100000,1500000,2300000,2000000,2500000,4552100.098,4552100.098
2004,5,1100000,2285795.175,2420000,2000000,4201175.793,4552000,4552000
2004,6,1100000,2128326.721,2447000,2000000,3908479.706,4500000,4500000
2004,7,1100000,1928995.848,2270000,2000000,3472256.636,4150000,4150000
2004,8,1100000,1717027.924,2150000,2000000,2930730.538,3700000,3700000
2004,9,1100000,1500000,1975000,2000000,2500000,3400000,3400000
2004,10,1100000,1500000,1850000,2000000,2500000,3250000,3250000
2004,11,1100000,1500000,1850000,2000000,2500000,3252000,3252000
2004,12,1100000,1500000,1850000,2000000,2500000,3360899.902,3360899.902
2005,1,1100000,1600000,1900000,2000000,2500000,3710199.951,3710199.951
2005,2,1100000,1600000,2000000,2000000,2500000,4063399.902,4063399.902
2005,3,1100000,1600000,2100000,2000000,2500000,4253000,4253000
2005,4,1100000,1600000,2300000,2000000,2500000,4552100.098,4552100.098
2005,5,1100000,2238390.348,2420000,2000000,4552000,4552000,4552000
2005,6,1100000,2176892.73,2447000,2000000,4193416.824,4500000,4500000
2005,7,1100000,2078822.994,2270000,2000000,3870600.751,4150000,4150000
2005,8,1100000,1914363.127,2150000,2000000,3299330.111,3700000,3700000
2005,9,1100000,1600000,1975000,2000000,2500000,3400000,3400000
2005,10,1100000,1600000,1850000,2000000,2500000,3250000,3250000
2005,11,1100000,1600000,1850000,2000000,2500000,3252100.098,3252100.098
2005,12,1100000,1600000,1850000,2000000,2500000,3273899.902,3273899.902
2006,1,1100000,1600000,1900000,2000000,2500000,3420600.098,3420600.098
2006,2,1100000,1600000,2000000,2000000,2500000,3759899.902,3759899.902
2006,3,1100000,1600000,2100000,2000000,2500000,3733199.951,3733199.951
2006,4,1100000,1600000,2300000,2000000,2500000,3879800.049,3879800.049
2006,5,1100000,2420000,2420000,2000000,4116932.2,4552100.098,4552100.098
2006,6,1100000,2395435.008,2447000,2000000,4175047.176,4500000,3200000
2006,7,1100000,2197696.667,2270000,2000000,3871670.864,4150000,3200000
2006,8,1100000,1940315.001,2150000,2000000,3339762.398,3700000,3200000
2006,9,1100000,1600000,1975000,2000000,2500000,3400000,3200000
2006,10,1100000,1600000,1850000,2000000,2500000,3200000,3250000
2006,11,1100000,1600000,1850000,2000000,2500000,3200000,3252000
2006,12,1100000,1600000,1850000,2000000,2500000,3370000,3370000
2007,1,700000,1300000,1900000,1700000,2500000,3828000,3828000
2007,2,700000,1300000,2000000,1700000,2500000,4197000,4197000
2007,3,700000,1300000,2100000,1700000,2500000,4552000,4552000
2007,4,700000,1300000,2300000,1700000,2500000,4552000,4552000
2007,5,700000,1998842.768,2420000,1700000,4091352.068,4552000,4552000
2007,6,700000,1831844.912,2447000,1700000,3200000,3200000,4500000
2007,7,700000,1721216.802,2270000,1700000,3146556.326,3200000,4150000
2007,8,700000,1511233.401,2150000,1700000,2701641.191,3200000,3700000
2007,9,700000,1300000,1975000,1700000,2500000,3200000,3400000
2007,10,700000,1300000,1850000,1700000,2500000,3200000,3250000
2007,11,700000,1300000,1850000,1700000,2500000,3200000,3252000
2007,12,700000,1300000,1850000,1700000,2500000,3358000,3358000
2008,1,500000,1000000,1900000,650000,2500000,3727000,3727000
2008,2,500000,1000000,2000000,650000,2500000,4194000,4194000
2008,3,500000,1000000,2100000,650000,2500000,4552000,4552000
2008,4,500000,1000000,2300000,650000,2500000,4552000,4552000
2008,5,500000,1458385.277,2420000,650000,2890911.421,4552000,4552000
2008,6,500000,1358892.232,2447000,650000,2785673.788,3200000,4500000
2008,7,500000,1247558.155,2270000,650000,2474290.887,3200000,4150000
2008,8,500000,1099181.107,2150000,650000,2151136.16,3200000,3700000
2008,9,500000,1000000,1975000,650000,1883635.432,3200000,3400000
2008,10,500000,1000000,1850000,650000,2500000,3200000,3250000
2008,11,500000,1000000,1850000,650000,2500000,3200000,3252000
2008,12,500000,1000000,1850000,650000,2500000,3359000,3359000
2009,1,700000,1300000,1900000,1700000,2500000,3818000,3818000
2009,2,700000,1300000,2000000,1700000,2500000,4251000,4251000
2009,3,700000,1300000,2100000,1700000,2500000,4439000,4439000
2009,4,700000,1300000,2300000,1700000,2500000,4552000,4552000
2009,5,700000,1277159.401,2420000,1700000,3408764.339,4552000,4552000
2009,6,700000,1161530.957,2447000,1700000,3200000,3200000,4500000
2009,7,700000,1115831.499,2270000,1700000,2909409.381,3200000,4150000
2009,8,700000,1007910.517,2150000,1700000,2544566.073,3200000,3700000
2009,9,700000,899019.1475,1975000,1700000,2500000,3200000,3400000
2009,10,500000,1000000,1850000,650000,2500000,3200000,3250000
2009,11,500000,1000000,1850000,650000,2500000,3200000,3252000
2009,12,500000,1000000,1850000,650000,2500000,3359000,3359000
2010,1,700000,1300000,1900000,1700000,2500000,3818000,3818000
2010,2,700000,1300000,2000000,1700000,2500000,4251000,4251000
2010,3,700000,1300000,2100000,1700000,2500000,4439000,4439000
2010,4,700000,1300000,2300000,1700000,2500000,4552000,4552000
2010,5,700000,1489483.007,2420000,1700000,4377421.371,4552000,4552000
2010,6,700000,1632530.666,2447000,1700000,3200000,3200000,4500000
2010,7,700000,1588332.98,2270000,1700000,3200000,3200000,4150000
2010,8,700000,1489243.752,2150000,1700000,3191929.177,3200000,3700000
2010,9,700000,1300000,1975000,1700000,2500000,3200000,3400000
2010,10,500000,1000000,1850000,650000,2500000,3200000,3250000
2010,11,500000,1000000,1850000,650000,2500000,3200000,3252000
2010,12,500000,1000000,1850000,650000,2500000,3359000,3359000
2011,1,700000,1300000,1900000,1700000,2500000,3818000,3818000
2011,2,700000,1300000,2000000,1700000,2500000,4251000,4251000
2011,3,700000,1300000,2100000,1700000,2500000,4439000,4439000
2011,4,700000,1300000,2300000,1700000,2500000,4552000,4552000
2011,5,700000,2219131.99,2420000,1700000,4458924.734,4552000,4552000
2011,6,700000,2277925.724,2447000,1700000,3200000,3200000,4500000
2011,7,700000,2135786.667,2270000,1700000,3200000,3200000,4150000
2011,8,700000,1792600,2150000,1700000,3200000,3200000,3700000
2011,9,700000,1300000,1975000,1700000,2500000,3200000,3400000
2011,10,500000,1000000,1850000,650000,2500000,3200000,3250000
2011,11,500000,1000000,1850000,650000,2500000,3200000,3252000
2011,12,500000,1000000,1850000,650000,2500000,3359000,3359000
2012,1,700000,1300000,1900000,1700000,2500000,3818000,3818000
2012,2,700000,1300000,2000000,1700000,2500000,4251000,4251000
2012,3,700000,1300000,2100000,1700000,2500000,4439000,4439000
2012,4,700000,1300000,2300000,1700000,2500000,4552000,4552000
2012,5,700000,2009645.07,2420000,1700000,4198145.538,4552000,4552000
2012,6,700000,1854347.4,2447000,1700000,3200000,3200000,4500000
2012,7,700000,1710901.113,2270000,1700000,3200000,3200000,4150000
2012,8,700000,1529005.412,2150000,1700000,2915203.865,3200000,3700000
2012,9,700000,1300000,1975000,1700000,2500000,3200000,3400000
2012,10,500000,1000000,1850000,650000,2500000,3200000,3250000
2012,11,500000,1000000,1850000,650000,2500000,3200000,3252000
2012,12,500000,1000000,1850000,650000,2500000,3359000,3359000
2013,1,700000,1300000,1900000,1700000,2500000,3818000,3818000
2013,2,700000,1300000,2000000,1700000,2500000,4251000,4251000
2013,3,700000,1300000,2100000,1700000,2500000,4439000,4439000
2013,4,700000,1300000,2300000,1700000,2500000,4552000,4552000
2013,5,700000,1747889.123,2420000,1700000,3836421.309,4552000,4552000
2013,6,700000,1589133.001,2447000,1700000,3200000,3200000,4500000
2013,7,700000,1491360.807,2270000,1700000,3093205.802,3200000,4150000
2013,8,700000,1366742.796,2150000,1700000,2681437.694,3200000,3700000
2013,9,700000,1260905.134,1975000,1700000,2500000,3200000,3400000
2013,10,500000,1000000,1850000,650000,2500000,3200000,3250000
2013,11,500000,1000000,1850000,650000,2500000,3200000,3252000
2013,12,500000,1000000,1850000,650000,2500000,3359000,3359000
2014,1,700000,1300000,1900000,1700000,2500000,3818000,3818000
2014,2,700000,1300000,2000000,1700000,2500000,4251000,4251000
2014,3,700000,1300000,2100000,1700000,2500000,4439000,4439000
2014,4,700000,1300000,2300000,1700000,2500000,4552000,4552000
2014,5,700000,1015008.578,2420000,1700000,2564878.81,4552000,4552000
2014,6,700000,909333.6432,2447000,1700000,2311995.408,3200000,4500000
2014,7,700000,781856.0466,2270000,1700000,2062219.141,3200000,4150000
2014,8,700000,700000,2150000,1700000,1740785.778,3200000,3700000
2014,9,700000,700000,1975000,1700000,1700000,3200000,3400000
2014,10,500000,1000000,1850000,650000,2500000,3200000,3250000
2014,11,500000,1000000,1850000,650000,2500000,3200000,3252000
2014,12,500000,1000000,1850000,650000,2500000,3359000,3359000
2015,1,700000,1300000,1900000,1700000,2500000,3818000,3818000
2015,2,700000,1300000,2000000,1700000,2500000,4251000,4251000
2015,3,700000,1300000,2100000,1700000,2500000,4439000,4439000
2015,4,700000,1300000,2300000,1700000,2500000,4552000,4552000
2015,5,700000,1147358.526,2420000,1700000,2561796.124,4552000,4552000
2015,6,700000,962977.2844,2447000,1700000,2266675.479,3200000,4500000
2015,7,700000,738772.6227,2270000,1700000,1910355.299,3200000,4150000
2015,8,700000,700000,2150000,1700000,1700000,3200000,3700000
2015,9,700000,700000,1975000,1700000,1700000,3200000,3400000
