# Created by WEAP: 5/6/2021 11:59:27 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_PGE_CEN_KIngs (301,056 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (46,690 ha),  1000 - 2000 m (61,276 ha),  2000 - 3000 m (96,982 ha),  3000 - 4000 m (95,816 ha),  4000 - 5000 m (292 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, pr[mm/m]:Elevation 4000 to 5000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m, tas[C]:Elevation 4000 to 5000 m
1969, 1, 598.2, 797.2, 984.9, 989.6, 790.4, 6.081, 1.681, -4.206, -8.015, -9.159
1969, 2, 350.7, 457.7, 583.4, 631.8, 520.3, 5.193, -0.3679, -6.67, -10.65, -11.9
1969, 3, 97.73, 124.8, 122.5, 98.38, 62.59, 8.362, 2.889, -2.763, -6.552, -7.87
1969, 4, 102.7, 113.9, 92.29, 69, 47.55, 11.58, 6.261, 0.9, -1.69, -1.908
1969, 5, 4.138, 6.888, 15.38, 27.66, 33.88, 16.13, 11, 5.786, 3.468, 3.481
1969, 6, 35.37, 48.77, 51.9, 47.92, 35.13, 17.73, 12.74, 7.697, 5.296, 5.197
1969, 7, 3.694, 5.86, 9.041, 11.06, 12.11, 23.73, 18.87, 13.68, 10.94, 10.58
1969, 8, 0.4708, 1.456, 2.373, 3.007, 3.032, 25.36, 20.46, 15.05, 12.05, 11.52
1969, 9, 4.195, 4.585, 4.376, 3.704, 2.733, 22.57, 17.4, 11.61, 8.34, 7.701
1969, 10, 51.26, 59.53, 51.14, 39.08, 29.74, 13.54, 8.492, 2.702, -0.6151, -1.409
1969, 11, 44.36, 44.48, 35.34, 25.46, 16.2, 10.92, 6.61, 0.5545, -3.204, -4.234
1969, 12, 86.21, 103.8, 90.23, 71.29, 49.82, 6.991, 2.879, -2.94, -6.861, -8.124
1970, 1, 250.7, 305.4, 320, 259, 181.6, 6.979, 2.25, -3.79, -8.086, -9.638
1970, 2, 60.94, 62.95, 57.8, 57.04, 50.81, 9.506, 4.482, -1.714, -5.518, -6.676
1970, 3, 96.61, 113.9, 119.6, 92.11, 51.93, 9.664, 4.175, -1.782, -5.042, -5.902
1970, 4, 33.13, 48.32, 46.26, 37.03, 26.98, 9.839, 4.089, -1.706, -4.532, -5.039
1970, 5, 0, 0.01329, 0.1394, 0.4868, 0.5006, 17.78, 12.12, 6.254, 3.33, 2.801
1970, 6, 16.66, 18.23, 14.57, 11.59, 6.313, 21.78, 16.24, 10.51, 7.682, 7.115
1970, 7, 3.277, 7.599, 10.82, 15.03, 16.94, 26.56, 21.1, 15.18, 12.15, 11.47
1970, 8, 0, 0.3603, 2.879, 7.642, 11.01, 25.7, 20.43, 14.52, 11.58, 11.01
1970, 9, 0, 0, 0, 0, 0, 21.34, 15.84, 9.524, 5.984, 4.955
1970, 10, 2.871, 3.787, 4.169, 4.087, 3.29, 16.14, 10.92, 4.817, 1.077, -0.1659
1970, 11, 180.9, 201.3, 205.5, 206.2, 177.9, 11, 6.342, 0.4075, -3.641, -5.058
1970, 12, 186.3, 227.3, 208.1, 167.8, 117.2, 5.19, 0.01694, -6.317, -10.26, -11.55
1971, 1, 69.1, 80.13, 78.28, 56.75, 35.58, 6.133, 1.865, -4.215, -7.886, -8.977
1971, 2, 35.21, 44.64, 46.39, 35.99, 23.17, 6.518, 2.093, -3.46, -6.715, -7.678
1971, 3, 54.07, 59.8, 58.75, 47.06, 31.44, 9.304, 4.204, -1.545, -4.688, -5.474
1971, 4, 39.46, 45.96, 43.14, 34.26, 25.02, 10.78, 5.312, -0.2023, -2.593, -2.895
1971, 5, 90.56, 85.26, 66.64, 75.1, 75, 13.65, 7.963, 2.547, -0.0135, -0.406
1971, 6, 0.004268, 0.01339, 0, 0.003222, 0, 20.04, 14.63, 9.377, 6.964, 6.521
1971, 7, 0.5599, 2.417, 7.147, 13.36, 17.9, 25.62, 20.25, 14.7, 12.05, 11.55
1971, 8, 0, 0.04006, 0.3949, 1.882, 4.634, 26.09, 20.79, 15.07, 12.15, 11.37
1971, 9, 9.249, 14.3, 15.03, 10.88, 5.023, 21.76, 16.33, 10.22, 6.936, 6.008
1971, 10, 9.473, 17.72, 23.87, 27.64, 26.38, 14.43, 8.868, 2.57, -0.8574, -1.836
1971, 11, 78.28, 94.19, 88.59, 71.06, 50.1, 9.127, 4.336, -1.846, -5.604, -6.832
1971, 12, 224.8, 285.6, 280.1, 261.3, 227.5, 3.577, -1.642, -8.058, -11.68, -12.76
1972, 1, 31.93, 42.05, 41.28, 27.77, 13.29, 4.537, 0.5944, -5.36, -9.208, -10.5
1972, 2, 40.4, 43.24, 41.11, 29.17, 15.17, 8.883, 3.859, -2.159, -5.595, -6.6
1972, 3, 0, 0, 0, 0.0008055, 0, 12.87, 7.667, 2.033, -0.8074, -1.42
1972, 4, 27.66, 40.99, 43.21, 34.32, 22.56, 12.41, 6.829, 1.317, -1.416, -1.947
1972, 5, 6.799, 8.026, 7.802, 8.042, 9.205, 17.76, 12, 6.263, 3.522, 3.043
1972, 6, 18.74, 26.46, 27.46, 31.55, 30.58, 22.3, 16.67, 11.1, 8.424, 8.022
1972, 7, 0.2435, 0.9209, 2.319, 2.962, 2.416, 26.12, 20.92, 15.79, 13.08, 12.49
1972, 8, 0.415, 2.198, 5.286, 5.749, 4.883, 24.25, 18.88, 13.46, 10.52, 9.876
1972, 9, 15.94, 25, 39.09, 54.7, 57.56, 20.26, 14.61, 8.407, 4.664, 3.658
1972, 10, 26.45, 32.25, 34.81, 43.46, 51.46, 14.19, 8.514, 2.611, -0.7306, -1.614
1972, 11, 166.9, 174.8, 168.8, 154.2, 121.8, 7.668, 2.65, -3.297, -6.597, -7.526
1972, 12, 93.84, 120.4, 118.2, 93.34, 60.69, 4.193, -0.6252, -6.825, -10.47, -11.59
1973, 1, 219.2, 279, 321.7, 346.9, 294.3, 4.86, -0.3298, -6.914, -11.21, -12.85
1973, 2, 236.1, 277.7, 280.9, 259.1, 205.1, 7.508, 1.97, -4.179, -7.787, -8.865
1973, 3, 189, 213.2, 214.6, 206, 187, 6.194, 0.5976, -5.232, -8.213, -9.003
1973, 4, 24.55, 28.05, 23.64, 19.75, 18.54, 11.99, 6.25, 0.4745, -2.296, -2.844
1973, 5, 6.623, 10.46, 17.19, 24.43, 25.05, 18.14, 12.52, 6.962, 4.485, 4.176
1973, 6, 0.02188, 0.1993, 1.226, 3.156, 4.64, 21.95, 16.58, 11.23, 8.648, 8.132
1973, 7, 0, 0.0204, 0.1686, 0.4935, 0.524, 24.29, 19.16, 13.9, 11.38, 10.96
1973, 8, 0.9609, 3.849, 9.898, 14.96, 15.73, 24.25, 18.94, 13.19, 10.25, 9.551
1973, 9, 0, 0, 0, 0, 0, 20.6, 15.42, 9.563, 6.494, 5.708
1973, 10, 66.37, 69.19, 63.98, 46.69, 25.1, 15.64, 10.66, 4.674, 1.178, 0.1125
1973, 11, 143.5, 166.2, 173.2, 169.3, 147.9, 8.668, 3.649, -2.323, -5.764, -6.81
1973, 12, 135.1, 145.3, 125.6, 108.8, 96.73, 7.465, 3.148, -3.171, -7.102, -8.456
1974, 1, 204.1, 235.8, 244.5, 209.2, 160.8, 6.184, 1.105, -5.802, -10.71, -12.68
1974, 2, 35.07, 38.56, 33.24, 22.91, 13.08, 7.562, 2.723, -3.429, -6.892, -7.992
1974, 3, 192.8, 244.3, 276, 246, 173.6, 9.468, 4.326, -1.183, -4.169, -4.846
1974, 4, 100.9, 105.5, 88.57, 71.12, 52.58, 11.2, 5.595, -0.03053, -2.629, -3.05
1974, 5, 2.442, 5.494, 10.79, 16.91, 19.27, 16.62, 11.27, 6.009, 3.741, 3.475
1974, 6, 0, 0, 0, 0, 0, 22.2, 17.03, 11.68, 9.204, 8.779
1974, 7, 4.054, 7.305, 14.33, 18.37, 19.9, 24.35, 19.04, 13.63, 10.99, 10.5
1974, 8, 0.1223, 0.5724, 2.411, 5.575, 7.942, 24.28, 18.91, 13.17, 10.2, 9.494
1974, 9, 0, 0, 0, 0, 0, 23.49, 18.39, 12.58, 9.315, 8.312
1974, 10, 83.85, 80.66, 75.37, 74.52, 65.55, 16.52, 11.13, 5.002, 1.413, 0.293
1974, 11, 42.18, 39.45, 32.03, 27.05, 20.44, 9.96, 5.379, -0.6596, -4.425, -5.673
1974, 12, 97.58, 116, 118, 116.9, 106.8, 5.464, 0.9602, -5.238, -9.074, -10.39
1975, 1, 59.4, 67.62, 52.57, 34.46, 32.49, 6.541, 2.303, -4.097, -8.016, -9.333
1975, 2, 170.4, 215.8, 209.8, 163.5, 159.7, 6.879, 1.574, -4.59, -7.941, -8.847
1975, 3, 220.7, 252.1, 229.7, 204.4, 229.5, 7.748, 2.206, -3.763, -6.803, -7.488
1975, 4, 99.83, 139.8, 131, 124.2, 151.7, 8.106, 2.134, -3.745, -6.23, -6.574
1975, 5, 6.338, 12.4, 16.1, 22.24, 26.22, 16.55, 10.6, 4.721, 2.226, 1.875
1975, 6, 0.9435, 4.253, 9.799, 17.67, 20.52, 20.74, 15.39, 10.02, 7.488, 6.974
1975, 7, 0, 0.391, 2.505, 5.877, 7.137, 24, 18.76, 13.27, 10.83, 10.58
1975, 8, 4.411, 6.781, 7.317, 5.298, 5.643, 22.89, 17.58, 11.93, 9.308, 8.879
1975, 9, 5.455, 10.97, 28.58, 53.74, 67.1, 21.41, 16.52, 11.03, 8.046, 7.238
1975, 10, 98.26, 126, 107.5, 76.66, 75.54, 14.2, 9.026, 3.24, 0.07441, -0.8267
1975, 11, 33.98, 46.27, 38.72, 20.55, 16.33, 9.206, 4.693, -1.274, -5.1, -6.433
1975, 12, 13.81, 16.07, 12.89, 9.597, 9.327, 7.342, 3.297, -2.848, -6.495, -7.716
1976, 1, 1.82, 2.504, 3.137, 5.017, 6.658, 7.356, 3.211, -2.98, -7.107, -8.584
1976, 2, 161.1, 151.3, 128.7, 130.1, 130.4, 7.93, 2.905, -3.275, -7.137, -8.463
1976, 3, 79.46, 81.67, 76.33, 54.83, 50.07, 8.823, 3.356, -2.573, -5.538, -6.238
1976, 4, 59.53, 69.32, 64.6, 68.89, 86.02, 10, 4.511, -1.005, -3.723, -4.243
1976, 5, 4.359, 11.78, 28.22, 60.39, 74.08, 18.25, 12.74, 7.198, 4.482, 3.968
1976, 6, 0.8088, 2.072, 8.562, 19.72, 24.21, 20.8, 15.14, 9.48, 6.825, 6.358
1976, 7, 3.95, 10.08, 28.75, 54.14, 64.26, 24.63, 19.23, 13.64, 10.99, 10.51
1976, 8, 6.09, 9.661, 10.19, 7.612, 6.618, 20.97, 15.42, 9.77, 7.211, 6.83
1976, 9, 65.33, 111, 150.6, 162.5, 166, 20.68, 15.11, 9.268, 6.178, 5.429
1976, 10, 31.07, 33.11, 26.22, 14.74, 12.01, 16.55, 11.04, 5.037, 1.654, 0.7127
1976, 11, 12.23, 9.669, 8.61, 9.228, 11.09, 11.99, 7.697, 1.744, -2.069, -3.382
1976, 12, 36.89, 28.67, 17.96, 9.087, 7.081, 8.121, 3.977, -2.342, -6.873, -8.648
1977, 1, 53.33, 61.83, 58.33, 54.01, 58.44, 5.692, 1.236, -5.023, -8.929, -10.28
1977, 2, 30.36, 43.37, 49.68, 55.51, 61.57, 9.657, 4.899, -0.9498, -4.533, -5.705
1977, 3, 36.36, 45.4, 46.94, 55.63, 70.52, 7.106, 1.538, -4.222, -7.261, -7.994
1977, 4, 1.831, 2.923, 5.127, 8.366, 11.64, 14.84, 9.129, 3.314, 0.369, -0.285
1977, 5, 85.74, 97.56, 85.9, 94.28, 98.08, 12.02, 6.196, 0.7331, -1.703, -1.968
1977, 6, 22.06, 25.23, 28.6, 45.15, 48.24, 22.33, 17.01, 11.71, 9.229, 8.803
1977, 7, 0.06014, 0.7703, 2.919, 4.496, 4.474, 24.32, 19.08, 13.64, 11.04, 10.52
1977, 8, 5.358, 9.936, 20.56, 33.47, 38.56, 24.13, 18.97, 13.58, 10.84, 10.25
1977, 9, 0.6255, 1.407, 3.44, 6.387, 8.313, 20.08, 14.68, 9.023, 6.1, 5.412
1977, 10, 8.876, 14, 21.82, 27.3, 32.39, 17.69, 12.53, 6.403, 2.907, 1.822
1977, 11, 52.21, 55.2, 40.77, 32.37, 36.18, 10.84, 6.51, 0.7861, -2.696, -3.8
1977, 12, 290.7, 344.8, 314.1, 301.6, 331.9, 9.052, 4.45, -1.56, -5.765, -7.306
1978, 1, 269.7, 307.5, 275.6, 212.6, 201.3, 7.688, 2.218, -4.205, -8.137, -9.44
1978, 2, 304, 346.4, 346.2, 332.4, 346.4, 7.955, 2.523, -3.757, -7.095, -8.042
1978, 3, 260.7, 296.5, 277.4, 244, 261.6, 11.5, 5.811, -0.6361, -3.796, -4.529
1978, 4, 211.5, 210.9, 156.3, 123.9, 140.8, 10.14, 4.645, -0.7657, -3.44, -4.014
1978, 5, 1.352, 3.473, 8.22, 14.06, 16.82, 15.67, 10.08, 4.549, 1.959, 1.408
1978, 6, 0.2563, 0.5163, 1.066, 2.149, 2.617, 19.49, 14.51, 9.469, 7.141, 6.618
1978, 7, 0.2708, 2.623, 10.1, 16.88, 18.41, 23.83, 18.58, 12.99, 10.34, 9.767
1978, 8, 0.3995, 1.707, 4.777, 8.521, 10.57, 23.91, 18.68, 13.06, 10.24, 9.525
1978, 9, 75.46, 122.7, 144.3, 132, 133.4, 19.42, 13.98, 8.04, 4.811, 3.896
1978, 10, 0, 0.2494, 2.012, 5.428, 8.147, 18.86, 13.7, 7.682, 4.212, 3.027
1978, 11, 72.31, 76.34, 67.29, 70.19, 80.11, 8.162, 3.289, -2.655, -6.24, -7.446
1978, 12, 78.58, 102.5, 95.87, 81.58, 88.44, 4.248, -0.1926, -6.452, -10.19, -11.54
1979, 1, 184.9, 186.7, 158.2, 147.6, 161.3, 4.681, -0.4644, -6.757, -10.54, -11.81
1979, 2, 202, 240.6, 219.7, 181.2, 187.1, 6.094, 0.9892, -5.271, -8.837, -9.983
1979, 3, 172.9, 191.6, 167.4, 141.9, 155.6, 9.144, 3.757, -2.098, -4.937, -5.67
1979, 4, 6.874, 8.642, 9.241, 12.09, 16, 11.49, 6.085, 0.7044, -1.569, -2.084
1979, 5, 18.06, 25.28, 19.43, 20.46, 21.8, 17.02, 11.81, 7.276, 4.975, 3.981
1979, 6, 0.2648, 0.05884, 0.003422, 0, 0, 21.88, 16.47, 10.88, 8.191, 7.484
1979, 7, 4.215, 5.826, 8.072, 10.21, 11.37, 23.96, 18.78, 13.46, 11.01, 10.44
1979, 8, 0.05979, 1.883, 9.699, 19.4, 24.14, 23.09, 17.47, 11.65, 8.986, 8.403
1979, 9, 1.554, 5.724, 19.21, 32.17, 39.29, 23.39, 17.85, 11.82, 8.884, 8.08
1979, 10, 49.15, 65.36, 65.4, 58.48, 62.36, 16.66, 11.15, 5.236, 2.139, 1.218
1979, 11, 63.45, 65.06, 53.15, 45.15, 48.65, 9.617, 4.79, -1.178, -4.9, -6.27
1979, 12, 77.86, 103.9, 109.7, 114.7, 134.3, 8.779, 4.336, -1.995, -6.422, -8.232
1980, 1, 362.9, 495.3, 493.3, 369.2, 343, 7.461, 2.637, -3.379, -7.16, -8.506
1980, 2, 293.5, 402, 436.8, 419.7, 429.7, 9.165, 4.057, -2.041, -5.831, -7.138
1980, 3, 121.3, 140.6, 146.5, 148.3, 173.8, 8.295, 2.764, -3.197, -6.397, -7.297
1980, 4, 51.17, 56.54, 54.08, 61.47, 74.62, 12.28, 6.967, 1.286, -1.645, -2.342
1980, 5, 36.12, 53.64, 51.86, 59.11, 66.71, 13.83, 8.081, 2.561, 0.1277, -0.2938
1980, 6, 0.7959, 1.842, 2.205, 2.444, 2.587, 18.4, 13.14, 7.803, 5.546, 5.21
1980, 7, 0.1687, 0.9389, 3.053, 4.317, 5.413, 24.76, 19.43, 13.75, 11.07, 10.55
1980, 8, 0.008923, 0.1217, 0.3254, 0.1929, 0.1063, 23.32, 18.24, 12.68, 10.12, 9.601
1980, 9, 0.4659, 2.003, 6.886, 14.24, 18.85, 21.23, 15.76, 9.849, 7.085, 6.33
1980, 10, 16.81, 22.78, 20.03, 12.99, 11.58, 17.78, 12.37, 6.134, 2.564, 1.335
1980, 11, 7.704, 10.75, 15.86, 25.91, 34.54, 11.32, 6.841, 0.9505, -2.881, -4.36
1980, 12, 63.03, 88.42, 88.14, 78.55, 84.15, 9.189, 4.925, -1.145, -4.978, -6.451
1981, 1, 207.8, 233.4, 209.1, 158.8, 159.3, 8.637, 3.762, -2.43, -6.351, -7.852
1981, 2, 59.02, 61.52, 51.86, 41.91, 42.08, 9.173, 4.116, -1.92, -5.294, -6.365
1981, 3, 156.6, 182.8, 200.9, 219.8, 261.9, 8.559, 3.155, -2.386, -5.187, -5.916
1981, 4, 58.92, 53.79, 46.1, 48.75, 58.28, 13.14, 7.929, 2.711, 0.3566, -0.1356
1981, 5, 28.13, 49.27, 45.2, 41.35, 42.45, 16.64, 11, 5.632, 3.346, 3.018
1981, 6, 0, 0, 0, 0, 0, 23.76, 18.34, 13.02, 10.76, 10.37
1981, 7, 0.001475, 0.04574, 0.1732, 0.103, 0.05313, 25.64, 20.05, 14.44, 12, 11.53
1981, 8, 0.2073, 1.559, 5.118, 7.847, 9.214, 25.76, 20.54, 14.89, 12.07, 11.35
1981, 9, 0.4491, 1.997, 6.704, 14.14, 18.62, 22.52, 17.1, 11.29, 8.398, 7.659
1981, 10, 77.5, 90, 87.5, 84.39, 95.77, 14.09, 8.467, 2.508, -0.5351, -1.45
1981, 11, 120.5, 132, 145.7, 185.5, 226.7, 10.99, 6.06, 0.1603, -3.253, -4.505
1981, 12, 89.97, 106.1, 87.95, 70.6, 76.04, 8.332, 3.864, -2.139, -5.869, -7.278
1982, 1, 226.5, 272.5, 246.6, 182.2, 178.8, 4.427, -0.3776, -6.534, -10.24, -11.72
1982, 2, 97.07, 116.2, 96.7, 74.17, 71.75, 8.455, 3.537, -2.367, -5.752, -6.879
1982, 3, 275.2, 321.6, 309.1, 260.5, 282.2, 7.658, 2.185, -3.347, -6.269, -7.067
1982, 4, 203.6, 262.2, 243.3, 220.1, 255.8, 10.87, 5.336, -0.07439, -2.447, -2.911
1982, 5, 8.195, 15.14, 17.28, 20.31, 23.08, 16.7, 11.16, 5.754, 3.401, 2.926
1982, 6, 28.62, 34.67, 47.46, 72.01, 85.62, 18.74, 13.45, 8.358, 6.254, 5.931
1982, 7, 2.269, 3.8, 10.73, 16.92, 20.09, 23.35, 17.86, 12.39, 9.952, 9.545
1982, 8, 3.278, 8.744, 27.99, 52.19, 64.27, 24.14, 18.86, 13.35, 10.62, 9.897
1982, 9, 100.8, 154, 171.2, 163.9, 174.6, 19.65, 14.29, 8.825, 5.886, 4.976
1982, 10, 118.9, 132.5, 136.5, 139.6, 156.8, 15.03, 9.594, 3.691, 0.4628, -0.5448
1982, 11, 232.2, 248.8, 219.5, 180.3, 179.9, 7.869, 3.217, -2.628, -6.432, -7.898
1982, 12, 215, 267.8, 257.6, 247, 244.9, 5.985, 1.364, -4.622, -8.361, -9.769
1983, 1, 277.4, 291.6, 261.5, 212.7, 216.3, 6.904, 2.425, -3.786, -7.442, -8.805
1983, 2, 233.9, 274.6, 268.6, 255.7, 268.8, 7.938, 2.75, -3.019, -6.37, -7.405
1983, 3, 295.1, 327.4, 302, 250.9, 262.3, 8.476, 2.99, -2.523, -5.35, -6.07
1983, 4, 106.7, 128.7, 101.2, 76.78, 82.67, 9.379, 3.642, -1.967, -4.601, -5.205
1983, 5, 31.66, 40.67, 29.95, 19.05, 16.1, 14.98, 9.485, 4.149, 2.043, 1.657
1983, 6, 1.025, 2.973, 6.966, 15.6, 19.15, 18.06, 13.12, 8.327, 6.425, 6.11
1983, 7, 0, 5.608E-5, 0.004568, 0.02778, 0.1116, 21.46, 16.47, 11.33, 9.013, 8.515
1983, 8, 8.61, 21.28, 50.53, 85.36, 99.43, 23.95, 18.43, 12.69, 9.729, 8.958
1983, 9, 34.96, 42.33, 46.62, 52.91, 60.97, 22.65, 17.23, 11.49, 8.407, 7.446
1983, 10, 18.08, 20.6, 18.81, 16.38, 16.36, 16.47, 11.08, 5.146, 1.812, 0.7732
1983, 11, 232.8, 267.5, 251.5, 224.1, 237, 9.228, 4.207, -1.459, -4.712, -5.802
1983, 12, 233.4, 295.4, 265.8, 241.7, 260, 7.151, 2.299, -3.555, -7.146, -8.384
1984, 1, 4.269, 2.453, 1.868, 2.04, 2.679, 7.485, 3.328, -2.542, -6.036, -7.338
1984, 2, 93.14, 122.8, 124.2, 108.4, 115.6, 7.941, 3.083, -2.742, -5.982, -7.067
1984, 3, 70.79, 80.57, 74.21, 63.06, 68.38, 10.97, 5.934, 0.4742, -2.39, -3.222
1984, 4, 35.7, 49.15, 47.05, 41.21, 48.7, 10.99, 5.56, 0.1637, -2.237, -2.753
1984, 5, 0.8529, 1.721, 1.24, 1.884, 2.376, 19.13, 13.93, 8.646, 6.411, 6.014
1984, 6, 8.839, 10.83, 13.39, 22.38, 27.02, 20.36, 15.13, 9.94, 7.623, 7.211
1984, 7, 7.555, 23.88, 47.55, 56.66, 62.72, 26.45, 21.01, 15.33, 12.55, 11.85
1984, 8, 1.473, 5.636, 21.28, 44.5, 55.47, 25.4, 20.06, 14.3, 11.25, 10.38
1984, 9, 3.945, 9.614, 14.58, 19.26, 23.58, 23.83, 18.24, 12.22, 9.007, 7.997
1984, 10, 37.53, 41.36, 41.64, 42.34, 46.55, 13.36, 7.874, 2.053, -0.8973, -1.783
1984, 11, 159.4, 185.8, 215, 262.2, 314.9, 8.875, 3.594, -2.418, -5.708, -6.854
1984, 12, 84.99, 90.87, 94.54, 109.2, 120.3, 4.816, -0.2161, -6.658, -10.71, -12.24
1985, 1, 37.55, 49.55, 56.14, 48.85, 41.74, 5.313, 0.9119, -5.128, -8.574, -9.827
1985, 2, 79.25, 88.46, 89.5, 69.56, 66.88, 8.048, 2.854, -3.27, -6.661, -7.787
1985, 3, 154.1, 191.6, 180.6, 138.8, 142.7, 7.56, 2.193, -3.319, -5.947, -6.63
1985, 4, 9.298, 10.97, 6.81, 5.682, 7.135, 15.04, 9.507, 3.887, 1.34, 0.7489
1985, 5, 0.4586, 1.306, 2.313, 3.245, 3.748, 16.56, 11.19, 5.888, 3.56, 3.029
1985, 6, 2.529, 6.086, 18.18, 41.95, 45.9, 23.66, 18.13, 12.58, 10.11, 9.545
1985, 7, 2.531, 8.091, 28.8, 56.22, 68.65, 26.16, 20.91, 15.43, 12.77, 12.11
1985, 8, 0.009354, 0.0001962, 0, 0, 0, 23.72, 18.61, 13.09, 10.41, 9.685
1985, 9, 29.21, 37.31, 46.77, 50.84, 56.49, 18.18, 12.63, 6.978, 4.287, 3.578
1985, 10, 30.82, 37.98, 36.93, 38.65, 46.9, 15.34, 10.29, 4.527, 1.335, 0.2163
1985, 11, 196, 208.8, 197.5, 189.3, 204.8, 8.072, 3.245, -2.412, -5.543, -6.723
1985, 12, 80.79, 109, 104.5, 101.8, 117.3, 7.139, 2.91, -3.376, -6.995, -8.447
1986, 1, 132.2, 153.7, 156.6, 139.1, 132.9, 10.27, 5.771, -0.3157, -4.14, -5.703
1986, 2, 411.4, 501.3, 560.3, 577.5, 609.6, 8.562, 3.357, -2.26, -5.177, -6.11
1986, 3, 207.6, 226, 218.5, 196, 212.8, 11.46, 6.294, 0.8272, -1.821, -2.644
1986, 4, 44.28, 56.6, 54.49, 60.07, 71.62, 12.29, 6.984, 1.705, -0.6724, -1.319
1986, 5, 4.058, 7.034, 7.208, 8.308, 8.954, 16.38, 11.19, 6.077, 4.196, 3.828
1986, 6, 0, 0.01414, 0.1196, 0.3199, 0.4053, 21.13, 16.29, 11.47, 9.522, 9.102
1986, 7, 0.3929, 2.847, 9.227, 12.6, 14.8, 23.35, 18.03, 12.8, 10.54, 10.02
1986, 8, 0.4742, 3.574, 16.47, 35.08, 44.21, 25.32, 20.2, 14.81, 12.16, 11.41
1986, 9, 31.46, 48.83, 54.6, 48.9, 39.76, 17.3, 11.81, 6.502, 4.243, 3.617
1986, 10, 1.266, 4.344, 10.11, 15, 18.98, 15.62, 10.17, 4.119, 0.5983, -0.5796
1986, 11, 7.112, 10.31, 12.25, 11.17, 9.305, 11.3, 6.532, 0.3862, -3.596, -5.101
1986, 12, 14.04, 20.65, 24.45, 32.05, 39.69, 7.356, 2.988, -3.288, -7.725, -9.455
1987, 1, 92.73, 94, 81.01, 65.79, 69.53, 5.29, 0.6239, -5.565, -9.438, -10.81
1987, 2, 136, 153, 149.2, 134.4, 116, 7.382, 2.103, -3.898, -7.256, -8.309
1987, 3, 125.3, 147.2, 127.4, 93.3, 96.32, 8.932, 3.5, -2.201, -5.198, -6.007
1987, 4, 24.68, 36.25, 36.74, 39.71, 50.96, 15.89, 10.52, 4.79, 1.81, 0.9114
1987, 5, 7.863, 22.13, 42.62, 73.88, 88.93, 17.72, 11.93, 6.194, 3.446, 2.818
1987, 6, 6.672, 13.22, 14.22, 15.56, 14.85, 22.96, 17.56, 11.86, 9.079, 8.348
1987, 7, 0.001475, 0.1246, 0.7641, 1.78, 2.599, 22.22, 16.91, 11.37, 8.796, 8.218
1987, 8, 1.132, 2.94, 3.906, 6.18, 7.826, 24.56, 19.46, 13.87, 11.01, 10.2
1987, 9, 0.3138, 1.926, 4.569, 4.933, 5.17, 21.85, 16.72, 10.95, 8.017, 7.076
1987, 10, 67.62, 74.34, 63.96, 52.29, 45.69, 18.69, 13.43, 7.423, 4.058, 2.891
1987, 11, 58.45, 68.97, 70.11, 79.89, 92.37, 9.054, 4.453, -1.165, -4.42, -5.628
1987, 12, 118.1, 145.8, 132.4, 106.9, 109.2, 4.856, -0.1188, -6.346, -10.33, -11.9
1988, 1, 168, 194.8, 182.9, 158.2, 169, 6.395, 1.795, -4.428, -8.204, -9.684
1988, 2, 30.27, 32.21, 22.67, 19.1, 20.33, 9.748, 5.082, -0.937, -4.37, -5.646
1988, 3, 27.49, 37.69, 38.63, 32.91, 34.8, 10.96, 5.772, 0.1022, -2.782, -3.693
1988, 4, 112.5, 115.1, 91.87, 88.74, 110.4, 12.95, 7.64, 2.112, -0.5413, -1.291
1988, 5, 29.08, 47.9, 40.77, 37.6, 35.57, 15.51, 10.11, 4.921, 2.856, 2.428
1988, 6, 7.583, 11.1, 17.61, 29.98, 35.12, 20.84, 15.57, 10.27, 8.02, 7.517
1988, 7, 2.057, 6.113, 11.86, 14.76, 16.29, 26.78, 21.34, 15.84, 13.44, 12.84
1988, 8, 4.456, 9.137, 19.14, 25.02, 27.59, 25.19, 19.85, 14.24, 11.6, 10.85
1988, 9, 5.68, 14.03, 27.75, 47.24, 58.08, 22.71, 17.21, 11.22, 8.243, 7.204
1988, 10, 0, 0, 0, 0, 0, 19.67, 14.75, 8.858, 5.713, 4.518
1988, 11, 118.5, 143.7, 123.7, 81.36, 75.38, 9.763, 4.868, -0.9602, -3.985, -5.092
1988, 12, 131.2, 169.8, 164.8, 158.1, 176.6, 5.691, 1.086, -5.08, -8.828, -10.38
