# Created by WEAP: 5/6/2021 11:59:30 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: OR_W_Klamath (1,759,114 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (769,785 ha),  1000 - 2000 m (944,405 ha),  2000 - 3000 m (44,021 ha),  3000 - 4000 m (887 ha),  4000 - 5000 m (16 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, pr[mm/m]:Elevation 4000 to 5000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m, tas[C]:Elevation 4000 to 5000 m
1989, 1, 132.5, 106.9, 79.84, 101, 101, 0.4292, -1.904, -5.065, -9.535, -9.535
1989, 2, 67.38, 48.93, 29.91, 50.42, 50.42, 0.9838, -1.179, -3.986, -8.573, -8.573
1989, 3, 321.3, 328.3, 333.1, 691.9, 691.9, 5.33, 3.327, 0.7239, -4.346, -4.346
1989, 4, 69.36, 67.4, 65.64, 110.7, 110.7, 10.66, 8.809, 6.121, 1.33, 1.33
1989, 5, 53.89, 52.96, 53.22, 73.46, 73.46, 11.13, 9.492, 7.007, 2.412, 2.412
1989, 6, 18.43, 18.21, 18.7, 31.48, 31.48, 15.71, 14.43, 12.18, 7.563, 7.563
1989, 7, 2.601, 1.254, 0.4944, 2.2, 2.2, 16.9, 15.88, 13.69, 8.877, 8.877
1989, 8, 9.123, 12.75, 14.14, 12.16, 12.16, 17.18, 15.82, 13.24, 7.997, 7.997
1989, 9, 59.55, 71.98, 74.09, 114.4, 114.4, 14.73, 13.11, 10.46, 5.522, 5.522
1989, 10, 120.8, 128.2, 155.7, 370.7, 370.7, 9.187, 7.368, 4.723, -0.03, -0.03
1989, 11, 54.43, 50.67, 43.5, 48.58, 48.58, 5.073, 2.864, -0.1174, -3.7, -3.7
1989, 12, 26.53, 16.21, 8.834, 3.24, 3.24, 1.754, -0.5067, -3.317, -5.836, -5.836
1990, 1, 258.6, 248.9, 240.6, 404.1, 404.1, 1.796, -0.3732, -3.201, -7.735, -7.735
1990, 2, 125.6, 101.5, 70.13, 143, 143, 0.8745, -1.269, -4.105, -8.487, -8.487
1990, 3, 89.59, 85.58, 80.01, 151.7, 151.7, 6.573, 4.693, 1.978, -2.868, -2.868
1990, 4, 33.59, 31.28, 39.22, 50.74, 50.74, 10.67, 9.182, 6.741, 1.998, 1.998
1990, 5, 181.1, 193.8, 212.7, 449.1, 449.1, 10.06, 8.522, 5.942, 1.256, 1.256
1990, 6, 21.66, 16.93, 10.86, 23.4, 23.4, 14.22, 12.9, 10.55, 5.841, 5.841
1990, 7, 15.4, 23.95, 33.89, 17.68, 17.68, 19.26, 18.22, 15.91, 10.87, 10.87
1990, 8, 25.92, 25.67, 29.03, 52.33, 52.33, 17.81, 16.59, 14.15, 9.097, 9.097
1990, 9, 10.79, 14.46, 15.9, 14.55, 14.55, 15.71, 14.19, 11.67, 6.664, 6.664
1990, 10, 39.82, 37.17, 34.57, 34.18, 34.18, 9.788, 8.203, 5.782, 1.205, 1.205
1990, 11, 50.07, 42.03, 42.99, 53.5, 53.5, 3.503, 1.52, -1.088, -5.04, -5.04
1990, 12, 71.08, 51.31, 38.07, 39.13, 39.13, -2.008, -4.165, -7.042, -11.21, -11.21
1991, 1, 91.64, 69.66, 47.88, 54.15, 54.15, 0.8466, -1.169, -3.752, -7.204, -7.204
1991, 2, 106.1, 112.1, 108, 188.6, 188.6, 5.838, 3.857, 1.211, -2.96, -2.96
1991, 3, 271.3, 298.6, 280.4, 596, 596, 3.75, 1.697, -1.145, -6.371, -6.371
1991, 4, 66.99, 59.74, 45.23, 57.49, 57.49, 7.078, 5.159, 2.462, -2.41, -2.41
1991, 5, 54.88, 53.15, 56.45, 101.8, 101.8, 9.612, 8, 5.358, 0.6474, 0.6474
1991, 6, 15.91, 19.62, 24.2, 40.11, 40.11, 13.36, 12.08, 9.625, 5.022, 5.022
1991, 7, 26.97, 29.84, 30.86, 11.08, 11.08, 19.59, 18.54, 16.3, 11.64, 11.64
1991, 8, 13.36, 10.62, 7.25, 3.96, 3.96, 18.09, 16.86, 14.43, 9.024, 9.024
1991, 9, 4.784, 4.531, 3.63, 1.7, 1.7, 17.16, 15.81, 13.41, 8.768, 8.768
1991, 10, 57.48, 46.58, 36.99, 41.87, 41.87, 11.98, 10.32, 7.793, 3.423, 3.423
1991, 11, 110.3, 104.6, 102, 107.6, 107.6, 5.71, 3.622, 0.7974, -3.236, -3.236
1991, 12, 103.6, 108.2, 102.4, 175, 175, 1.181, -1.049, -3.849, -7.264, -7.264
1992, 1, 94.96, 92.82, 95.03, 173.1, 173.1, 2.103, -0.1449, -2.959, -7.202, -7.202
1992, 2, 178.4, 178.7, 202.1, 659, 659, 5.681, 3.533, 0.5271, -4.773, -4.773
1992, 3, 106.3, 108.9, 114.4, 332.8, 332.8, 7.782, 5.754, 2.743, -2.663, -2.663
1992, 4, 107, 100.7, 84.68, 135.8, 135.8, 10.06, 8.255, 5.724, 0.9693, 0.9693
1992, 5, 7.965, 11.51, 15.08, 3, 3, 14.71, 13.4, 11.14, 6.723, 6.723
1992, 6, 54.02, 63.44, 80.46, 144.1, 144.1, 16.45, 15.15, 12.71, 8.061, 8.061
1992, 7, 16.65, 18.79, 17.49, 6.66, 6.66, 18.43, 17.19, 14.78, 9.308, 9.308
1992, 8, 0.2811, 0.4189, 1.303, 4.9, 4.9, 18.83, 17.85, 15.62, 10.48, 10.48
1992, 9, 4.486, 5.742, 8.244, 5.3, 5.3, 15.18, 13.76, 11.44, 6.551, 6.551
1992, 10, 104, 103.9, 105.7, 143.7, 143.7, 11.28, 9.469, 6.939, 2.416, 2.416
1992, 11, 107, 82.16, 54.24, 57.63, 57.63, 4.789, 2.662, -0.2894, -4.602, -4.602
1992, 12, 297.5, 277, 275.9, 665.4, 665.4, 0.23, -2.008, -4.957, -9.601, -9.601
1993, 1, 250.3, 253.5, 276.4, 556.4, 556.4, 0.09597, -2.374, -5.673, -10.31, -10.31
1993, 2, 168.1, 156.2, 149.7, 335.3, 335.3, 2.303, 0.03351, -3.033, -8.441, -8.441
1993, 3, 141.9, 137.4, 148.5, 335.5, 335.5, 7.583, 5.607, 2.786, -2.555, -2.555
1993, 4, 212.3, 186.5, 146.7, 172.1, 172.1, 7.346, 5.419, 2.609, -2.412, -2.412
1993, 5, 142.6, 147.7, 151, 224.3, 224.3, 11.51, 9.963, 7.524, 2.786, 2.786
1993, 6, 49.61, 50.21, 45.69, 72.38, 72.38, 13.53, 12.3, 9.853, 5.385, 5.385
1993, 7, 3.669, 2.63, 2.033, 0, 0, 15.92, 14.71, 12.22, 7.849, 7.849
1993, 8, 14.14, 18.69, 22.88, 35.84, 35.84, 17.33, 16.09, 13.57, 8.473, 8.473
1993, 9, 4.694, 5.988, 5.409, 4.04, 4.04, 15.07, 13.79, 11.41, 6.467, 6.467
1993, 10, 38.63, 39.8, 41.56, 85.62, 85.62, 11.07, 9.317, 6.607, 1.8, 1.8
1993, 11, 44.28, 36.06, 34.9, 70.47, 70.47, 2.872, 0.8354, -1.83, -5.559, -5.559
1993, 12, 202.1, 177.8, 164, 370.3, 370.3, 1.298, -0.8742, -3.598, -7.645, -7.645
1994, 1, 163, 147.8, 139.3, 315.1, 315.1, 3.001, 0.7246, -2.22, -6.157, -6.157
1994, 2, 150, 132.3, 112.1, 226.2, 226.2, 2.614, 0.4405, -2.334, -7.529, -7.529
1994, 3, 36.53, 34.82, 35.67, 39.44, 39.44, 6.761, 4.9, 2.407, -2.434, -2.434
1994, 4, 65.4, 53.42, 38.5, 81.76, 81.76, 8.805, 7.15, 4.666, -0.4522, -0.4522
1994, 5, 60.29, 64.54, 71.26, 125.8, 125.8, 12.27, 10.95, 8.704, 3.645, 3.645
1994, 6, 13.66, 9.533, 6.19, 11.5, 11.5, 14.43, 13.29, 11, 6.006, 6.006
1994, 7, 1.049, 1.817, 3.154, 1.7, 1.7, 19.66, 19.04, 17.01, 12, 12
1994, 8, 0.04423, 0.03663, 0.02396, 0, 0, 17.42, 16.38, 14.13, 9.212, 9.212
1994, 9, 7.905, 9.84, 12.44, 18.4, 18.4, 15.95, 14.61, 12.18, 7.233, 7.233
1994, 10, 16.03, 10.54, 5.802, 7.86, 7.86, 9.193, 7.42, 4.961, 0.3987, 0.3987
1994, 11, 266.6, 225.8, 193.7, 286.1, 286.1, 1.033, -1.143, -4.039, -8.987, -8.987
1994, 12, 167.6, 138.8, 107.5, 177.2, 177.2, 0.9682, -1.186, -4.007, -8.943, -8.943
1995, 1, 545.4, 560.6, 633.5, 1443, 1443, 3.587, 1.468, -1.273, -6.794, -6.794
1995, 2, 69.29, 58.84, 50.35, 76.57, 76.57, 6.482, 4.507, 1.907, -2.566, -2.566
1995, 3, 380.9, 404.1, 427.9, 938.5, 938.5, 5.028, 2.98, 0.2004, -5.156, -5.156
1995, 4, 166.2, 153.4, 160, 308.9, 308.9, 6.949, 5.184, 2.661, -2.242, -2.242
1995, 5, 58.33, 65.85, 65.81, 92.1, 92.1, 11.18, 9.654, 7.335, 2.51, 2.51
1995, 6, 64.05, 60.2, 63.87, 143.2, 143.2, 13.89, 12.51, 10.15, 5.338, 5.338
1995, 7, 26.79, 40.48, 53.83, 28.01, 28.01, 17.84, 16.55, 14.17, 9.034, 9.034
1995, 8, 2.382, 0.6351, 0.08699, 0, 0, 16.92, 15.74, 13.34, 8.442, 8.442
1995, 9, 8.458, 4.477, 2.273, 0.3, 0.3, 16.06, 14.55, 11.82, 6.836, 6.836
1995, 10, 9.555, 5.748, 2.722, 2.47, 2.47, 10.22, 8.395, 5.817, 1.725, 1.725
1995, 11, 59.95, 43.5, 27.98, 29.62, 29.62, 7.551, 5.613, 2.932, -1.561, -1.561
1995, 12, 423.7, 391.3, 390.3, 617.5, 617.5, 4.27, 2.012, -1.043, -5.989, -5.989
1996, 1, 339.7, 324.3, 322.3, 428.2, 428.2, 2.57, 0.3149, -2.651, -7.348, -7.348
1996, 2, 224.7, 212, 213.3, 558.2, 558.2, 5.087, 2.98, 0.1389, -5.247, -5.247
1996, 3, 118.8, 109.5, 95.37, 173.9, 173.9, 6.477, 4.477, 1.703, -3.36, -3.36
1996, 4, 127.6, 110.6, 102.2, 228.1, 228.1, 8.431, 6.484, 3.712, -1.31, -1.31
1996, 5, 112.6, 118.2, 119.8, 239, 239, 10.89, 9.296, 6.608, 1.777, 1.777
1996, 6, 13.43, 20.91, 33.02, 37.71, 37.71, 14.89, 13.64, 11.21, 6.869, 6.869
1996, 7, 9.416, 15.71, 24.41, 22.37, 22.37, 20.27, 19.22, 16.81, 11.66, 11.66
1996, 8, 0.8724, 1.299, 1.587, 3.4, 3.4, 18.65, 17.63, 15.29, 10.5, 10.5
1996, 9, 29.17, 26.16, 25.38, 35.65, 35.65, 14.25, 12.69, 9.949, 5.039, 5.039
1996, 10, 99.79, 82.3, 64.91, 95.93, 95.93, 9.929, 8.122, 5.316, 0.4269, 0.4269
1996, 11, 166.6, 160.8, 176.5, 326.2, 326.2, 5.752, 3.613, 0.7026, -3.756, -3.756
1996, 12, 577.5, 557.8, 559.1, 1066, 1066, 2.786, 0.6734, -2.116, -6.887, -6.887
1997, 1, 325.5, 303.1, 304, 514.9, 514.9, 2.061, -0.1358, -3.164, -7.468, -7.468
1997, 2, 68.01, 52.69, 38.99, 52.54, 52.54, 3.731, 1.706, -1.261, -5.76, -5.76
1997, 3, 90.17, 79.14, 60.98, 95.06, 95.06, 6.731, 4.959, 2.266, -2.603, -2.603
1997, 4, 98.11, 83.67, 70.86, 111.6, 111.6, 8.039, 6.33, 3.639, -1.23, -1.23
1997, 5, 35.08, 31.92, 25.57, 26.54, 26.54, 13.85, 12.46, 10.06, 5.166, 5.166
1997, 6, 42.99, 46.19, 62.89, 150.8, 150.8, 14.44, 13.15, 10.52, 5.952, 5.952
1997, 7, 8.604, 12.24, 14.92, 25.78, 25.78, 18.03, 16.88, 14.44, 9.494, 9.494
1997, 8, 23.57, 31.95, 43.64, 70.4, 70.4, 18.25, 17.02, 14.56, 9.038, 9.038
1997, 9, 46.64, 34.65, 28.15, 72.62, 72.62, 15.03, 13.32, 10.7, 5.803, 5.803
1997, 10, 109.1, 91.36, 75.77, 97.26, 97.26, 9.187, 7.201, 4.407, -0.01694, -0.01694
1997, 11, 168, 160.7, 182.5, 512.3, 512.3, 6.126, 3.948, 1.005, -3.623, -3.623
1997, 12, 138.4, 119.8, 105.4, 168.3, 168.3, 0.9551, -1.264, -4.039, -7.865, -7.865
1998, 1, 445.9, 428, 432.1, 777.9, 777.9, 3.162, 1.037, -1.658, -6.527, -6.527
1998, 2, 413.2, 395.3, 432.9, 1178, 1178, 2.874, 0.7291, -2.155, -7.772, -7.772
1998, 3, 227.5, 245.8, 245.7, 354.4, 354.4, 5.711, 3.768, 0.9572, -4.398, -4.398
1998, 4, 69.22, 66.58, 67.78, 184.4, 184.4, 7.274, 5.466, 2.833, -2.31, -2.31
1998, 5, 110.6, 136.4, 176.1, 348.1, 348.1, 8.984, 7.116, 4.421, -0.8305, -0.8305
1998, 6, 23.07, 32.05, 48.94, 118.5, 118.5, 14.7, 13.25, 10.82, 5.744, 5.744
1998, 7, 1.984, 4.758, 11.8, 12.18, 12.18, 19.01, 18.11, 15.91, 11.04, 11.04
1998, 8, 0.3165, 0.5856, 1.471, 5.46, 5.46, 18.91, 17.93, 15.71, 10.77, 10.77
1998, 9, 8.264, 11.76, 20.18, 49.08, 49.08, 16.45, 15.12, 12.64, 7.785, 7.785
1998, 10, 74.13, 62.96, 61.49, 78.24, 78.24, 8.895, 7.012, 4.289, -0.1535, -0.1535
1998, 11, 438.9, 388.1, 379.5, 670.7, 670.7, 4.517, 2.4, -0.5928, -5.833, -5.833
1998, 12, 130.7, 103, 82.52, 124.3, 124.3, -0.1253, -2.212, -5.092, -9.384, -9.384
1999, 1, 207.9, 195.4, 193.3, 280.9, 280.9, 1.764, -0.3601, -3.068, -6.552, -6.552
1999, 2, 361.2, 346.2, 320.8, 620.7, 620.7, 1.736, -0.3414, -3.111, -8.425, -8.425
1999, 3, 175.4, 149.5, 122.4, 266.4, 266.4, 4, 2.102, -0.6675, -6.2, -6.2
1999, 4, 45.62, 38.94, 37.82, 120.6, 120.6, 6.911, 5.204, 2.688, -2.033, -2.033
1999, 5, 28.4, 16.4, 7.686, 21.12, 21.12, 10.76, 9.298, 6.939, 2.296, 2.296
1999, 6, 1.12, 1.778, 2.179, 6.16, 6.16, 14.08, 12.91, 10.55, 6.371, 6.371
1999, 7, 0.3831, 0.2723, 0.4719, 0.5, 0.5, 17.12, 16.06, 13.93, 9.108, 9.108
1999, 8, 12.4, 14.99, 14.74, 24.52, 24.52, 17.48, 16.19, 13.82, 9.037, 9.037
1999, 9, 0.1194, 0.1802, 0.3301, 0, 0, 15.25, 13.97, 11.63, 7.55, 7.55
1999, 10, 66.38, 65.76, 62.05, 97.75, 97.75, 10.12, 8.692, 6.387, 2.467, 2.467
1999, 11, 158.8, 141.5, 157.8, 383.1, 383.1, 6.732, 4.651, 1.849, -2.639, -2.639
1999, 12, 80.03, 60.95, 46.48, 66.95, 66.95, 1.49, -0.6688, -3.511, -6.778, -6.778
