# Created by WEAP: 5/6/2021 11:59:36 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_PGE_N_McCloud (110,591 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (6,589 ha),  1000 - 2000 m (95,260 ha),  2000 - 3000 m (7,726 ha),  3000 - 4000 m (920 ha),  4000 - 5000 m (97 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, pr[mm/m]:Elevation 4000 to 5000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m, tas[C]:Elevation 4000 to 5000 m
1969, 1, 532.5, 430.1, 483, 568, 568, -0.7744, -3.154, -8.145, -10.16, -10.16
1969, 2, 447.3, 357.7, 418, 488, 488, 0.1881, -2.033, -6.788, -8.763, -8.763
1969, 3, 50.94, 40.43, 47.67, 57.96, 57.96, 4.303, 1.88, -3.094, -5.121, -5.121
1969, 4, 103.5, 93.54, 115.1, 141.9, 141.9, 6.875, 4.736, -0.2082, -2.25, -2.25
1969, 5, 25.54, 26.57, 49.4, 59.03, 59.03, 14.09, 11.82, 6.868, 4.846, 4.846
1969, 6, 23.67, 31.51, 39.93, 44.97, 44.97, 16.44, 14.16, 9.184, 7.166, 7.166
1969, 7, 0.1187, 0.7863, 2.847, 3.28, 3.28, 19.79, 17.39, 12.39, 10.37, 10.37
1969, 8, 0, 0, 0, 0, 0, 19.14, 16.65, 11.6, 9.565, 9.565
1969, 9, 4.896, 4.222, 6.124, 8.03, 8.03, 16.39, 14, 8.926, 6.898, 6.898
1969, 10, 50.18, 48.19, 53.31, 64.78, 64.78, 8.323, 5.76, 0.599, -1.465, -1.465
1969, 11, 91.09, 81.4, 114.1, 141.8, 141.8, 7.038, 4.177, -1.439, -3.58, -3.58
1969, 12, 603.7, 505.8, 597.3, 693.9, 693.9, 3.482, 1.004, -4.236, -6.312, -6.312
1970, 1, 822.1, 644.1, 647.9, 754.2, 754.2, 2.602, 0.2766, -4.651, -6.7, -6.7
1970, 2, 134.7, 112.2, 142.6, 169.4, 169.4, 5.083, 2.624, -2.594, -4.673, -4.673
1970, 3, 113.3, 90.04, 92.27, 108.2, 108.2, 5.089, 2.793, -2.216, -4.231, -4.231
1970, 4, 11.7, 14.45, 31.02, 40.14, 40.14, 5.261, 2.985, -2.029, -4.077, -4.077
1970, 5, 13.21, 12.02, 10.82, 11.48, 11.48, 12.5, 10.3, 5.195, 3.128, 3.128
1970, 6, 22.01, 30.4, 28.1, 30.62, 30.62, 17.23, 14.9, 9.934, 7.891, 7.891
1970, 7, 0, 0.007042, 0.007925, 0, 0, 20.17, 17.92, 13.23, 11.24, 11.24
1970, 8, 0, 0.0193, 0, 0, 0, 18.72, 16.54, 11.99, 10.05, 10.05
1970, 9, 0.472, 0.7123, 1.879, 2.58, 2.58, 14.4, 11.84, 6.491, 4.424, 4.424
1970, 10, 92.35, 82.79, 87.15, 104.2, 104.2, 9.927, 7.349, 2.152, 0.08048, 0.08048
1970, 11, 465.5, 400.8, 456.6, 556.3, 556.3, 5.972, 3.629, -1.449, -3.536, -3.536
1970, 12, 404.8, 331.2, 338.5, 386.7, 386.7, -0.453, -2.789, -7.911, -9.984, -9.984
1971, 1, 254.3, 200.6, 211.1, 247.7, 247.7, 1.121, -1.188, -6.139, -8.179, -8.179
1971, 2, 19, 14.98, 11.78, 12.83, 12.83, 2.706, 0.4276, -4.577, -6.619, -6.619
1971, 3, 223.6, 187.6, 229.4, 279.4, 279.4, 2.739, 0.6123, -4.331, -6.341, -6.341
1971, 4, 53.01, 49.9, 71.44, 89.72, 89.72, 6.215, 4.124, -0.8698, -2.925, -2.925
1971, 5, 98.41, 99.81, 146.1, 171.1, 171.1, 10.81, 8.557, 3.396, 1.32, 1.32
1971, 6, 22.37, 29.43, 29.31, 33.02, 33.02, 14.67, 12.35, 7.111, 5.017, 5.017
1971, 7, 4.749, 5.252, 6.076, 6.28, 6.28, 20.11, 17.79, 12.77, 10.73, 10.73
1971, 8, 4.552, 3.647, 3.985, 4.68, 4.68, 20.22, 17.94, 13.1, 11.09, 11.09
1971, 9, 22.96, 19.05, 14.73, 18.07, 18.07, 13.96, 11.47, 6.501, 4.507, 4.507
1971, 10, 39.47, 37.04, 58.49, 72.72, 72.72, 8.019, 5.622, 0.5835, -1.445, -1.445
1971, 11, 139, 124.8, 167.9, 207.8, 207.8, 4.26, 1.782, -3.312, -5.356, -5.356
1971, 12, 244.6, 201.7, 226.6, 260.2, 260.2, -1.246, -3.731, -8.837, -10.85, -10.85
1972, 1, 189.8, 150.8, 155.9, 179.1, 179.1, -0.2996, -2.952, -8.214, -10.25, -10.25
1972, 2, 171.3, 135.4, 134, 153.4, 153.4, 2.751, 0.6419, -4.091, -6.082, -6.082
1972, 3, 99.67, 83.37, 114.4, 141.6, 141.6, 7.05, 4.823, -0.2413, -2.312, -2.312
1972, 4, 130.7, 112.4, 119.2, 145.2, 145.2, 6.421, 4.215, -0.8426, -2.905, -2.905
1972, 5, 41.84, 42.83, 64.49, 75.81, 75.81, 12.61, 10.31, 5.17, 3.096, 3.096
1972, 6, 31.01, 34, 45.89, 51.8, 51.8, 16.9, 14.61, 9.451, 7.384, 7.384
1972, 7, 0, 0.01432, 0.01585, 0, 0, 19.98, 17.82, 12.99, 10.98, 10.98
1972, 8, 4.67, 4.449, 6.825, 8.58, 8.58, 19.43, 17.12, 12.12, 10.12, 10.12
1972, 9, 29.91, 24.68, 22.98, 28.35, 28.35, 12.93, 10.83, 5.908, 3.942, 3.942
1972, 10, 121.6, 89.87, 89.16, 109.6, 109.6, 9.577, 7.047, 1.976, -0.02387, -0.02387
1972, 11, 241.8, 172.7, 200.3, 251.2, 251.2, 3.571, 0.9745, -4.079, -6.03, -6.03
1972, 12, 250.5, 173.6, 178.5, 209.3, 209.3, -2.034, -4.239, -9.047, -11.14, -11.14
1973, 1, 402.9, 317.1, 342.1, 400.4, 400.4, -0.8531, -3.059, -7.766, -9.746, -9.746
1973, 2, 348.2, 286.2, 384.5, 457.9, 457.9, 3.405, 1.042, -3.942, -5.857, -5.857
1973, 3, 111.1, 89.91, 117.1, 144.2, 144.2, 2.948, 0.8427, -4.037, -6.054, -6.054
1973, 4, 14.44, 12.98, 15.8, 19.36, 19.36, 8.687, 6.35, 1.282, -0.7455, -0.7455
1973, 5, 19.44, 18.07, 18.12, 20.66, 20.66, 14.36, 12.1, 6.978, 4.927, 4.927
1973, 6, 0, 0.1674, 0, 0, 0, 16.62, 14.42, 9.538, 7.51, 7.51
1973, 7, 0.6, 1.683, 2.757, 2.28, 2.28, 20.51, 18.26, 13.41, 11.39, 11.39
1973, 8, 0.272, 0.5696, 1.936, 2.5, 2.5, 18.09, 16, 11.32, 9.28, 9.28
1973, 9, 66.71, 50.87, 54.46, 67.47, 67.47, 14.73, 12.52, 7.691, 5.691, 5.691
1973, 10, 170.4, 156.2, 223, 277.3, 277.3, 9.348, 7.134, 2.153, 0.11, 0.11
1973, 11, 609.5, 535, 670.4, 830.3, 830.3, 2.832, 0.9048, -3.905, -5.918, -5.918
1973, 12, 285.2, 243.9, 276.8, 324.8, 324.8, 2.211, 0.1226, -4.512, -6.509, -6.509
1974, 1, 520.1, 426.8, 558.7, 671.4, 671.4, -0.1208, -2.609, -7.812, -9.872, -9.872
1974, 2, 194, 157.8, 199.6, 235.1, 235.1, 1.744, -0.4644, -5.382, -7.447, -7.447
1974, 3, 398.6, 337.3, 452.9, 563.3, 563.3, 3.996, 1.926, -2.918, -4.927, -4.927
1974, 4, 109.5, 95.34, 122.6, 152, 152, 5.846, 3.795, -1.006, -3.032, -3.032
1974, 5, 2.022, 2.837, 3.507, 4.28, 4.28, 11.39, 9.184, 4.148, 2.149, 2.149
1974, 6, 17.36, 19.56, 30.15, 34.48, 34.48, 16.65, 14.52, 9.842, 7.831, 7.831
1974, 7, 39.44, 36.51, 49.72, 56.86, 56.86, 18.68, 16.37, 11.53, 9.456, 9.456
1974, 8, 15.17, 14.81, 26.65, 33.78, 33.78, 19.16, 16.81, 11.86, 9.837, 9.837
1974, 9, 0, 0, 0, 0, 0, 17.96, 15.45, 10.48, 8.465, 8.465
1974, 10, 52.67, 48.51, 59.3, 72.84, 72.84, 10.99, 8.492, 3.227, 1.176, 1.176
1974, 11, 78.9, 72.91, 113.1, 141.6, 141.6, 4.929, 2.662, -2.411, -4.484, -4.484
1974, 12, 215.7, 187.9, 247.3, 291.2, 291.2, 1.367, -0.9912, -5.993, -8.036, -8.036
1975, 1, 91.74, 76.05, 95.66, 112.9, 112.9, 0.8035, -1.675, -7.143, -9.188, -9.188
1975, 2, 468.7, 378.7, 439.6, 510.9, 510.9, 0.9429, -1.123, -6.029, -8.067, -8.067
1975, 3, 412.6, 338.7, 465.2, 574.7, 574.7, 2.37, 0.3978, -4.588, -6.643, -6.643
1975, 4, 104.7, 88.92, 83.54, 100.3, 100.3, 3.241, 1.219, -3.545, -5.53, -5.53
1975, 5, 1.993, 2.485, 3.035, 3.7, 3.7, 12.06, 9.777, 4.713, 2.673, 2.673
1975, 6, 22.17, 27.4, 38.91, 43.68, 43.68, 15.86, 13.54, 8.371, 6.324, 6.324
1975, 7, 11.68, 13.27, 19.05, 20.9, 20.9, 18.91, 16.71, 11.82, 9.785, 9.785
1975, 8, 12.04, 12.5, 20.44, 26.14, 26.14, 17.57, 15.25, 10.09, 8.016, 8.016
1975, 9, 0.9729, 1.156, 0.6185, 0.6, 0.6, 18.15, 15.66, 10.38, 8.272, 8.272
1975, 10, 125.8, 119.2, 155, 191.5, 191.5, 8.694, 6.507, 1.525, -0.5237, -0.5237
1975, 11, 82.85, 73.72, 98.25, 121, 121, 3.446, 1.064, -4.21, -6.322, -6.322
1975, 12, 85.52, 70.21, 81.94, 94.66, 94.66, 3.099, 0.5537, -4.824, -7.014, -7.014
1976, 1, 21.3, 17.07, 19.15, 21.84, 21.84, 2.616, 0.0162, -5.582, -7.816, -7.816
1976, 2, 241.3, 186, 176.4, 201.4, 201.4, 2.799, 0.5157, -4.727, -6.832, -6.832
1976, 3, 51.39, 42.18, 55.41, 67.38, 67.38, 3.839, 1.539, -3.642, -5.708, -5.708
1976, 4, 112.5, 101, 161.5, 201.8, 201.8, 5.941, 3.737, -1.348, -3.446, -3.446
1976, 5, 4.706, 4.644, 4.786, 5.54, 5.54, 13.39, 10.95, 5.508, 3.397, 3.397
1976, 6, 11.51, 14.11, 18.92, 20.75, 20.75, 14.59, 12.22, 7.049, 4.986, 4.986
1976, 7, 3.778, 5.931, 12.82, 14.25, 14.25, 20.06, 17.74, 12.48, 10.39, 10.39
1976, 8, 89.82, 80.26, 104.5, 127.9, 127.9, 16.17, 13.85, 8.694, 6.608, 6.608
1976, 9, 14.38, 12.27, 15.73, 19.88, 19.88, 16.25, 13.96, 8.883, 6.809, 6.809
1976, 10, 8.03, 7.972, 10.31, 12.46, 12.46, 11.77, 9.226, 3.742, 1.595, 1.595
1976, 11, 39.63, 34.65, 40.99, 50, 50, 8.059, 5.367, -0.3669, -2.594, -2.594
1976, 12, 18.42, 17.35, 29.57, 35.7, 35.7, 3.31, 0.4833, -5.097, -7.274, -7.274
1977, 1, 74.1, 60.04, 64.74, 75.37, 75.37, 0.8591, -2.453, -8.55, -10.78, -10.78
1977, 2, 65.98, 55.78, 71.4, 84.93, 84.93, 5.266, 2.748, -2.654, -4.778, -4.778
1977, 3, 75.3, 56.07, 60.24, 72.24, 72.24, 3.201, 0.9086, -4.266, -6.371, -6.371
1977, 4, 24.06, 23.42, 35.52, 45.08, 45.08, 9.228, 6.949, 1.762, -0.3482, -0.3482
1977, 5, 88.36, 82.31, 105.7, 121.4, 121.4, 8.041, 5.822, 0.5676, -1.551, -1.551
1977, 6, 19.65, 22.92, 26.94, 28.63, 28.63, 19.15, 16.72, 11.29, 9.15, 9.15
1977, 7, 18.93, 22.28, 33.07, 35.4, 35.4, 19.96, 17.48, 12.1, 9.95, 9.95
1977, 8, 14.96, 12.62, 13.65, 16.29, 16.29, 20.4, 18.12, 12.94, 10.84, 10.84
1977, 9, 166.7, 125.8, 119, 149.2, 149.2, 14.55, 12.23, 6.953, 4.823, 4.823
1977, 10, 45.14, 39.63, 46.67, 56.89, 56.89, 10.47, 8.085, 2.55, 0.3663, 0.3663
1977, 11, 118.1, 103.5, 128.5, 155.8, 155.8, 4.207, 2.028, -3.059, -5.157, -5.157
1977, 12, 407.7, 337.4, 368.1, 421.5, 421.5, 2.876, 0.6357, -4.548, -6.653, -6.653
1978, 1, 763.5, 636.4, 847.9, 1016, 1016, 3.433, 1.202, -3.798, -5.879, -5.879
1978, 2, 323.4, 267.8, 335.8, 398.1, 398.1, 3.734, 1.618, -3.321, -5.379, -5.379
1978, 3, 296.8, 253.8, 351.8, 433.5, 433.5, 7.537, 5.313, 0.1459, -1.955, -1.955
1978, 4, 228.2, 203.2, 242.4, 296.8, 296.8, 6.479, 4.295, -0.8979, -2.997, -2.997
1978, 5, 17.66, 18.61, 28.32, 33.54, 33.54, 10.93, 8.588, 3.428, 1.333, 1.333
1978, 6, 12.82, 17.63, 29.31, 33.36, 33.36, 15.69, 13.29, 8.108, 5.98, 5.98
1978, 7, 5.91, 8.669, 16.7, 18.64, 18.64, 19.73, 17.31, 12.23, 10.14, 10.14
1978, 8, 9.174, 9.648, 18.32, 23.58, 23.58, 19.01, 16.53, 11.29, 9.182, 9.182
1978, 9, 93.25, 73.82, 119.1, 154.6, 154.6, 13.07, 10.68, 5.373, 3.227, 3.227
1978, 10, 0, 0.05126, 0.04005, 0, 0, 12.97, 10.28, 4.887, 2.74, 2.74
1978, 11, 77.84, 65.02, 71.14, 86.4, 86.4, 3.666, 1.005, -4.42, -6.576, -6.576
1978, 12, 25.67, 22.99, 27.41, 32.46, 32.46, 0.1341, -2.643, -8.277, -10.47, -10.47
1979, 1, 217.7, 173, 194.2, 230, 230, 0.2752, -2.353, -7.686, -9.829, -9.829
1979, 2, 384, 304.4, 339.8, 400.8, 400.8, 1.492, -0.7387, -5.63, -7.681, -7.681
1979, 3, 159.9, 136, 208.7, 261.8, 261.8, 5.803, 3.531, -1.559, -3.666, -3.666
1979, 4, 99.08, 85.19, 100.1, 124.2, 124.2, 6.884, 4.629, -0.4871, -2.591, -2.591
1979, 5, 57.84, 56.05, 73.37, 85.72, 85.72, 12.55, 10.17, 5.022, 2.919, 2.919
1979, 6, 0.2374, 1.847, 6.051, 7.3, 7.3, 16.24, 13.78, 8.684, 6.589, 6.589
1979, 7, 0.5813, 0.8731, 1.666, 1.8, 1.8, 19.66, 17.35, 12.2, 10.12, 10.12
1979, 8, 32.27, 29.02, 35.19, 42.72, 42.72, 17.87, 15.4, 10.37, 8.265, 8.265
1979, 9, 20.83, 16.4, 22.73, 28.48, 28.48, 16.94, 14.52, 9.435, 7.342, 7.342
1979, 10, 200.9, 181.7, 214.9, 264.8, 264.8, 11.46, 9.063, 4.048, 1.957, 1.957
1979, 11, 172.1, 150, 176.5, 215, 215, 4.154, 1.616, -3.691, -5.814, -5.814
1979, 12, 275.5, 223.9, 232.7, 270.6, 270.6, 2.885, 0.5684, -4.308, -6.361, -6.361
1980, 1, 253, 193.6, 181.7, 212.8, 212.8, 2.499, 0.09493, -5.132, -7.243, -7.243
1980, 2, 469.3, 374.7, 447.7, 532.7, 532.7, 4.507, 2.383, -2.489, -4.527, -4.527
1980, 3, 111, 86.34, 91.59, 110.1, 110.1, 3.94, 1.701, -3.447, -5.556, -5.556
1980, 4, 105, 93.05, 118.7, 146.3, 146.3, 8.616, 6.341, 1.268, -0.7957, -0.7957
1980, 5, 40.93, 39.07, 46.91, 54.12, 54.12, 11.4, 9.064, 3.847, 1.742, 1.742
1980, 6, 46.79, 57.41, 77.85, 87.92, 87.92, 13.22, 10.9, 5.689, 3.575, 3.575
1980, 7, 1.702, 1.559, 1.403, 1.56, 1.56, 19.63, 17.33, 12.34, 10.27, 10.27
1980, 8, 0.1813, 0.2781, 0.8157, 1.08, 1.08, 18.57, 16.12, 10.88, 8.787, 8.787
1980, 9, 18.39, 15.82, 25.13, 33.04, 33.04, 15.62, 13.23, 8.058, 5.973, 5.973
1980, 10, 58.26, 52.42, 64.97, 81.52, 81.52, 11.63, 9.21, 4.1, 2.006, 2.006
1980, 11, 34.49, 29.19, 40.28, 50.3, 50.3, 6.052, 3.514, -1.726, -3.849, -3.849
1980, 12, 266.8, 216.5, 246, 289.2, 289.2, 4.296, 1.642, -3.746, -5.909, -5.909
1981, 1, 357.7, 290.6, 398, 480.2, 480.2, 3.986, 1.555, -3.555, -5.658, -5.658
1981, 2, 241.5, 189.8, 223.1, 260, 260, 3.73, 1.386, -3.57, -5.618, -5.618
1981, 3, 193.8, 152.5, 165.6, 202.4, 202.4, 4.809, 2.514, -2.519, -4.59, -4.59
1981, 4, 52.84, 47.51, 54.91, 67.28, 67.28, 9.464, 7.008, 1.784, -0.3145, -0.3145
1981, 5, 79.23, 72.07, 72.29, 81.91, 81.91, 11.98, 9.612, 4.453, 2.389, 2.389
1981, 6, 1.77, 3.331, 4.198, 4.8, 4.8, 17.28, 14.81, 9.592, 7.515, 7.515
1981, 7, 0.2374, 0.9242, 1.886, 1.98, 1.98, 19.88, 17.42, 12.23, 10.1, 10.1
1981, 8, 0, 0.1721, 0.1549, 0, 0, 20.38, 18.1, 13.24, 11.17, 11.17
1981, 9, 46.3, 33.94, 40.15, 50.61, 50.61, 16.96, 14.53, 9.418, 7.325, 7.325
1981, 10, 154.1, 138.7, 157.6, 192.9, 192.9, 8.919, 6.551, 1.408, -0.7382, -0.7382
1981, 11, 515.4, 450.4, 569.5, 709, 709, 5.91, 3.642, -1.315, -3.382, -3.382
1981, 12, 408.4, 331.1, 373.1, 435.1, 435.1, 2.698, 0.5719, -4.206, -6.257, -6.257
1982, 1, 197.1, 152.4, 162.7, 187.6, 187.6, -0.6711, -3.096, -8.08, -10.17, -10.17
1982, 2, 214.5, 171.4, 185.7, 215, 215, 1.921, -0.1973, -4.905, -6.921, -6.921
1982, 3, 278.5, 229, 297.6, 371.2, 371.2, 3.108, 0.9988, -3.773, -5.834, -5.834
1982, 4, 266.3, 215.9, 197.9, 235.6, 235.6, 5.447, 3.313, -1.442, -3.47, -3.47
1982, 5, 11.19, 12.33, 19.54, 22.5, 22.5, 13.2, 10.64, 5.313, 3.185, 3.185
1982, 6, 74.74, 92.14, 139.2, 158.6, 158.6, 16.02, 13.62, 8.466, 6.352, 6.352
1982, 7, 13.43, 14.32, 14.59, 15.28, 15.28, 18.25, 15.92, 10.82, 8.697, 8.697
1982, 8, 6.575, 8.632, 20.86, 27.16, 27.16, 18.95, 16.61, 11.64, 9.534, 9.534
1982, 9, 26.93, 24.09, 37.96, 49, 49, 13.66, 11.34, 6.126, 3.999, 3.999
1982, 10, 200.6, 176.8, 225.7, 276.7, 276.7, 9.59, 7.188, 2.011, -0.1353, -0.1353
1982, 11, 197.5, 168.7, 194.2, 238.9, 238.9, 3.047, 0.7197, -4.32, -6.447, -6.447
1982, 12, 421.5, 343.4, 394, 459.9, 459.9, 1.05, -1.396, -6.56, -8.695, -8.695
1983, 1, 457.3, 372.7, 478.6, 576.5, 576.5, 2.903, 0.5132, -4.361, -6.475, -6.475
1983, 2, 541.7, 435.2, 502.1, 589, 589, 3.314, 1.206, -3.588, -5.649, -5.649
1983, 3, 630.2, 505.1, 630.8, 773.4, 773.4, 4.089, 2.132, -2.742, -4.901, -4.901
1983, 4, 167, 145.2, 176.3, 216.9, 216.9, 5.869, 3.552, -1.644, -3.809, -3.809
1983, 5, 37.65, 32.1, 35.19, 40.16, 40.16, 12.71, 10.34, 5.197, 3.095, 3.095
1983, 6, 12.24, 15.74, 24, 27.62, 27.62, 15.48, 13.08, 7.642, 5.499, 5.499
1983, 7, 8.301, 7.875, 7.772, 8.4, 8.4, 16.64, 14.36, 9.127, 6.992, 6.992
1983, 8, 11.29, 11.49, 18.53, 23.46, 23.46, 18.68, 16.49, 11.44, 9.308, 9.308
1983, 9, 41.31, 32.45, 38.78, 48.88, 48.88, 15.98, 13.49, 8.022, 5.888, 5.888
1983, 10, 77.46, 70.24, 82.09, 100.5, 100.5, 11.49, 9.17, 4.113, 2.041, 2.041
1983, 11, 403.5, 354.7, 445.2, 547.6, 547.6, 3.77, 1.631, -3.175, -5.235, -5.235
1983, 12, 525.2, 441.1, 500.1, 574.9, 574.9, 1.186, -0.8657, -5.587, -7.611, -7.611
1984, 1, 9.957, 8.228, 8.781, 10.28, 10.28, 3.527, 0.8289, -4.359, -6.485, -6.485
1984, 2, 148, 116.4, 138, 164, 164, 3.558, 1.309, -3.642, -5.749, -5.749
1984, 3, 167.3, 134.6, 155.1, 192.2, 192.2, 6.588, 4.383, -0.6776, -2.81, -2.81
1984, 4, 81.56, 69.57, 70.69, 85.3, 85.3, 6.923, 4.719, -0.3311, -2.48, -2.48
1984, 5, 23.31, 19.78, 17.46, 19.73, 19.73, 12.68, 10.43, 5.186, 3.026, 3.026
1984, 6, 35.3, 36.96, 33.55, 36.01, 36.01, 15.58, 13.19, 8.027, 5.916, 5.916
1984, 7, 5.095, 12.51, 37.55, 45.83, 45.83, 21.44, 19.02, 13.73, 11.59, 11.59
1984, 8, 24.5, 24.71, 40.28, 50.68, 50.68, 19.19, 16.95, 11.93, 9.826, 9.826
1984, 9, 10.44, 9.247, 11.67, 14.97, 14.97, 15.9, 13.47, 8.115, 5.968, 5.968
1984, 10, 68.7, 65.3, 69.98, 83.53, 83.53, 7.597, 5.33, 0.3381, -1.784, -1.784
1984, 11, 493.4, 436.4, 569, 695.9, 695.9, 2.535, 0.3589, -4.661, -6.746, -6.746
1984, 12, 81.86, 66.99, 64.91, 72.51, 72.51, 0.4091, -2.107, -7.274, -9.36, -9.36
1985, 1, 22.25, 17.08, 16.37, 18.9, 18.9, 2.906, 0.07488, -5.468, -7.676, -7.676
1985, 2, 85.8, 66.37, 71.05, 83.16, 83.16, 2.932, 0.554, -4.424, -6.506, -6.506
1985, 3, 109.5, 86.26, 94.53, 114.2, 114.2, 3.639, 1.317, -3.49, -5.502, -5.502
1985, 4, 5.75, 5.336, 7.674, 9.7, 9.7, 10.92, 8.596, 3.609, 1.498, 1.498
1985, 5, 9.521, 11.53, 16.43, 19.86, 19.86, 12.13, 9.739, 4.643, 2.523, 2.523
1985, 6, 15.09, 15.5, 13.52, 14.9, 14.9, 18.55, 16.12, 10.87, 8.755, 8.755
1985, 7, 21.62, 30.87, 63.68, 73.48, 73.48, 21.14, 18.87, 13.96, 11.88, 11.88
1985, 8, 6.99, 5.774, 8.2, 10.18, 10.18, 17.81, 15.48, 10.58, 8.495, 8.495
1985, 9, 83.96, 67.3, 75.28, 93.54, 93.54, 13.15, 10.72, 5.638, 3.547, 3.547
1985, 10, 72.05, 67.53, 93.83, 118.6, 118.6, 9.23, 6.844, 1.71, -0.4031, -0.4031
1985, 11, 82.29, 74.08, 70.7, 82.87, 82.87, 1.254, -1.048, -6.094, -8.203, -8.203
1985, 12, 172.8, 140.4, 139.2, 159.1, 159.1, 3.255, 0.4882, -4.833, -7.071, -7.071
1986, 1, 487.3, 377.8, 433.9, 511.7, 511.7, 4.459, 2.287, -2.399, -4.543, -4.543
1986, 2, 688.6, 553.2, 629.8, 735.5, 735.5, 4.767, 2.639, -2.312, -4.463, -4.463
1986, 3, 253.5, 209.6, 228.4, 273.7, 273.7, 7.945, 5.697, 0.8965, -1.2, -1.2
1986, 4, 28.6, 28.05, 28.74, 34.66, 34.66, 8.399, 6.03, 1.066, -1.007, -1.007
1986, 5, 61.71, 64.76, 87.48, 102.3, 102.3, 12.12, 9.865, 4.917, 2.788, 2.788
1986, 6, 2.676, 5.504, 8.585, 9.43, 9.43, 18.95, 16.54, 11.55, 9.422, 9.422
1986, 7, 3.229, 6.409, 15.58, 18.38, 18.38, 18.52, 16.11, 10.91, 8.771, 8.771
1986, 8, 0, 0.01962, 0.02107, 0, 0, 20.18, 17.95, 13.18, 11.13, 11.13
1986, 9, 131.7, 101, 119, 150.9, 150.9, 12.38, 10.03, 4.963, 2.865, 2.865
1986, 10, 50.1, 46.34, 57.05, 70.47, 70.47, 10.86, 8.548, 3.466, 1.38, 1.38
1986, 11, 19.95, 19.14, 29.71, 37.53, 37.53, 5.654, 3.288, -1.719, -3.903, -3.903
1986, 12, 116.9, 95.46, 108.4, 125.1, 125.1, 2.256, -0.2224, -5.2, -7.312, -7.312
1987, 1, 254.7, 201, 218.6, 257, 257, 0.1412, -2.143, -6.752, -8.795, -8.795
1987, 2, 193.5, 154.1, 178.4, 211, 211, 3.421, 1.182, -3.581, -5.676, -5.676
1987, 3, 299.1, 243.4, 314.8, 390, 390, 4.56, 2.53, -2.026, -4.121, -4.121
1987, 4, 20.06, 16.53, 21.2, 26.61, 26.61, 10.92, 8.719, 4.093, 2.03, 2.03
1987, 5, 54.59, 51.31, 76.02, 87.93, 87.93, 14.39, 12.07, 6.962, 4.841, 4.841
1987, 6, 9.281, 15.6, 29.81, 31.95, 31.95, 17.92, 15.65, 10.85, 8.783, 8.783
1987, 7, 24.57, 36.24, 66.41, 74.52, 74.52, 17.45, 15.18, 10.39, 8.353, 8.353
1987, 8, 0, 0.5787, 0, 0, 0, 19.85, 17.51, 12.75, 10.73, 10.73
1987, 9, 0, 0.3842, 0.2919, 0.3, 0.3, 16.89, 14.5, 9.239, 7.057, 7.057
1987, 10, 12.08, 10.46, 11.21, 13.42, 13.42, 13.42, 11.29, 6.604, 4.606, 4.606
1987, 11, 93.4, 81.94, 103, 128.1, 128.1, 4.813, 2.738, -1.776, -3.74, -3.74
1987, 12, 510.7, 416.3, 465.5, 532.3, 532.3, 0.4315, -1.671, -6.415, -8.441, -8.441
1988, 1, 291.1, 226.4, 252, 295, 295, 0.1093, -2.103, -6.769, -8.777, -8.777
1988, 2, 7.167, 6.466, 10.87, 13.25, 13.25, 4.972, 2.694, -2.054, -4.095, -4.095
1988, 3, 18.46, 16.11, 16.35, 20.36, 20.36, 6.198, 4.014, -0.7119, -2.782, -2.782
1988, 4, 156.4, 134.3, 164.6, 202.4, 202.4, 8.836, 6.849, 2.2, 0.1537, 0.1537
1988, 5, 88.43, 81.56, 93.74, 108.1, 108.1, 10.3, 8.051, 3.251, 1.293, 1.293
1988, 6, 36.75, 42.13, 58.41, 67.32, 67.32, 16.1, 13.72, 8.606, 6.582, 6.582
1988, 7, 0.1813, 0.8805, 1.321, 1.6, 1.6, 22.14, 19.71, 14.39, 12.25, 12.25
1988, 8, 0.09065, 0.591, 1.647, 1.87, 1.87, 20.56, 18.16, 12.98, 10.85, 10.85
1988, 9, 0, 0.2541, 0, 0, 0, 16.75, 14.28, 9.232, 7.147, 7.147
1988, 10, 2.814, 2.46, 2.633, 3.18, 3.18, 14.6, 12.1, 7.213, 5.153, 5.153
1988, 11, 310.7, 269.9, 341.7, 425.2, 425.2, 3.985, 1.948, -2.637, -4.661, -4.661
1988, 12, 137.5, 111.1, 123.7, 144.2, 144.2, 2.09, -0.44, -5.296, -7.381, -7.381
