# Created by WEAP: 12/14/2020 6:11:22 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_CEN_KIngs (301,056 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (46,690 ha),  1000 - 2000 m (61,276 ha),  2000 - 3000 m (96,982 ha),  3000 - 4000 m (95,816 ha),  4000 - 5000 m (292 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 4000 to 5000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 4000 to 5000 m
1982, 11, 205.7, 277.9, 274.8, 217.3, 202.9, 8.985, 4.356, -1.638, -5.719, -7.558, 2.295, 2.31, 2.328, 2.367, 2.398
1982, 12, 154.4, 206.8, 226.7, 225.1, 222.7, 7.053, 2.465, -3.653, -7.753, -9.548, 2.977, 2.992, 3.006, 3.042, 3.07
1983, 1, 228.8, 278.5, 285.6, 259.4, 273.4, 7.965, 3.633, -2.712, -6.718, -8.415, 2.933, 2.885, 2.821, 2.809, 2.812
1983, 2, 222.4, 285.8, 290.1, 280.2, 293.2, 9.066, 3.802, -2.173, -5.864, -7.352, 2.61, 2.592, 2.567, 2.584, 2.606
1983, 3, 238, 309.2, 306.5, 272.5, 268.8, 9.691, 4.054, -1.688, -4.848, -6.002, 2.013, 2.061, 2.119, 2.173, 2.207
1983, 4, 90.66, 129.8, 125.5, 97.74, 95.01, 10.8, 4.791, -1.049, -4.029, -5.029, 2.107, 2.159, 2.229, 2.295, 2.338
1983, 5, 20.23, 28.99, 25.17, 17.25, 15.64, 16.61, 10.95, 5.423, 2.974, 2.285, 1.993, 2.007, 2.04, 2.061, 2.071
1983, 6, 0.8368, 3.232, 6.152, 11.85, 14.37, 19.58, 14.61, 9.671, 7.458, 6.899, 2.333, 2.349, 2.382, 2.417, 2.443
1983, 7, 0, 0, 0.0005187, 0.006398, 0.03175, 23.28, 18.09, 12.78, 10.1, 9.282, 2.092, 2.117, 2.159, 2.222, 2.271
1983, 8, 6.263, 21.97, 45.06, 59.02, 70.55, 25.81, 19.94, 13.96, 10.56, 9.337, 1.446, 1.452, 1.469, 1.501, 1.527
1983, 9, 34.27, 38.33, 40.6, 40.46, 42.98, 24.44, 18.77, 12.86, 9.4, 8.037, 1.268, 1.335, 1.42, 1.489, 1.532
1983, 10, 10.91, 14.86, 13.37, 12.3, 13.3, 18.11, 12.47, 6.344, 2.683, 1.245, 1.424, 1.448, 1.485, 1.514, 1.532
1983, 11, 194.5, 271.7, 284.9, 250.7, 247.5, 10.47, 5.281, -0.5745, -4.137, -5.631, 2.244, 2.235, 2.225, 2.253, 2.282
1983, 12, 179.5, 253.3, 277.3, 275.1, 294.1, 8.179, 3.306, -2.715, -6.631, -8.284, 2.001, 1.998, 1.997, 2.029, 2.062
1984, 1, 3.506, 2.347, 2.017, 2.475, 3.24, 8.67, 4.597, -1.425, -5.23, -6.851, 2.851, 2.883, 2.913, 2.953, 2.975
1984, 2, 76.03, 114.1, 122.9, 111.4, 119.6, 9.397, 4.45, -1.554, -5.097, -6.542, 2.559, 2.622, 2.69, 2.756, 2.797
1984, 3, 62.54, 82.83, 82.98, 72.54, 73.38, 12.53, 7.243, 1.551, -1.614, -2.806, 1.899, 1.97, 2.063, 2.125, 2.156
1984, 4, 26.26, 43.45, 50.05, 46.77, 51.32, 12.69, 6.924, 1.261, -1.464, -2.321, 2.146, 2.221, 2.328, 2.393, 2.427
1984, 5, 0.7378, 1.634, 1.471, 2.361, 3.395, 21.02, 15.53, 10.02, 7.43, 6.73, 2.316, 2.362, 2.43, 2.476, 2.502
1984, 6, 7.032, 11.52, 13.5, 17.48, 21.09, 22.22, 16.7, 11.29, 8.596, 7.834, 2.473, 2.469, 2.475, 2.494, 2.51
1984, 7, 5.083, 23.28, 42.71, 48.25, 51.66, 28.3, 22.56, 16.64, 13.46, 12.36, 1.977, 1.991, 2.011, 2.036, 2.054
1984, 8, 1.009, 4.964, 15.02, 25.43, 32.74, 27.26, 21.6, 15.61, 12.19, 10.89, 1.71, 1.719, 1.737, 1.764, 1.785
1984, 9, 2.511, 7.883, 11.45, 12.81, 14.61, 25.7, 19.79, 13.56, 9.976, 8.548, 1.527, 1.595, 1.681, 1.755, 1.805
1984, 10, 30.32, 38.84, 37.19, 38.1, 41.95, 14.98, 9.178, 3.145, -0.122, -1.412, 1.896, 1.895, 1.903, 1.913, 1.918
1984, 11, 132.7, 191.1, 239.9, 283.2, 308.5, 10.19, 4.761, -1.444, -5.064, -6.63, 2.018, 2.021, 2.022, 2.059, 2.095
1984, 12, 64.72, 78.82, 97.93, 117.1, 128.9, 5.914, 0.8811, -5.676, -10.18, -12.23, 2.798, 2.802, 2.803, 2.83, 2.853
1985, 1, 30.51, 48.24, 60.89, 56.21, 49.8, 6.612, 2.163, -4.008, -7.806, -9.424, 2.715, 2.734, 2.75, 2.775, 2.789
1985, 2, 69.02, 83.89, 91.07, 75.01, 70.14, 9.581, 4.211, -2.086, -5.839, -7.374, 2.192, 2.239, 2.294, 2.344, 2.378
1985, 3, 126.9, 189.7, 195.5, 159.8, 156.4, 9.14, 3.51, -2.238, -5.197, -6.266, 2.051, 2.119, 2.206, 2.286, 2.339
1985, 4, 7.68, 10.28, 7.639, 6.377, 7.582, 16.87, 11.05, 5.223, 2.334, 1.406, 1.883, 1.959, 2.059, 2.126, 2.162
1985, 5, 0.2818, 1.321, 2.777, 4.063, 4.723, 18.4, 12.71, 7.2, 4.511, 3.635, 2.003, 2.009, 2.028, 2.056, 2.078
1985, 6, 2.16, 6.58, 16.73, 33.44, 39.33, 25.57, 19.76, 14, 11.18, 10.27, 2.209, 2.212, 2.222, 2.236, 2.249
1985, 7, 1.935, 7.283, 22.65, 39.88, 48.53, 28.01, 22.51, 16.81, 13.77, 12.72, 2.209, 2.177, 2.147, 2.143, 2.147
1985, 8, 0.01343, 0.005732, 0.0001525, 0, 0, 25.61, 20.27, 14.59, 11.59, 10.54, 1.89, 1.893, 1.907, 1.935, 1.958
1985, 9, 24.91, 29.71, 36.64, 37.81, 38.66, 19.86, 13.97, 8.121, 5.112, 4.05, 1.765, 1.767, 1.775, 1.799, 1.819
1985, 10, 25.01, 36.21, 32.15, 32.38, 39.35, 16.98, 11.77, 5.859, 2.354, 0.872, 1.441, 1.508, 1.593, 1.659, 1.698
1985, 11, 167.2, 213.8, 221.8, 208.9, 211.3, 9.245, 4.383, -1.486, -5.021, -6.596, 1.879, 1.93, 1.995, 2.052, 2.086
1985, 12, 60.52, 93.44, 109.1, 115.9, 133.2, 8.087, 4.072, -2.312, -6.295, -7.996, 3.029, 3.004, 2.971, 2.971, 2.976
1986, 1, 116, 151.7, 175.2, 171.3, 175, 11.34, 6.927, 0.7451, -3.395, -5.387, 2.765, 2.731, 2.683, 2.678, 2.685
1986, 2, 357.7, 474.1, 562.2, 606.5, 642.7, 9.768, 4.449, -1.357, -4.613, -5.959, 3.097, 3.081, 3.058, 3.083, 3.116
1986, 3, 176.5, 225.2, 235, 219.7, 225.6, 12.88, 7.595, 1.971, -1.033, -2.249, 1.943, 1.984, 2.035, 2.083, 2.114
1986, 4, 32.31, 48.55, 57.92, 67.46, 74.29, 13.9, 8.297, 2.753, 0.03636, -0.9686, 1.82, 1.94, 2.091, 2.196, 2.254
1986, 5, 3.478, 6.751, 8.893, 10.67, 11.95, 18.22, 12.76, 7.411, 5.161, 4.491, 1.964, 2.033, 2.129, 2.19, 2.224
1986, 6, 0, 0.01219, 0.09266, 0.2304, 0.2719, 22.96, 17.98, 12.97, 10.68, 9.973, 2.355, 2.34, 2.331, 2.342, 2.354
1986, 7, 0.2662, 2.735, 8.063, 10.51, 11.56, 25.22, 19.6, 14.17, 11.55, 10.68, 2.091, 2.111, 2.139, 2.185, 2.222
1986, 8, 0.213, 2.662, 10.6, 18.81, 25.07, 27.24, 21.86, 16.28, 13.27, 12.14, 1.767, 1.779, 1.802, 1.835, 1.86
1986, 9, 27.15, 38.56, 40.02, 31.61, 25.02, 19.02, 13.22, 7.71, 5.079, 4.089, 1.56, 1.59, 1.635, 1.678, 1.707
1986, 10, 0.8702, 3.9, 9.025, 13.15, 16.48, 17.33, 11.62, 5.365, 1.51, -0.0913, 1.593, 1.64, 1.7, 1.751, 1.784
1986, 11, 5.636, 10.38, 13.86, 12.75, 10.99, 12.81, 7.964, 1.612, -2.655, -4.586, 1.968, 1.995, 2.031, 2.072, 2.096
1986, 12, 10.89, 17.46, 23.13, 29.85, 37.19, 8.488, 4.187, -2.207, -6.859, -8.958, 2.369, 2.356, 2.334, 2.345, 2.358
1987, 1, 76.56, 89.85, 88.42, 80.48, 86.95, 6.463, 1.866, -4.488, -8.677, -10.46, 2.621, 2.623, 2.621, 2.647, 2.668
1987, 2, 118.9, 148.5, 152.5, 135.4, 118.5, 8.804, 3.376, -2.819, -6.525, -8.022, 2.203, 2.259, 2.328, 2.386, 2.418
1987, 3, 104.1, 145.5, 137.5, 106.6, 104.3, 10.43, 4.741, -1.205, -4.532, -5.774, 2.033, 2.095, 2.173, 2.23, 2.263
1987, 4, 20.02, 34.13, 41.46, 45.48, 53.59, 17.76, 12.11, 6.165, 2.864, 1.577, 1.692, 1.701, 1.723, 1.746, 1.762
1987, 5, 4.523, 20.84, 51.51, 92.54, 115.4, 19.53, 13.31, 7.312, 4.224, 3.195, 2.171, 2.209, 2.262, 2.308, 2.336
1987, 6, 4.98, 14.54, 16.38, 14.2, 14.01, 24.95, 19.25, 13.34, 10.2, 9.072, 1.994, 1.971, 1.955, 1.955, 1.961
1987, 7, 0, 0.09986, 0.6095, 1.279, 1.65, 24.14, 18.53, 12.76, 9.872, 8.934, 2.378, 2.369, 2.369, 2.396, 2.424
1987, 8, 0.7127, 3.205, 3.75, 3.642, 4.387, 26.48, 21.14, 15.37, 12.21, 11.03, 1.689, 1.669, 1.656, 1.66, 1.666
1987, 9, 0.2244, 1.44, 3.651, 4.322, 4.101, 23.71, 18.35, 12.43, 9.185, 7.888, 1.752, 1.739, 1.734, 1.741, 1.748
1987, 10, 58.23, 71.44, 59.36, 44.1, 39.28, 20.4, 14.89, 8.706, 5.034, 3.458, 1.134, 1.156, 1.187, 1.219, 1.241
1987, 11, 48.19, 69.37, 76.29, 85.38, 94.3, 10.27, 5.643, -0.1823, -3.689, -5.312, 1.788, 1.818, 1.857, 1.902, 1.933
1987, 12, 89.72, 125, 137.7, 123.5, 121.1, 6.006, 0.9735, -5.439, -9.742, -11.84, 2.932, 2.914, 2.893, 2.923, 2.954
1988, 1, 136.8, 186.5, 201.7, 195, 218.2, 7.497, 2.972, -3.412, -7.519, -9.416, 2.536, 2.505, 2.466, 2.465, 2.473
1988, 2, 34.13, 40.19, 32.8, 24.53, 23.53, 11.26, 6.562, 0.4025, -3.338, -4.972, 3.216, 3.252, 3.292, 3.328, 3.346
1988, 3, 13.92, 23.98, 28.79, 31.07, 34.01, 12.64, 7.245, 1.337, -1.835, -3.134, 1.761, 1.853, 1.971, 2.054, 2.098
1988, 4, 92.58, 109.3, 105.1, 102.3, 113.5, 14.67, 9.028, 3.237, 0.3095, -0.829, 1.84, 1.911, 2.001, 2.072, 2.115
1988, 5, 22.58, 45.37, 47.33, 41.64, 39.77, 17.46, 11.63, 6.138, 3.788, 3.016, 2.151, 2.21, 2.292, 2.352, 2.388
1988, 6, 6.196, 11.62, 17.85, 24.06, 27.51, 22.74, 17.15, 11.6, 9.03, 8.199, 1.847, 1.835, 1.832, 1.851, 1.87
1988, 7, 1.493, 5.96, 10.51, 12.25, 12.96, 28.77, 23.03, 17.33, 14.61, 13.67, 2.173, 2.183, 2.203, 2.232, 2.252
1988, 8, 3.527, 9.818, 19.29, 18.97, 19.61, 27.08, 21.43, 15.62, 12.65, 11.54, 1.81, 1.763, 1.718, 1.71, 1.715
1988, 9, 3.317, 10.21, 19, 29.97, 35.11, 24.66, 18.86, 12.67, 9.333, 7.891, 1.696, 1.739, 1.795, 1.854, 1.896
1988, 10, 0.01853, 0.08713, 0.06869, 0.01548, 0.006334, 21.55, 16.38, 10.35, 6.889, 5.363, 1.1, 1.155, 1.227, 1.288, 1.327
1988, 11, 95.42, 145.6, 142.5, 94.88, 83.14, 10.97, 6.076, 0.0818, -3.207, -4.658, 1.753, 1.779, 1.812, 1.851, 1.878
1988, 12, 98.02, 147.1, 174.1, 181.5, 202.6, 6.745, 2.252, -4.064, -8.13, -10.11, 2.673, 2.715, 2.758, 2.809, 2.844
1989, 1, 27.59, 35.71, 33.77, 27.26, 28.53, 5.981, 1.576, -4.818, -8.649, -10.41, 2.755, 2.776, 2.797, 2.829, 2.847
1989, 2, 74.24, 94.66, 99.59, 100.5, 102.4, 8, 2.602, -3.61, -6.977, -8.42, 2.173, 2.231, 2.298, 2.36, 2.4
1989, 3, 101.5, 129.7, 129.4, 112.3, 113.7, 12.25, 6.885, 1.343, -1.19, -2.092, 1.688, 1.718, 1.758, 1.8, 1.832
1989, 4, 18.95, 29.77, 29.6, 20, 19.84, 17.98, 12.47, 6.779, 4.215, 3.334, 1.605, 1.659, 1.73, 1.778, 1.804
1989, 5, 38.74, 55.24, 60.21, 76.27, 92.9, 18.47, 12.51, 6.932, 4.632, 3.957, 2.201, 2.226, 2.269, 2.302, 2.322
1989, 6, 0.8573, 2.541, 6.012, 8.389, 9.24, 23.48, 17.82, 12.32, 9.881, 9.077, 2.43, 2.412, 2.4, 2.406, 2.416
1989, 7, 0, 0.7573, 5.068, 10.76, 13.13, 27.28, 21.94, 16.46, 13.97, 13.19, 2.28, 2.278, 2.287, 2.314, 2.34
1989, 8, 1.655, 2.729, 2.873, 6.451, 8.7, 25.29, 19.72, 13.96, 11.01, 9.965, 1.766, 1.762, 1.766, 1.791, 1.814
1989, 9, 43.24, 59.69, 62.7, 59.14, 60.68, 23.01, 17.36, 11.34, 8.205, 7.003, 1.458, 1.516, 1.594, 1.656, 1.694
1989, 10, 39.16, 49.2, 34.55, 18.21, 14.82, 17.55, 11.9, 5.678, 2.028, 0.5075, 1.842, 1.87, 1.905, 1.947, 1.977
1989, 11, 26.84, 48.6, 47.16, 32.71, 29.48, 12.47, 8.213, 2.538, -1.386, -3.145, 2.141, 2.176, 2.217, 2.257, 2.279
1989, 12, 0.08989, 0.5592, 2.733, 6.957, 10.21, 8.967, 5.628, -0.6573, -4.925, -6.892, 2.708, 2.709, 2.704, 2.717, 2.725
1990, 1, 132.4, 166.3, 184.2, 191.3, 217.5, 7.25, 2.714, -3.561, -7.372, -9.048, 2.243, 2.225, 2.201, 2.213, 2.229
1990, 2, 89.41, 114.7, 117.7, 105.4, 110, 7.393, 1.965, -4.331, -7.788, -9.131, 2.579, 2.643, 2.721, 2.778, 2.808
1990, 3, 51.28, 74.34, 69.02, 50.71, 48.49, 12.42, 6.918, 1.137, -1.699, -2.71, 1.483, 1.551, 1.641, 1.698, 1.729
1990, 4, 24.22, 34.69, 40.77, 60.97, 81.25, 16.43, 10.52, 4.841, 2.09, 1.161, 1.815, 1.864, 1.932, 1.979, 2.007
1990, 5, 67.15, 71.48, 58.48, 47.42, 50.79, 18.2, 12.19, 6.575, 3.958, 3.127, 2.306, 2.427, 2.576, 2.685, 2.747
1990, 6, 0.05951, 0.7668, 2.626, 4.462, 5.396, 23.44, 17.65, 11.94, 9.196, 8.452, 2.355, 2.376, 2.414, 2.454, 2.481
1990, 7, 0.2306, 2.078, 8.877, 18.27, 22.58, 28.29, 22.49, 16.65, 13.46, 12.37, 2.192, 2.163, 2.137, 2.137, 2.141
1990, 8, 0.3789, 1.813, 3.723, 5.662, 7.234, 26.23, 20.43, 14.51, 11.25, 10.11, 2.143, 2.088, 2.032, 2.018, 2.019
1990, 9, 5.894, 13.99, 24.94, 37.63, 43.97, 23.75, 17.97, 11.81, 8.382, 7.132, 1.405, 1.44, 1.496, 1.547, 1.581
1990, 10, 1.416, 4.119, 5.053, 5.155, 6.042, 20.51, 15.13, 8.704, 4.465, 2.628, 1.272, 1.346, 1.44, 1.513, 1.557
1990, 11, 16.87, 22.09, 18.61, 11.36, 10.24, 12.25, 7.54, 1.308, -2.905, -4.76, 2.063, 2.121, 2.192, 2.25, 2.282
1990, 12, 33.32, 43.21, 36.9, 25.21, 21.95, 5.933, 1.155, -5.45, -9.987, -12.07, 2.474, 2.507, 2.545, 2.581, 2.602
1991, 1, 28.42, 40.45, 42.9, 35.8, 34.47, 8.218, 3.708, -2.522, -6.877, -8.956, 2.249, 2.229, 2.2, 2.206, 2.215
1991, 2, 53.91, 77.29, 76.94, 65.04, 61.68, 13.67, 8.356, 2, -2.113, -3.999, 2.624, 2.631, 2.636, 2.659, 2.677
1991, 3, 356.3, 494, 537.8, 560.4, 597.7, 8.036, 2.135, -3.776, -7.129, -8.45, 2.572, 2.585, 2.601, 2.648, 2.69
1991, 4, 9.174, 13.52, 11.9, 11.57, 13.6, 13.29, 7.325, 1.403, -1.552, -2.535, 1.817, 1.888, 1.987, 2.054, 2.091
1991, 5, 12.32, 27.63, 34.63, 42.14, 48.34, 16.65, 10.25, 4.357, 1.516, 0.6206, 2.499, 2.567, 2.658, 2.72, 2.754
1991, 6, 8.041, 15.4, 12.64, 7.668, 6.793, 21.93, 16.05, 10.4, 7.696, 6.96, 2.297, 2.347, 2.413, 2.477, 2.52
1991, 7, 0.4635, 1.732, 4.052, 4.537, 4.655, 27.78, 22.01, 16.22, 13.15, 12.07, 2.001, 1.998, 2, 2.022, 2.042
1991, 8, 0.04677, 1.023, 4.413, 7.263, 9.071, 26.09, 20.36, 14.53, 11.39, 10.35, 1.917, 1.904, 1.894, 1.922, 1.951
1991, 9, 0.8815, 2.587, 7.952, 15.07, 18.05, 26.76, 20.62, 14.15, 10.25, 8.652, 1.307, 1.344, 1.392, 1.437, 1.468
1991, 10, 55, 69.49, 65.9, 58.84, 60.44, 21.68, 15.86, 9.435, 5.365, 3.617, 1.834, 1.899, 1.976, 2.05, 2.099
1991, 11, 31.6, 46.74, 51.02, 49.31, 52.13, 12.73, 7.803, 1.6, -2.648, -4.585, 1.965, 1.98, 2.002, 2.034, 2.057
1991, 12, 70.88, 82.72, 77.94, 79.43, 91.71, 9.003, 4.295, -2.136, -6.805, -9.009, 3.022, 3.009, 2.989, 2.999, 3.011
1992, 1, 46.69, 51.38, 44.98, 33.26, 32.16, 7.554, 3.351, -3.095, -7.729, -9.955, 3.246, 3.214, 3.169, 3.158, 3.155
1992, 2, 184.9, 192.5, 187, 200.3, 223.3, 10.77, 5.105, -0.9228, -4.922, -6.706, 3.09, 3.062, 3.027, 3.03, 3.041
1992, 3, 100.9, 117.4, 128.2, 162.8, 168.4, 12.37, 6.4, -0.1011, -4.197, -5.805, 1.486, 1.535, 1.598, 1.648, 1.679
1992, 4, 4.924, 4.597, 4.49, 9.235, 12.29, 17.42, 11.79, 5.941, 2.766, 1.541, 1.677, 1.733, 1.812, 1.871, 1.906
1992, 5, 5.227, 10.24, 13.94, 19.31, 24.72, 22.09, 16.17, 10.31, 7.067, 5.683, 1.877, 1.885, 1.903, 1.924, 1.94
1992, 6, 1.031, 3.707, 8.189, 14.82, 18.55, 23.21, 17.36, 11.6, 8.529, 7.464, 2.518, 2.521, 2.531, 2.547, 2.558
1992, 7, 39.93, 72.06, 71.26, 38.42, 32.83, 25.46, 19.62, 13.88, 10.97, 10.08, 2.411, 2.427, 2.452, 2.486, 2.509
1992, 8, 0.09243, 1.587, 6.279, 10.68, 13.66, 28.1, 22.26, 16.32, 13.07, 11.89, 1.981, 1.988, 2.004, 2.036, 2.06
1992, 9, 1.047, 2.022, 4.499, 6.82, 7.964, 24.62, 19.1, 13.53, 10.01, 8.346, 1.563, 1.583, 1.616, 1.654, 1.681
1992, 10, 112, 122.3, 109, 93.43, 97.67, 20.39, 14.75, 8.585, 4.852, 3.325, 1.586, 1.62, 1.664, 1.711, 1.744
1992, 11, 0.6369, 1.55, 0.7519, 0.1582, 0.07956, 11.82, 6.641, 0.4244, -3.879, -5.909, 1.735, 1.773, 1.823, 1.861, 1.878
1992, 12, 185.5, 243.5, 243.5, 234.2, 263.5, 6.311, 1.125, -5.458, -9.649, -11.49, 3.057, 3.048, 3.029, 3.055, 3.082
1993, 1, 276.8, 314.3, 312.6, 329.1, 368.3, 6.988, 1.283, -5.241, -9.897, -12.26, 2.882, 2.838, 2.781, 2.782, 2.797
1993, 2, 210.9, 282.9, 315, 338.4, 368.2, 8.579, 2.63, -3.761, -7.733, -9.499, 2.903, 2.895, 2.881, 2.91, 2.943
1993, 3, 112.8, 139.5, 116, 80.95, 74.75, 13.43, 7.681, 1.605, -1.675, -2.961, 1.592, 1.66, 1.742, 1.804, 1.84
1993, 4, 20.14, 30.16, 26.52, 20.9, 22.42, 13.79, 8.129, 2.633, -0.01101, -0.8002, 1.767, 1.842, 1.944, 2.007, 2.04
1993, 5, 8.812, 14.76, 16.08, 12.76, 11.84, 18.69, 12.98, 7.331, 4.492, 3.669, 1.9, 2.014, 2.156, 2.251, 2.3
1993, 6, 31.33, 49.35, 49.1, 31.02, 25.62, 21.49, 15.87, 10.29, 7.548, 6.657, 2.198, 2.213, 2.241, 2.281, 2.313
1993, 7, 0, 0, 0, 0, 0, 25.39, 19.68, 14.01, 11.28, 10.53, 2.25, 2.259, 2.278, 2.307, 2.329
1993, 8, 0.1149, 0.7014, 1.725, 2.337, 2.965, 25.77, 20.1, 14.35, 11.26, 10.08, 1.872, 1.892, 1.925, 1.964, 1.992
1993, 9, 0, 0.04677, 0.2927, 0.5934, 0.7893, 24.66, 18.6, 12.18, 8.562, 7.163, 1.532, 1.584, 1.652, 1.711, 1.747
1993, 10, 17.99, 21.61, 16.89, 11.09, 10.21, 18.94, 13.07, 6.772, 3.055, 1.545, 1.504, 1.584, 1.683, 1.754, 1.792
1993, 11, 70.77, 80.64, 83.66, 84.35, 92.05, 12.4, 7.072, 0.581, -3.8, -5.86, 2.221, 2.214, 2.208, 2.225, 2.241
1993, 12, 49.44, 62.18, 61.69, 55.09, 60.03, 7.353, 2.68, -3.726, -7.801, -9.568, 2.668, 2.669, 2.666, 2.693, 2.718
1994, 1, 44.5, 47.38, 37.76, 26.22, 25.84, 8.886, 4.42, -1.776, -5.915, -7.78, 2.803, 2.736, 2.651, 2.622, 2.613
1994, 2, 169, 228.3, 236.6, 200.4, 201.8, 8.023, 2.46, -3.996, -8.087, -9.836, 2.551, 2.534, 2.512, 2.519, 2.531
1994, 3, 21.76, 34.58, 55.83, 93.81, 118.3, 13.75, 8.121, 2.031, -1.391, -2.698, 1.699, 1.775, 1.863, 1.937, 1.984
1994, 4, 72.12, 86.5, 74.91, 51.51, 48.41, 14.99, 9.192, 3.389, 0.5014, -0.4788, 1.822, 1.915, 2.036, 2.116, 2.158
1994, 5, 39.05, 58.39, 61.46, 72.51, 84.53, 18.14, 12.39, 6.665, 3.813, 2.951, 1.796, 1.859, 1.941, 2.003, 2.039
1994, 6, 0, 0, 0, 0, 0, 24.65, 18.98, 13.4, 10.83, 10.11, 2.054, 2.108, 2.185, 2.249, 2.29
1994, 7, 0.3738, 2.713, 4.519, 2.793, 2.124, 28.31, 22.72, 17.14, 14.38, 13.5, 2.061, 2.093, 2.133, 2.181, 2.216
1994, 8, 0.005735, 0.1277, 0.4083, 0.3212, 0.2428, 28.19, 22.47, 16.59, 13.5, 12.39, 1.84, 1.894, 1.965, 2.033, 2.079
1994, 9, 27.54, 39.92, 58.17, 75.68, 85.42, 23.48, 17.66, 11.69, 8.315, 6.88, 1.371, 1.39, 1.423, 1.462, 1.491
1994, 10, 51.24, 59.99, 51.89, 47.31, 51.8, 17, 11.24, 5.123, 1.589, 0.1083, 1.45, 1.464, 1.487, 1.512, 1.528
1994, 11, 104.9, 142, 129.7, 100.2, 95.18, 8.164, 2.515, -3.793, -7.523, -9.255, 2.23, 2.235, 2.242, 2.275, 2.303
1994, 12, 78.46, 90.53, 78.04, 66.11, 68.59, 7.161, 2.487, -3.851, -7.836, -9.626, 2.178, 2.165, 2.145, 2.16, 2.179
1995, 1, 317.4, 432.3, 436.5, 412.8, 443.1, 7.603, 2.085, -4.294, -8.522, -10.45, 3.127, 3.022, 2.897, 2.861, 2.861
1995, 2, 46.01, 61.36, 63.32, 55.52, 53.93, 11.57, 7.14, 1.579, -2.049, -3.637, 1.909, 1.881, 1.847, 1.857, 1.874
1995, 3, 349.5, 467.2, 479.3, 489.9, 538.3, 10.51, 4.771, -1.108, -4.324, -5.522, 2.378, 2.398, 2.423, 2.48, 2.527
1995, 4, 74.98, 102.9, 82.92, 60.3, 60.75, 12.85, 6.894, 1.108, -1.581, -2.412, 1.78, 1.821, 1.884, 1.931, 1.954
1995, 5, 103.5, 146.3, 147.7, 138.3, 152.8, 14.94, 9.07, 3.558, 0.9567, 0.1486, 2.164, 2.25, 2.365, 2.421, 2.438
1995, 6, 22.69, 48.34, 58.67, 51.51, 51.57, 19.78, 14.42, 9.033, 6.292, 5.367, 1.942, 2.009, 2.1, 2.157, 2.185
1995, 7, 0.9119, 3.14, 7.473, 8.239, 8.543, 25.3, 20.13, 14.7, 11.85, 10.88, 1.632, 1.739, 1.874, 1.964, 2.013
1995, 8, 0.002973, 0.1739, 0.8483, 1.382, 1.767, 27.35, 21.62, 15.7, 12.49, 11.33, 1.294, 1.446, 1.633, 1.763, 1.835
1995, 9, 0.01811, 0.09593, 0.3909, 1.004, 1.147, 24.86, 19.26, 13.35, 9.978, 8.628, 1.338, 1.42, 1.529, 1.608, 1.653
1995, 10, 0.1279, 0.09931, 0.04904, 0.009525, 0, 20.64, 15.21, 8.892, 4.755, 2.838, 1.382, 1.455, 1.543, 1.619, 1.665
1995, 11, 0.6785, 0.8668, 0.9763, 1.2, 1.29, 14.64, 10.17, 4.564, 0.5763, -1.24, 1.003, 1.073, 1.162, 1.234, 1.279
1995, 12, 119, 143.9, 167.3, 195.8, 222, 8.678, 3.948, -1.891, -6.149, -8.078, 1.961, 1.959, 1.956, 1.982, 2.009
1996, 1, 164, 204.7, 204.1, 176.5, 179.8, 8.491, 3.528, -2.475, -6.159, -7.799, 2.134, 2.17, 2.21, 2.266, 2.309
1996, 2, 206.2, 311.8, 359.6, 379.5, 413.9, 9.792, 4.404, -1.448, -5.006, -6.454, 2.016, 1.996, 1.975, 1.993, 2.016
1996, 3, 80.58, 129.3, 143.1, 146.2, 159.8, 12.44, 6.609, 0.5771, -2.798, -4.08, 1.957, 2.031, 2.123, 2.195, 2.236
1996, 4, 73, 117.4, 141.8, 147.9, 165.4, 15.29, 9.617, 3.896, 0.8954, -0.1232, 2.132, 2.215, 2.322, 2.388, 2.421
1996, 5, 44.14, 62.65, 70.46, 84.81, 97.58, 18.93, 13.35, 7.9, 5.16, 4.261, 2.473, 2.598, 2.755, 2.847, 2.892
