"Year","Month","date","Pumped_storage_generation_GWh","EIA_Plant_ID","latlon"
2011,4,2011-04-01,-3.374,148,"33.5536,-111.4431"
2011,5,2011-05-01,6.012,148,"33.5536,-111.4431"
2011,6,2011-06-01,5.397,148,"33.5536,-111.4431"
2011,7,2011-07-01,5.703,148,"33.5536,-111.4431"
2011,8,2011-08-01,7.169,148,"33.5536,-111.4431"
2011,9,2011-09-01,5.86,148,"33.5536,-111.4431"
2011,10,2011-10-01,3.797,148,"33.5536,-111.4431"
2011,11,2011-11-01,1.83,148,"33.5536,-111.4431"
2011,12,2011-12-01,-0.287,148,"33.5536,-111.4431"
2012,1,2012-01-01,-4.211,148,"33.5536,-111.4431"
2012,2,2012-02-01,-3.112,148,"33.5536,-111.4431"
2012,3,2012-03-01,1.901,148,"33.5536,-111.4431"
2012,4,2012-04-01,2.141,148,"33.5536,-111.4431"
2012,5,2012-05-01,3.536,148,"33.5536,-111.4431"
2012,6,2012-06-01,3.525,148,"33.5536,-111.4431"
2012,7,2012-07-01,3.989,148,"33.5536,-111.4431"
2012,8,2012-08-01,2.614,148,"33.5536,-111.4431"
2012,9,2012-09-01,2.54,148,"33.5536,-111.4431"
2012,10,2012-10-01,3.558,148,"33.5536,-111.4431"
2012,11,2012-11-01,0.366,148,"33.5536,-111.4431"
2012,12,2012-12-01,-0.96,148,"33.5536,-111.4431"
2013,1,2013-01-01,-1.513,148,"33.5536,-111.4431"
2013,2,2013-02-01,-0.904,148,"33.5536,-111.4431"
2013,3,2013-03-01,-1.027,148,"33.5536,-111.4431"
2013,4,2013-04-01,-1.53,148,"33.5536,-111.4431"
2013,5,2013-05-01,-0.768,148,"33.5536,-111.4431"
2013,6,2013-06-01,2.817,148,"33.5536,-111.4431"
2013,7,2013-07-01,2.874,148,"33.5536,-111.4431"
2013,8,2013-08-01,5.848,148,"33.5536,-111.4431"
2013,9,2013-09-01,0.316,148,"33.5536,-111.4431"
2013,10,2013-10-01,-2.222,148,"33.5536,-111.4431"
2013,11,2013-11-01,-2.399,148,"33.5536,-111.4431"
2013,12,2013-12-01,-3.275,148,"33.5536,-111.4431"
2014,1,2014-01-01,-3.168,148,"33.5536,-111.4431"
2014,2,2014-02-01,-2.156,148,"33.5536,-111.4431"
2014,3,2014-03-01,-1.653,148,"33.5536,-111.4431"
2014,4,2014-04-01,-0.728,148,"33.5536,-111.4431"
2014,5,2014-05-01,2.267,148,"33.5536,-111.4431"
2014,6,2014-06-01,4.571,148,"33.5536,-111.4431"
2014,7,2014-07-01,3.243,148,"33.5536,-111.4431"
2014,8,2014-08-01,1.457,148,"33.5536,-111.4431"
2014,9,2014-09-01,-1.336,148,"33.5536,-111.4431"
2014,10,2014-10-01,-1.434,148,"33.5536,-111.4431"
2014,11,2014-11-01,0,148,"33.5536,-111.4431"
2014,12,2014-12-01,-0.025,148,"33.5536,-111.4431"
2015,1,2015-01-01,-1.077,148,"33.5536,-111.4431"
2015,2,2015-02-01,-1.458,148,"33.5536,-111.4431"
2015,3,2015-03-01,-0.628,148,"33.5536,-111.4431"
2015,4,2015-04-01,-2.238,148,"33.5536,-111.4431"
2015,5,2015-05-01,1.572,148,"33.5536,-111.4431"
2015,6,2015-06-01,1.705,148,"33.5536,-111.4431"
2015,7,2015-07-01,3.122,148,"33.5536,-111.4431"
2015,8,2015-08-01,2.799,148,"33.5536,-111.4431"
2015,9,2015-09-01,0.554,148,"33.5536,-111.4431"
2015,10,2015-10-01,0.263,148,"33.5536,-111.4431"
2015,11,2015-11-01,-1.79,148,"33.5536,-111.4431"
2015,12,2015-12-01,-1.864,148,"33.5536,-111.4431"
2016,1,2016-01-01,0.355,148,"33.5536,-111.4431"
2016,2,2016-02-01,-0.302,148,"33.5536,-111.4431"
2016,3,2016-03-01,-2.124,148,"33.5536,-111.4431"
2016,4,2016-04-01,3.613,148,"33.5536,-111.4431"
2016,5,2016-05-01,3.793,148,"33.5536,-111.4431"
2016,6,2016-06-01,3.703,148,"33.5536,-111.4431"
2016,7,2016-07-01,3.407,148,"33.5536,-111.4431"
2016,8,2016-08-01,2.192,148,"33.5536,-111.4431"
2016,9,2016-09-01,1.814,148,"33.5536,-111.4431"
2016,10,2016-10-01,-0.444,148,"33.5536,-111.4431"
2016,11,2016-11-01,-2.469,148,"33.5536,-111.4431"
2016,12,2016-12-01,-1.467,148,"33.5536,-111.4431"
2017,1,2017-01-01,-1.827,148,"33.5536,-111.4431"
2017,2,2017-02-01,-1.449,148,"33.5536,-111.4431"
2017,3,2017-03-01,-1.267,148,"33.5536,-111.4431"
2017,4,2017-04-01,-2.792,148,"33.5536,-111.4431"
2017,5,2017-05-01,0.044,148,"33.5536,-111.4431"
2017,6,2017-06-01,0.936,148,"33.5536,-111.4431"
2017,7,2017-07-01,1.615,148,"33.5536,-111.4431"
2017,8,2017-08-01,1.749,148,"33.5536,-111.4431"
2017,9,2017-09-01,2.404,148,"33.5536,-111.4431"
2017,10,2017-10-01,0.653,148,"33.5536,-111.4431"
2017,11,2017-11-01,-0.375,148,"33.5536,-111.4431"
2017,12,2017-12-01,-1.613,148,"33.5536,-111.4431"
2018,1,2018-01-01,-3.266,148,"33.5536,-111.4431"
2018,2,2018-02-01,-3.195,148,"33.5536,-111.4431"
2018,3,2018-03-01,-0.351,148,"33.5536,-111.4431"
2018,4,2018-04-01,-1.9,148,"33.5536,-111.4431"
2018,5,2018-05-01,3.694,148,"33.5536,-111.4431"
2018,6,2018-06-01,3.934,148,"33.5536,-111.4431"
2018,7,2018-07-01,3.841,148,"33.5536,-111.4431"
2018,8,2018-08-01,1.124,148,"33.5536,-111.4431"
2018,9,2018-09-01,2.178,148,"33.5536,-111.4431"
2018,10,2018-10-01,-0.194,148,"33.5536,-111.4431"
2018,11,2018-11-01,-0.329,148,"33.5536,-111.4431"
2018,12,2018-12-01,-0.31,148,"33.5536,-111.4431"
2019,1,2019-01-01,-0.905,148,"33.5536,-111.4431"
2019,2,2019-02-01,-0.006,148,"33.5536,-111.4431"
2019,3,2019-03-01,-0.159,148,"33.5536,-111.4431"
2019,4,2019-04-01,0.028,148,"33.5536,-111.4431"
2019,5,2019-05-01,2.624,148,"33.5536,-111.4431"
2019,6,2019-06-01,3.16,148,"33.5536,-111.4431"
2019,7,2019-07-01,5.611,148,"33.5536,-111.4431"
2019,8,2019-08-01,7.437,148,"33.5536,-111.4431"
2019,9,2019-09-01,5.09,148,"33.5536,-111.4431"
2019,10,2019-10-01,0.753,148,"33.5536,-111.4431"
2019,11,2019-11-01,0,148,"33.5536,-111.4431"
2019,12,2019-12-01,0.382,148,"33.5536,-111.4431"
2020,1,2020-01-01,-0.112,148,"33.5536,-111.4431"
2020,2,2020-02-01,0.174,148,"33.5536,-111.4431"
2020,3,2020-03-01,0.748,148,"33.5536,-111.4431"
2020,4,2020-04-01,3.85,148,"33.5536,-111.4431"
2020,5,2020-05-01,3.401,148,"33.5536,-111.4431"
2020,6,2020-06-01,2.822,148,"33.5536,-111.4431"
