"Year","Month","date","Pumped_storage_generation_GWh","EIA_Plant_ID","latlon"
2005,10,2005-10-01,2.623886,7164,"33.8447,-112.2714"
2005,11,2005-11-01,2.628567,7164,"33.8447,-112.2714"
2005,12,2005-12-01,3.105609,7164,"33.8447,-112.2714"
2006,1,2006-01-01,0,7164,"33.8447,-112.2714"
2006,2,2006-02-01,0,7164,"33.8447,-112.2714"
2006,3,2006-03-01,2.446,7164,"33.8447,-112.2714"
2006,4,2006-04-01,0,7164,"33.8447,-112.2714"
2006,5,2006-05-01,1.405,7164,"33.8447,-112.2714"
2006,6,2006-06-01,4.668,7164,"33.8447,-112.2714"
2006,7,2006-07-01,17.476,7164,"33.8447,-112.2714"
2006,8,2006-08-01,15.891,7164,"33.8447,-112.2714"
2006,9,2006-09-01,1.634,7164,"33.8447,-112.2714"
2006,10,2006-10-01,0,7164,"33.8447,-112.2714"
2006,11,2006-11-01,2.022,7164,"33.8447,-112.2714"
2006,12,2006-12-01,0,7164,"33.8447,-112.2714"
2007,1,2007-01-01,0,7164,"33.8447,-112.2714"
2007,2,2007-02-01,0,7164,"33.8447,-112.2714"
2007,3,2007-03-01,0.002,7164,"33.8447,-112.2714"
2007,4,2007-04-01,1.334,7164,"33.8447,-112.2714"
2007,5,2007-05-01,6.296,7164,"33.8447,-112.2714"
2007,6,2007-06-01,9.018,7164,"33.8447,-112.2714"
2007,7,2007-07-01,12.3,7164,"33.8447,-112.2714"
2007,8,2007-08-01,14.935,7164,"33.8447,-112.2714"
2007,9,2007-09-01,3.495,7164,"33.8447,-112.2714"
2007,10,2007-10-01,0,7164,"33.8447,-112.2714"
2007,11,2007-11-01,0,7164,"33.8447,-112.2714"
2007,12,2007-12-01,0,7164,"33.8447,-112.2714"
2008,1,2008-01-01,0,7164,"33.8447,-112.2714"
2008,2,2008-02-01,0,7164,"33.8447,-112.2714"
2008,3,2008-03-01,0,7164,"33.8447,-112.2714"
2008,4,2008-04-01,1.476,7164,"33.8447,-112.2714"
2008,5,2008-05-01,1.049,7164,"33.8447,-112.2714"
2008,6,2008-06-01,8.041,7164,"33.8447,-112.2714"
2008,7,2008-07-01,12.179,7164,"33.8447,-112.2714"
2008,8,2008-08-01,15.212,7164,"33.8447,-112.2714"
2008,9,2008-09-01,5.378,7164,"33.8447,-112.2714"
2008,10,2008-10-01,0.017,7164,"33.8447,-112.2714"
2008,11,2008-11-01,0,7164,"33.8447,-112.2714"
2008,12,2008-12-01,2.523,7164,"33.8447,-112.2714"
2009,1,2009-01-01,0,7164,"33.8447,-112.2714"
2009,2,2009-02-01,0,7164,"33.8447,-112.2714"
2009,3,2009-03-01,0,7164,"33.8447,-112.2714"
2009,4,2009-04-01,0,7164,"33.8447,-112.2714"
2009,5,2009-05-01,1.456,7164,"33.8447,-112.2714"
2009,6,2009-06-01,11.628,7164,"33.8447,-112.2714"
2009,7,2009-07-01,14.85,7164,"33.8447,-112.2714"
2009,8,2009-08-01,13.768,7164,"33.8447,-112.2714"
2009,9,2009-09-01,0.848,7164,"33.8447,-112.2714"
2009,10,2009-10-01,0,7164,"33.8447,-112.2714"
2009,11,2009-11-01,0,7164,"33.8447,-112.2714"
2009,12,2009-12-01,0,7164,"33.8447,-112.2714"
2010,1,2010-01-01,0,7164,"33.8447,-112.2714"
2010,2,2010-02-01,0,7164,"33.8447,-112.2714"
2010,3,2010-03-01,0,7164,"33.8447,-112.2714"
2010,4,2010-04-01,0.77,7164,"33.8447,-112.2714"
2010,5,2010-05-01,0.326,7164,"33.8447,-112.2714"
2010,6,2010-06-01,5.587,7164,"33.8447,-112.2714"
2010,7,2010-07-01,19.809,7164,"33.8447,-112.2714"
2010,8,2010-08-01,12.008,7164,"33.8447,-112.2714"
2010,9,2010-09-01,1.809,7164,"33.8447,-112.2714"
2010,10,2010-10-01,0,7164,"33.8447,-112.2714"
2010,11,2010-11-01,0,7164,"33.8447,-112.2714"
2010,12,2010-12-01,0,7164,"33.8447,-112.2714"
2011,1,2011-01-01,0,7164,"33.8447,-112.2714"
2011,2,2011-02-01,0,7164,"33.8447,-112.2714"
2011,3,2011-03-01,0,7164,"33.8447,-112.2714"
2011,4,2011-04-01,0,7164,"33.8447,-112.2714"
2011,5,2011-05-01,3.651,7164,"33.8447,-112.2714"
2011,6,2011-06-01,10.902,7164,"33.8447,-112.2714"
2011,7,2011-07-01,19.183,7164,"33.8447,-112.2714"
2011,8,2011-08-01,15.591,7164,"33.8447,-112.2714"
2011,9,2011-09-01,2.261,7164,"33.8447,-112.2714"
2011,10,2011-10-01,0,7164,"33.8447,-112.2714"
2011,11,2011-11-01,0,7164,"33.8447,-112.2714"
2011,12,2011-12-01,0,7164,"33.8447,-112.2714"
2012,1,2012-01-01,0,7164,"33.8447,-112.2714"
2012,2,2012-02-01,0,7164,"33.8447,-112.2714"
2012,3,2012-03-01,0,7164,"33.8447,-112.2714"
2012,4,2012-04-01,0.575,7164,"33.8447,-112.2714"
2012,5,2012-05-01,2.701,7164,"33.8447,-112.2714"
2012,6,2012-06-01,11.084,7164,"33.8447,-112.2714"
2012,7,2012-07-01,16.682,7164,"33.8447,-112.2714"
2012,8,2012-08-01,10.223,7164,"33.8447,-112.2714"
2012,9,2012-09-01,0.538,7164,"33.8447,-112.2714"
2012,10,2012-10-01,8.007,7164,"33.8447,-112.2714"
2012,11,2012-11-01,0,7164,"33.8447,-112.2714"
2012,12,2012-12-01,0,7164,"33.8447,-112.2714"
2013,1,2013-01-01,2.939,7164,"33.8447,-112.2714"
2013,2,2013-02-01,0,7164,"33.8447,-112.2714"
2013,3,2013-03-01,0,7164,"33.8447,-112.2714"
2013,4,2013-04-01,4.62,7164,"33.8447,-112.2714"
2013,5,2013-05-01,2.669,7164,"33.8447,-112.2714"
2013,6,2013-06-01,9.84,7164,"33.8447,-112.2714"
2013,7,2013-07-01,10.517,7164,"33.8447,-112.2714"
2013,8,2013-08-01,7.899,7164,"33.8447,-112.2714"
2013,9,2013-09-01,0.019,7164,"33.8447,-112.2714"
2013,10,2013-10-01,0,7164,"33.8447,-112.2714"
2013,11,2013-11-01,0,7164,"33.8447,-112.2714"
2013,12,2013-12-01,0,7164,"33.8447,-112.2714"
2014,1,2014-01-01,3.394,7164,"33.8447,-112.2714"
2014,2,2014-02-01,0,7164,"33.8447,-112.2714"
2014,3,2014-03-01,0,7164,"33.8447,-112.2714"
2014,4,2014-04-01,0.037,7164,"33.8447,-112.2714"
2014,5,2014-05-01,1.314,7164,"33.8447,-112.2714"
2014,6,2014-06-01,8.514,7164,"33.8447,-112.2714"
2014,7,2014-07-01,10.377,7164,"33.8447,-112.2714"
2014,8,2014-08-01,6.666,7164,"33.8447,-112.2714"
2014,9,2014-09-01,0.488,7164,"33.8447,-112.2714"
2014,10,2014-10-01,0.257,7164,"33.8447,-112.2714"
2014,11,2014-11-01,0,7164,"33.8447,-112.2714"
2014,12,2014-12-01,0,7164,"33.8447,-112.2714"
2015,1,2015-01-01,0,7164,"33.8447,-112.2714"
2015,2,2015-02-01,0,7164,"33.8447,-112.2714"
2015,3,2015-03-01,0.858,7164,"33.8447,-112.2714"
2015,4,2015-04-01,4.969,7164,"33.8447,-112.2714"
2015,5,2015-05-01,0.514,7164,"33.8447,-112.2714"
2015,6,2015-06-01,12.092,7164,"33.8447,-112.2714"
2015,7,2015-07-01,11.894,7164,"33.8447,-112.2714"
2015,8,2015-08-01,11.795,7164,"33.8447,-112.2714"
2015,9,2015-09-01,0.16,7164,"33.8447,-112.2714"
2015,10,2015-10-01,1.15,7164,"33.8447,-112.2714"
2015,11,2015-11-01,0,7164,"33.8447,-112.2714"
2015,12,2015-12-01,0,7164,"33.8447,-112.2714"
2016,1,2016-01-01,0,7164,"33.8447,-112.2714"
2016,2,2016-02-01,0,7164,"33.8447,-112.2714"
2016,3,2016-03-01,0.226,7164,"33.8447,-112.2714"
2016,4,2016-04-01,0,7164,"33.8447,-112.2714"
2016,5,2016-05-01,0,7164,"33.8447,-112.2714"
2016,6,2016-06-01,16.017,7164,"33.8447,-112.2714"
2016,7,2016-07-01,15.475,7164,"33.8447,-112.2714"
2016,8,2016-08-01,9.995,7164,"33.8447,-112.2714"
2016,9,2016-09-01,1.119,7164,"33.8447,-112.2714"
2016,10,2016-10-01,0,7164,"33.8447,-112.2714"
2016,11,2016-11-01,0,7164,"33.8447,-112.2714"
2016,12,2016-12-01,0,7164,"33.8447,-112.2714"
2017,1,2017-01-01,-16.896,7164,"33.8447,-112.2714"
2017,2,2017-02-01,-3.715,7164,"33.8447,-112.2714"
2017,3,2017-03-01,-4.49,7164,"33.8447,-112.2714"
2017,4,2017-04-01,-1.606,7164,"33.8447,-112.2714"
2017,5,2017-05-01,-4.511,7164,"33.8447,-112.2714"
2017,6,2017-06-01,1.713,7164,"33.8447,-112.2714"
2017,7,2017-07-01,13.472,7164,"33.8447,-112.2714"
2017,8,2017-08-01,11.384,7164,"33.8447,-112.2714"
2017,9,2017-09-01,-0.24,7164,"33.8447,-112.2714"
2017,10,2017-10-01,-8.355,7164,"33.8447,-112.2714"
2017,11,2017-11-01,-12.459,7164,"33.8447,-112.2714"
2017,12,2017-12-01,-14.49,7164,"33.8447,-112.2714"
2018,1,2018-01-01,-8.616,7164,"33.8447,-112.2714"
2018,2,2018-02-01,-6.731,7164,"33.8447,-112.2714"
2018,3,2018-03-01,-8.822,7164,"33.8447,-112.2714"
2018,4,2018-04-01,-0.891,7164,"33.8447,-112.2714"
2018,5,2018-05-01,-0.293,7164,"33.8447,-112.2714"
2018,6,2018-06-01,14.796,7164,"33.8447,-112.2714"
2018,7,2018-07-01,14.472,7164,"33.8447,-112.2714"
2018,8,2018-08-01,14.198,7164,"33.8447,-112.2714"
2018,9,2018-09-01,-2.834,7164,"33.8447,-112.2714"
2018,10,2018-10-01,-15.415,7164,"33.8447,-112.2714"
2018,11,2018-11-01,-14.572,7164,"33.8447,-112.2714"
2018,12,2018-12-01,-15.18,7164,"33.8447,-112.2714"
2019,1,2019-01-01,-12.959,7164,"33.8447,-112.2714"
2019,2,2019-02-01,-21.484,7164,"33.8447,-112.2714"
2019,3,2019-03-01,-0.014,7164,"33.8447,-112.2714"
2019,4,2019-04-01,-2.542,7164,"33.8447,-112.2714"
2019,5,2019-05-01,-3.644,7164,"33.8447,-112.2714"
2019,6,2019-06-01,-0.373,7164,"33.8447,-112.2714"
2019,7,2019-07-01,12.558,7164,"33.8447,-112.2714"
2019,8,2019-08-01,9.258,7164,"33.8447,-112.2714"
2019,9,2019-09-01,-6.131,7164,"33.8447,-112.2714"
2019,10,2019-10-01,-7.716,7164,"33.8447,-112.2714"
2019,11,2019-11-01,-20.435,7164,"33.8447,-112.2714"
2019,12,2019-12-01,-5.747,7164,"33.8447,-112.2714"
2020,1,2020-01-01,-4.709,7164,"33.8447,-112.2714"
2020,2,2020-02-01,-0.886,7164,"33.8447,-112.2714"
2020,3,2020-03-01,-2.386,7164,"33.8447,-112.2714"
2020,4,2020-04-01,-1.11,7164,"33.8447,-112.2714"
2020,5,2020-05-01,1.537,7164,"33.8447,-112.2714"
2020,6,2020-06-01,12.771,7164,"33.8447,-112.2714"
