# Created by WEAP: 2/27/2020 12:37:15 PM

# Climate time series data extracted from: Monthly, 1948-2010, 0.25 degree (Princeton)
# Raster grid: 720 rows x 1,440 columns, (90 N, 180 W) - (90 S, 180 E), 0.25 degree resolution (approximately 28 km)
# Timespan: Monthly, January 1948 - December 2010 (756 data points)
# Variables extracted:
#      T_mean: Mean monthly air temperature = (tmin + tmax)/2[C]
#      Precip: Precipitation[mm/month]
#      Wind: Wind speed[m/sec]

# WEAP Catchment: UprWest Snake (2,497,142 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (908,367 ha),  2000 - 3000 m (1,514,103 ha),  3000 - 4000 m (74,672 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, T_mean[C]:Elevation 1000 to 2000 m, T_mean[C]:Elevation 2000 to 3000 m, T_mean[C]:Elevation 3000 to 4000 m, Precip[mm/month]:Elevation 1000 to 2000 m, Precip[mm/month]:Elevation 2000 to 3000 m, Precip[mm/month]:Elevation 3000 to 4000 m, Wind[m/sec]:Elevation 1000 to 2000 m, Wind[m/sec]:Elevation 2000 to 3000 m, Wind[m/sec]:Elevation 3000 to 4000 m
1968, 11, -1.034, -3.926, -5.985, 64.38, 56.48, 45.3, 2.705, 2.77, 2.818
1968, 12, -5.395, -7.365, -8.901, 38.82, 39.15, 34.84, 3.756, 3.815, 3.88
1969, 1, -4.065, -5.739, -7.033, 95.62, 116, 104.5, 4.205, 4.224, 4.269
1969, 2, -4.155, -6.64, -8.413, 42.42, 35.76, 34.93, 2.928, 2.954, 2.991
1969, 3, -4.208, -6.985, -8.643, 15.92, 12.6, 10.61, 2.661, 2.705, 2.756
1969, 4, 6.187, 3.335, 1.449, 35.27, 28.4, 22.21, 2.929, 2.924, 2.969
1969, 5, 12.31, 9.595, 7.55, 23.3, 23.77, 21.66, 2.111, 2.197, 2.252
1969, 6, 12.88, 10.16, 8.31, 77.89, 90.51, 93.55, 2.506, 2.521, 2.542
1969, 7, 17.39, 14.52, 12.66, 31.72, 26.4, 23.18, 2.203, 2.224, 2.227
1969, 8, 18.37, 15.56, 13.7, 17.9, 18.89, 16.86, 2.137, 2.139, 2.14
1969, 9, 13.82, 11.29, 9.426, 28.39, 31.02, 30.11, 2.571, 2.676, 2.731
1969, 10, 4.256, 1.608, -0.2644, 19.77, 25.25, 24.41, 2.846, 2.895, 2.933
1969, 11, 0.3221, -2.131, -3.885, 24.78, 16.2, 12.42, 2.597, 2.729, 2.836
1969, 12, -3.37, -5.348, -6.912, 29.68, 35.99, 33.41, 2.687, 2.804, 2.9
1970, 1, -4.097, -6.092, -7.643, 59.89, 79.07, 70.54, 3.61, 3.693, 3.785
1970, 2, -0.8576, -4.093, -6.225, 11.44, 15.17, 15.29, 2.696, 2.782, 2.859
1970, 3, -1.438, -4.676, -6.697, 45.4, 43.6, 41.25, 2.982, 3.094, 3.18
1970, 4, 0.9461, -2.036, -4.118, 48.5, 49.87, 49.98, 2.913, 2.986, 3.051
1970, 5, 9.44, 6.568, 4.563, 50.29, 48.32, 44.78, 2.251, 2.33, 2.388
1970, 6, 14.7, 11.71, 9.695, 51.18, 52.36, 51.28, 2.438, 2.508, 2.555
1970, 7, 17.89, 14.86, 12.96, 44.29, 42.04, 34.05, 2.052, 2.114, 2.146
1970, 8, 18.63, 15.64, 13.56, 19.55, 21.99, 18.97, 2.287, 2.297, 2.293
1970, 9, 9.64, 6.901, 5.074, 47.78, 60.42, 60.2, 2.627, 2.663, 2.684
1970, 10, 4.791, 1.926, -0.08185, 22.5, 34.17, 36.01, 2.728, 2.853, 2.934
1970, 11, 0.465, -2.166, -4.096, 40.52, 50.16, 49.39, 3.26, 3.328, 3.388
1970, 12, -5.121, -7.128, -8.664, 56.97, 60.48, 55.61, 3.4, 3.477, 3.564
1971, 1, -4.829, -6.414, -7.728, 55.32, 62.93, 60.11, 3.983, 4.123, 4.247
1971, 2, -2.92, -6.011, -8.179, 41.63, 34.13, 29.51, 3.207, 3.32, 3.41
1971, 3, -2.216, -5.089, -6.991, 31.4, 40.02, 40.55, 3.272, 3.35, 3.427
1971, 4, 3.593, 0.5633, -1.492, 57.94, 51.57, 50.72, 2.792, 2.839, 2.885
1971, 5, 9.895, 6.992, 4.911, 38.21, 35.27, 35.35, 2.631, 2.63, 2.636
1971, 6, 13.49, 10.88, 8.955, 43.42, 42.12, 40.04, 2.42, 2.462, 2.481
1971, 7, 17.13, 14.04, 11.92, 10.22, 11.75, 12.49, 2.149, 2.179, 2.185
1971, 8, 19.48, 16.63, 14.65, 36.78, 42.69, 40.29, 1.882, 1.839, 1.817
1971, 9, 10.58, 7.734, 5.75, 50.94, 50.25, 45.47, 2.802, 2.837, 2.865
1971, 10, 5.659, 3.235, 1.454, 52.75, 44, 43.85, 2.862, 2.924, 2.97
1971, 11, -0.5723, -3.332, -5.267, 48.56, 40.62, 35.41, 2.955, 3.042, 3.118
1971, 12, -6.693, -8.542, -10.1, 56.54, 52.06, 48.31, 3.552, 3.628, 3.708
1972, 1, -6.459, -8.299, -9.718, 60.15, 57.52, 54.77, 4.411, 4.514, 4.621
1972, 2, -3.13, -5.6, -7.348, 20.86, 26.49, 27.9, 3.484, 3.614, 3.727
1972, 3, 2.35, -0.9594, -3.062, 22.96, 28.67, 29.36, 3.2, 3.315, 3.412
1972, 4, 3.889, 0.9425, -1.045, 27.39, 38.64, 38.86, 3.4, 3.384, 3.4
1972, 5, 9.707, 6.836, 4.781, 35.32, 32.66, 33.15, 2.428, 2.43, 2.432
1972, 6, 14.75, 11.74, 9.764, 52.64, 55.83, 54.79, 2.4, 2.436, 2.449
1972, 7, 16.93, 13.8, 11.83, 15.19, 21.41, 29.13, 2.478, 2.498, 2.507
1972, 8, 17.54, 14.44, 12.35, 39.76, 43.24, 44.18, 2.076, 2.065, 2.051
1972, 9, 10.61, 7.761, 5.705, 51.03, 71.25, 73.53, 3.072, 3.238, 3.328
1972, 10, 6.808, 4.136, 2.121, 53.82, 56.94, 53.27, 2.338, 2.424, 2.465
1972, 11, -0.07346, -2.74, -4.707, 28.42, 23.87, 18.47, 2.681, 2.772, 2.828
1972, 12, -8.348, -10.03, -11.34, 43.29, 42.94, 37.12, 3.158, 3.251, 3.34
1973, 1, -7.883, -9.615, -11.12, 36.98, 34.57, 26.75, 2.757, 2.839, 2.92
1973, 2, -5.088, -7.298, -8.856, 23.88, 24.07, 20.16, 2.361, 2.423, 2.481
1973, 3, -1.299, -4.57, -6.604, 37.45, 31.02, 23.34, 2.442, 2.448, 2.491
1973, 4, 2.735, -0.6476, -2.832, 28.13, 33.95, 34.56, 2.909, 2.955, 3.017
1973, 5, 9.768, 6.782, 4.662, 27.31, 31.44, 30.41, 2.392, 2.503, 2.582
1973, 6, 13.6, 10.82, 9.021, 46.5, 47.37, 44.48, 2.766, 2.856, 2.902
1973, 7, 17.86, 14.7, 12.62, 25.13, 33.42, 34.5, 1.947, 1.963, 1.982
1973, 8, 17.35, 14.39, 12.41, 25.89, 34.18, 32.65, 2.398, 2.504, 2.546
1973, 9, 11.13, 8.676, 6.877, 59.63, 64.84, 60.5, 2.48, 2.446, 2.425
1973, 10, 7.589, 5.248, 3.48, 19.75, 25.04, 25.27, 3.065, 3.162, 3.22
1973, 11, -0.01223, -2.59, -4.621, 78.01, 73.42, 67.35, 3.447, 3.52, 3.591
1973, 12, -3.099, -5.125, -6.61, 49.88, 54.68, 43.48, 3.385, 3.477, 3.564
1974, 1, -6.447, -7.88, -9.2, 36.39, 46.85, 43.09, 3.592, 3.681, 3.766
1974, 2, -3.252, -6.417, -8.307, 19.32, 23.42, 22.08, 3.263, 3.366, 3.463
1974, 3, -0.3662, -3.391, -5.392, 63.8, 86.48, 91.83, 3.602, 3.706, 3.795
1974, 4, 4.534, 1.651, -0.2931, 18.88, 27.39, 26.36, 3.39, 3.336, 3.33
1974, 5, 9.055, 6.028, 3.744, 37.86, 42.97, 45.27, 2.476, 2.648, 2.744
1974, 6, 16.31, 13.02, 10.87, 16.11, 24.94, 27.97, 2.694, 2.706, 2.714
1974, 7, 18.95, 16.15, 14.33, 9.016, 10.32, 11.15, 2.266, 2.303, 2.321
1974, 8, 15.96, 13.02, 11.12, 25.12, 32.4, 29.58, 2.278, 2.316, 2.338
1974, 9, 12.51, 9.449, 7.388, 1.404, 0.7521, 1.985, 2.481, 2.53, 2.569
1974, 10, 8.086, 5.435, 3.433, 49.72, 50.62, 46.95, 1.945, 2, 2.03
1974, 11, 0.8713, -1.731, -3.792, 23.17, 20.98, 18.87, 2.628, 2.748, 2.849
1974, 12, -5.279, -7.431, -8.966, 47.13, 41.07, 32.91, 3.108, 3.204, 3.293
1975, 1, -7.169, -8.934, -10.39, 38.43, 50.76, 49.14, 3.471, 3.615, 3.738
1975, 2, -5.336, -7.757, -9.368, 36.61, 47.65, 43.93, 3.407, 3.511, 3.596
1975, 3, -1.746, -4.69, -6.607, 51.39, 61.5, 59.19, 3.064, 3.107, 3.156
1975, 4, 0.1329, -2.87, -4.843, 86.18, 72.78, 67.62, 3.018, 3.079, 3.131
1975, 5, 7.521, 4.486, 2.442, 43.48, 44.98, 40.71, 3.061, 3.053, 3.049
1975, 6, 12.72, 9.606, 7.528, 65.19, 63.92, 58.87, 2.988, 3.017, 3.042
1975, 7, 19.38, 16.17, 14.11, 47.07, 52.97, 50.72, 2.117, 2.142, 2.148
1975, 8, 15.24, 12.3, 10.35, 17.1, 26.76, 28.76, 2.702, 2.786, 2.823
1975, 9, 12.3, 9.253, 7.111, 3.974, 6.903, 8.223, 2.183, 2.226, 2.252
1975, 10, 7.026, 4.057, 1.892, 67.94, 70.65, 65.43, 2.989, 3.102, 3.178
1975, 11, -1.337, -4.537, -6.601, 45.87, 50.09, 46.54, 2.974, 3.077, 3.164
1975, 12, -1.656, -4.056, -5.749, 45.37, 45.28, 38.66, 3.021, 3.181, 3.307
1976, 1, -4.995, -7.256, -8.965, 45.17, 52.93, 53.74, 2.949, 3.117, 3.252
1976, 2, -3.92, -6.25, -7.958, 35.48, 45.36, 41.5, 3.472, 3.602, 3.707
1976, 3, -3.695, -7.137, -9.215, 40.41, 50.99, 48.51, 2.974, 3.065, 3.152
1976, 4, 4.19, 1.177, -0.7858, 53.32, 49.97, 46.83, 2.629, 2.648, 2.673
1976, 5, 11.12, 8.213, 6.171, 34.94, 39.64, 35.74, 2.446, 2.591, 2.664
1976, 6, 13.34, 10.34, 8.394, 43.08, 47.97, 46.72, 2.949, 3.038, 3.075
1976, 7, 18.76, 15.67, 13.67, 23.4, 29.25, 26.6, 2.366, 2.425, 2.445
1976, 8, 15.73, 12.93, 11.04, 42.79, 45.02, 41.07, 2.435, 2.507, 2.535
1976, 9, 13.28, 10.5, 8.584, 50.22, 46.71, 42.57, 2.367, 2.385, 2.398
1976, 10, 6.348, 3.629, 1.685, 25.47, 20.6, 16.38, 2.477, 2.572, 2.63
1976, 11, 1.185, -1.273, -3.138, 3.395, 4.723, 5.499, 2.63, 2.813, 2.937
1976, 12, -4.01, -6.576, -8.176, 14.83, 21.08, 18.64, 2.541, 2.737, 2.9
1977, 1, -8.696, -9.975, -11.28, 54.49, 35.33, 26.9, 2.79, 3.007, 3.16
1977, 2, -3.129, -5.393, -7.084, 4.595, 7.795, 9.337, 2.436, 2.628, 2.779
1977, 3, -2.365, -5.728, -7.863, 35.91, 35.54, 30.41, 3.267, 3.302, 3.361
1977, 4, 7.277, 4.253, 2.171, 7.211, 10.2, 12.45, 2.403, 2.372, 2.39
1977, 5, 8.726, 6.39, 4.633, 77.93, 70.83, 64.55, 2.782, 2.88, 2.929
1977, 6, 16.67, 13.92, 11.98, 42.21, 39.42, 36.91, 2.453, 2.5, 2.522
1977, 7, 17.69, 14.97, 13.18, 38.4, 39.07, 39.41, 2.555, 2.625, 2.663
1977, 8, 16.43, 13.4, 11.43, 36.3, 48.21, 48.39, 2.503, 2.563, 2.579
1977, 9, 12.14, 9.409, 7.525, 50.71, 55.28, 52.7, 2.753, 2.837, 2.878
1977, 10, 7.654, 5.382, 3.586, 13.74, 17.79, 18.54, 2.786, 2.892, 2.958
1977, 11, 0.09611, -2.54, -4.384, 26.64, 36.26, 35.76, 3.767, 3.904, 4.006
1977, 12, -2.381, -4.502, -6.325, 72.27, 74.51, 62.79, 4.045, 4.163, 4.272
1978, 1, -3.586, -5.891, -7.775, 50.39, 60, 59.15, 2.831, 2.869, 2.913
1978, 2, -2.48, -5.28, -7.376, 85.23, 66.35, 59.6, 2.772, 2.846, 2.896
1978, 3, 2.233, -1.041, -3.085, 12.12, 17.85, 16.18, 2.62, 2.708, 2.781
1978, 4, 5.395, 2.594, 0.6998, 54.28, 50.4, 47.82, 3.084, 3.174, 3.239
1978, 5, 8.718, 6.262, 4.492, 51.22, 51.48, 51.69, 3.139, 3.225, 3.277
1978, 6, 13.97, 11.19, 9.247, 21.87, 10.75, 5.734, 2.468, 2.576, 2.617
1978, 7, 17.54, 14.86, 13.06, 28.12, 27.79, 24.47, 2.239, 2.296, 2.309
1978, 8, 15.66, 12.8, 10.87, 23.88, 37.83, 38.47, 2.633, 2.691, 2.711
1978, 9, 11.8, 8.849, 6.87, 64.03, 59.2, 47.54, 2.886, 2.878, 2.886
1978, 10, 7.804, 5.218, 3.434, 5.642, 6.001, 6.624, 2.446, 2.56, 2.648
1978, 11, -2.893, -4.719, -6.132, 34.28, 30.7, 31.49, 2.854, 2.951, 3.019
1978, 12, -8.457, -11.01, -12.84, 62.53, 66.05, 65.51, 3.539, 3.676, 3.788
1979, 1, -11.87, -13.67, -15.27, 53.82, 56.27, 50.05, 2.566, 2.694, 2.79
1979, 2, -4.078, -5.686, -6.89, 48.3, 42.7, 34.13, 3.259, 3.337, 3.417
1979, 3, -0.4483, -3.386, -5.055, 38.85, 45.53, 47.78, 2.538, 2.585, 2.647
1979, 4, 4.177, 1.457, -0.4065, 33.47, 23.16, 15.95, 2.706, 2.806, 2.869
1979, 5, 10.34, 7.464, 5.428, 26.32, 23.31, 21.63, 2.498, 2.556, 2.6
1979, 6, 14.55, 11.53, 9.494, 15.29, 23.82, 25.55, 2.54, 2.635, 2.688
1979, 7, 18.02, 15.17, 13.24, 18.14, 21.23, 21.74, 2.433, 2.401, 2.375
1979, 8, 17.02, 14.26, 12.45, 38.84, 45.31, 46.28, 2.097, 2.089, 2.083
1979, 9, 14.4, 11.53, 9.524, 4.137, 6.871, 7.58, 2.185, 2.243, 2.278
1979, 10, 8.546, 6.113, 4.278, 37.53, 38.97, 34.75, 2.275, 2.351, 2.412
1979, 11, -3.379, -5.868, -7.538, 44.71, 26.7, 17.89, 2.285, 2.37, 2.446
1979, 12, -2.388, -4.238, -5.708, 17.21, 13.46, 12.78, 3.277, 3.4, 3.514
1980, 1, -6.479, -8.429, -9.914, 58.33, 63.62, 65.1, 3.225, 3.294, 3.362
1980, 2, -0.9662, -3.329, -5.054, 40.41, 39.6, 33.45, 2.708, 2.786, 2.853
1980, 3, -0.7115, -3.617, -5.47, 38.05, 46.43, 46.53, 3.017, 3.027, 3.053
1980, 4, 6.327, 2.96, 0.635, 18, 16.27, 15.4, 2.805, 2.78, 2.805
1980, 5, 9.809, 7.273, 5.498, 102.9, 96.02, 87.86, 2.284, 2.326, 2.361
1980, 6, 13.35, 10.87, 9.18, 40.01, 44.27, 43.74, 2.394, 2.544, 2.604
1980, 7, 17.65, 14.95, 13.13, 33.27, 41.02, 43.61, 2.342, 2.394, 2.409
1980, 8, 15.21, 12.58, 10.81, 45.15, 51.94, 53.2, 2.567, 2.651, 2.684
1980, 9, 12.89, 10.36, 8.402, 47.97, 50.3, 50.66, 2.944, 3.015, 3.055
1980, 10, 7.259, 4.72, 2.944, 19.04, 18.09, 16.21, 2.363, 2.463, 2.541
1980, 11, 0.3453, -1.596, -3.128, 32.04, 29.01, 24.33, 2.564, 2.728, 2.852
1980, 12, -0.798, -2.711, -4.036, 26.9, 37.26, 34.84, 2.847, 2.989, 3.108
1981, 1, -1.582, -3.599, -5.04, 22.69, 16.55, 13.59, 2.313, 2.32, 2.366
1981, 2, -2.668, -4.888, -6.426, 49.7, 33.38, 23.37, 3.186, 3.336, 3.456
1981, 3, 1.595, -1.331, -3.222, 27.73, 24.88, 21.69, 2.219, 2.218, 2.237
1981, 4, 5.699, 2.829, 0.933, 33.11, 35.95, 35.52, 2.739, 2.831, 2.903
1981, 5, 9.103, 6.637, 4.913, 114.8, 109.3, 99.27, 2.518, 2.526, 2.547
1981, 6, 13.56, 10.87, 8.937, 37.79, 53.63, 57.12, 3.096, 3.168, 3.208
1981, 7, 17.54, 14.6, 12.69, 20.71, 22.16, 22.24, 2.401, 2.422, 2.423
1981, 8, 18.53, 15.44, 13.34, 5.036, 8.106, 9.974, 2.14, 2.2, 2.23
1981, 9, 13.56, 10.98, 9.194, 15.6, 18.45, 18.68, 2.32, 2.416, 2.464
1981, 10, 5.747, 3.423, 1.605, 62.5, 55.95, 49.42, 2.511, 2.616, 2.68
1981, 11, 1.656, -0.929, -2.811, 46.96, 48.23, 44.46, 2.652, 2.734, 2.808
1981, 12, -2.71, -4.933, -6.677, 74.3, 72.37, 63.11, 3.467, 3.555, 3.64
1982, 1, -7.278, -8.969, -10.11, 64.69, 69.01, 64.8, 3.855, 3.927, 4.002
1982, 2, -6.46, -8.763, -10.29, 28.37, 33.76, 30.23, 3.017, 3.12, 3.217
1982, 3, 0.1814, -3.203, -5.259, 75.21, 65.76, 60.16, 3.249, 3.284, 3.328
1982, 4, 1.74, -1.44, -3.55, 37.46, 53.48, 59.76, 2.89, 2.972, 3.048
1982, 5, 8.036, 5.165, 3.197, 49.23, 50.61, 45.8, 2.36, 2.384, 2.4
1982, 6, 13.31, 10.34, 8.278, 53.78, 51.87, 50.38, 1.96, 1.997, 2.014
1982, 7, 16.89, 14.01, 12.13, 47.42, 52.18, 47.37, 2.301, 2.356, 2.383
1982, 8, 17.94, 15.19, 13.29, 16.42, 33.29, 42.25, 2.397, 2.479, 2.512
1982, 9, 11.83, 9.15, 7.342, 48.15, 59.21, 59.77, 2.662, 2.623, 2.608
1982, 10, 5.738, 3.242, 1.299, 59.06, 56.32, 47.88, 2.747, 2.851, 2.935
1982, 11, -2.391, -4.93, -6.681, 38.21, 33.43, 29.66, 2.657, 2.726, 2.8
1982, 12, -5.648, -7.279, -8.607, 84.25, 67.7, 48.88, 3.28, 3.402, 3.511
1983, 1, -2.815, -5.089, -6.963, 19.31, 26.44, 24.9, 3.046, 3.131, 3.219
1983, 2, -2.137, -5.028, -6.851, 34.92, 39.67, 34.37, 2.851, 2.881, 2.933
1983, 3, 1.165, -2.083, -4.224, 34.96, 39.56, 38.87, 2.601, 2.646, 2.71
1983, 4, 2.622, -0.3905, -2.296, 28.17, 33.39, 32.29, 2.525, 2.566, 2.596
1983, 5, 8.39, 5.443, 3.525, 28.58, 30, 27.48, 2.64, 2.649, 2.675
1983, 6, 12.97, 10.02, 8.038, 66.17, 56.57, 47.51, 2.423, 2.398, 2.39
1983, 7, 16.81, 14.1, 12.2, 42.63, 51.3, 49.29, 2.951, 2.958, 2.957
1983, 8, 18.13, 15.4, 13.48, 48.39, 52.76, 50.88, 2.193, 2.156, 2.149
1983, 9, 12.46, 9.674, 7.696, 54.39, 62.4, 59.94, 2.885, 2.979, 3.033
1983, 10, 7.988, 5.469, 3.631, 65.83, 58.44, 50.78, 2.358, 2.386, 2.42
1983, 11, 0.2759, -2.339, -4.178, 81.22, 76.17, 64.35, 2.936, 3.034, 3.122
1983, 12, -9.091, -10.34, -11.65, 74.31, 72.81, 63.75, 2.974, 3.014, 3.052
1984, 1, -7.271, -8.868, -9.91, 20.82, 19.09, 17.08, 2.681, 2.872, 3.033
1984, 2, -6.652, -8.516, -9.717, 28.48, 29.82, 22.87, 2.738, 2.827, 2.921
1984, 3, -1.54, -3.961, -5.414, 31.75, 31.18, 23.8, 2.736, 2.806, 2.872
1984, 4, 2.98, -0.1049, -2.074, 52.43, 44.06, 41.85, 2.783, 2.784, 2.82
1984, 5, 9.184, 6.217, 4.145, 42.09, 53.5, 59.53, 2.976, 3.033, 3.076
1984, 6, 12.5, 9.745, 7.757, 67.24, 59.74, 58.34, 2.493, 2.543, 2.57
1984, 7, 17.94, 15.05, 13.1, 43.66, 48.08, 46.87, 2.13, 2.152, 2.156
1984, 8, 17.51, 14.5, 12.47, 47.17, 50.89, 49.52, 2.35, 2.324, 2.318
1984, 9, 10.7, 7.701, 5.63, 27.78, 36.15, 38.39, 2.748, 2.803, 2.832
1984, 10, 4.139, 1.268, -0.7562, 29.2, 28.87, 26.94, 2.562, 2.647, 2.694
1984, 11, -0.6976, -3.576, -5.548, 35.28, 31.51, 25.79, 3.29, 3.352, 3.423
1984, 12, -8.124, -10, -11.52, 33.34, 31.68, 24.8, 3.353, 3.439, 3.518
1985, 1, -9.38, -11.19, -12.55, 29.58, 16.97, 12.39, 2.055, 2.233, 2.361
1985, 2, -9.632, -11.65, -13.09, 25.84, 32.57, 31.86, 2.977, 3.08, 3.176
1985, 3, -4.951, -7.002, -8.461, 46.07, 47.97, 44.39, 2.693, 2.791, 2.87
1985, 4, 6.119, 3.019, 0.9337, 16.67, 20.98, 21.73, 2.61, 2.73, 2.817
1985, 5, 11.08, 8.18, 6.145, 52.38, 49.89, 50.65, 2.535, 2.61, 2.661
1985, 6, 14.71, 11.7, 9.664, 23.03, 30.22, 34.07, 2.594, 2.604, 2.62
1985, 7, 19.06, 15.83, 13.66, 36.83, 51.9, 57.49, 1.969, 1.956, 1.951
1985, 8, 15.85, 12.82, 10.68, 18.19, 20.14, 19.91, 2.677, 2.748, 2.772
1985, 9, 9.389, 6.631, 4.648, 63.44, 63.37, 59.78, 3.025, 3.115, 3.157
1985, 10, 5.801, 3.159, 1.187, 18.33, 28.33, 30.57, 2.901, 2.954, 3.007
1985, 11, -5.766, -7.171, -8.44, 60.17, 53.48, 51.6, 2.876, 2.96, 3.02
1985, 12, -8.879, -9.63, -10.36, 22.11, 23.41, 22.87, 2.737, 3.019, 3.218
1986, 1, -4.237, -5.831, -6.88, 44.05, 47.21, 40.67, 3.2, 3.348, 3.488
1986, 2, -1.496, -3.646, -5.139, 83.81, 87.98, 80.9, 3.525, 3.602, 3.666
1986, 3, 3.947, 0.6567, -1.495, 39.03, 40.06, 38.27, 2.621, 2.678, 2.744
1986, 4, 4.868, 2.057, 0.1394, 61.79, 68.07, 70.25, 2.797, 2.856, 2.907
1986, 5, 9.908, 6.81, 4.584, 46.9, 41.45, 41.92, 2.839, 2.878, 2.922
1986, 6, 16.54, 13.34, 11.11, 46.8, 36.06, 34.2, 2.498, 2.553, 2.585
1986, 7, 15.94, 13.08, 11.12, 32.91, 47.59, 51.76, 2.69, 2.774, 2.808
1986, 8, 17.69, 14.72, 12.69, 45.52, 42.4, 34.71, 2.088, 2.174, 2.213
1986, 9, 9.345, 6.697, 4.94, 45.96, 53.89, 50.87, 2.453, 2.501, 2.524
1986, 10, 6.995, 4.644, 2.733, 15.02, 15.99, 19.06, 2.227, 2.274, 2.315
1986, 11, -0.4884, -3.008, -4.896, 37.93, 41.85, 44.59, 3.019, 3.105, 3.175
1986, 12, -5.372, -7.759, -9.305, 11.95, 6.376, 3.351, 1.977, 2.116, 2.226
1987, 1, -7.063, -9.025, -10.39, 32.38, 33.27, 28.45, 2.85, 3.021, 3.147
1987, 2, -1.584, -4.511, -6.359, 42.93, 23.7, 19.8, 2.482, 2.523, 2.56
1987, 3, 0.9656, -2.05, -4.064, 30.39, 28.27, 24.97, 2.765, 2.807, 2.869
1987, 4, 8.002, 4.842, 2.851, 16.98, 13.91, 13.01, 2.515, 2.492, 2.523
1987, 5, 12.08, 9.486, 7.744, 91.45, 84.49, 75.17, 2.058, 2.172, 2.223
1987, 6, 15.18, 12.32, 10.49, 40.05, 36.21, 34.22, 2.451, 2.442, 2.441
1987, 7, 16.45, 13.8, 12.09, 80.36, 78.18, 74.95, 2.484, 2.405, 2.35
1987, 8, 15.25, 12.45, 10.61, 26.03, 30.81, 29.26, 2.244, 2.249, 2.245
1987, 9, 13.33, 10.5, 8.626, 1.081, 3.156, 2.862, 1.982, 1.993, 2
1987, 10, 7.832, 5.109, 3.135, 2.002, 3.758, 3.456, 1.976, 2.084, 2.17
1987, 11, 0.9533, -1.681, -3.386, 31.22, 31.54, 26.41, 2.161, 2.252, 2.329
1987, 12, -4.576, -6.795, -8.377, 56.08, 41.76, 36.13, 3.037, 3.115, 3.189
1988, 1, -7.071, -9.58, -11.32, 31.05, 35.48, 30.14, 3.15, 3.314, 3.445
1988, 2, -2.919, -6.222, -8.125, 15.61, 17.2, 15.83, 2.976, 3.085, 3.189
1988, 3, -0.4589, -4.024, -6.244, 25.51, 26.12, 24.27, 3.179, 3.319, 3.437
1988, 4, 6.544, 3.08, 0.8801, 40.35, 40.51, 41.54, 2.41, 2.482, 2.546
1988, 5, 10.43, 7.762, 5.988, 45.76, 48.14, 50.3, 2.885, 2.969, 3.037
1988, 6, 17.65, 15.06, 13.3, 12.06, 17.12, 18.26, 2.82, 2.828, 2.831
1988, 7, 19.44, 16.52, 14.63, 8.426, 8.653, 8.122, 2.408, 2.453, 2.471
1988, 8, 17.31, 14.52, 12.56, 8.156, 8.013, 8.003, 2.422, 2.435, 2.437
1988, 9, 11.6, 8.909, 7.064, 12.22, 14.22, 13.69, 2.639, 2.731, 2.78
1988, 10, 10.83, 8.079, 6.107, 1.095, 3.892, 3.047, 2.314, 2.418, 2.5
1988, 11, -0.7529, -3.51, -5.437, 53.1, 69.19, 67.37, 3.3, 3.423, 3.531
1988, 12, -6.407, -8.158, -9.461, 27.91, 25.64, 22.09, 2.741, 2.875, 2.981
1989, 1, -7.491, -9.388, -10.58, 58.96, 56.55, 46.23, 3.268, 3.426, 3.567
1989, 2, -8.323, -9.939, -11.14, 28.83, 32.09, 29.67, 2.621, 2.683, 2.728
1989, 3, 0.127, -2.644, -4.136, 47.01, 64.58, 61.82, 3.126, 3.222, 3.304
1989, 4, 4.99, 1.732, -0.3442, 13.54, 22.05, 25.44, 2.69, 2.765, 2.828
1989, 5, 9.488, 6.788, 4.968, 45.87, 51.29, 52.52, 2.752, 2.822, 2.874
1989, 6, 14.02, 11.13, 9.225, 27.64, 33.6, 37.1, 2.362, 2.424, 2.46
1989, 7, 19.73, 16.81, 14.91, 24.51, 20.07, 20.45, 2.149, 2.125, 2.117
1989, 8, 16.21, 13.39, 11.47, 43.97, 41.75, 41.01, 2.324, 2.367, 2.385
1989, 9, 12.82, 10.02, 7.953, 23.95, 18.14, 19.86, 2.672, 2.706, 2.722
1989, 10, 7.016, 4.74, 2.955, 70.52, 56.37, 50.53, 2.783, 2.867, 2.935
1989, 11, 0.7261, -1.803, -3.55, 17.99, 29.59, 30.91, 3.232, 3.407, 3.548
1989, 12, -4.85, -6.795, -8.121, 13.38, 18.7, 16.23, 2.555, 2.736, 2.872
1990, 1, -2.977, -5.386, -7.084, 44.15, 51.71, 48.19, 3.561, 3.712, 3.838
1990, 2, -4.084, -7.117, -8.942, 12.96, 15.47, 14.51, 2.99, 3.098, 3.186
1990, 3, 0.9152, -2.111, -3.978, 27.36, 26.09, 20.85, 2.522, 2.559, 2.596
1990, 4, 6.971, 4.072, 2.175, 45.31, 38.77, 43.91, 2.372, 2.445, 2.504
1990, 5, 9.064, 6.334, 4.434, 60.9, 50.79, 44.08, 2.51, 2.592, 2.635
1990, 6, 14, 11.25, 9.437, 42.25, 37.42, 34.67, 2.788, 2.848, 2.871
1990, 7, 18.16, 15.24, 13.28, 24.42, 22.62, 20.17, 2.376, 2.394, 2.403
1990, 8, 17.21, 14.6, 12.75, 26.3, 24.95, 24.02, 2.251, 2.319, 2.345
