# Created by WEAP: 4/13/2020 6:10:24 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\WEAP Areas\SWHydroSwitch\ClimateData\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: Colorado (52,962,916 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (11,555,543 ha),  1000 - 2000 m (27,456,227 ha),  2000 - 3000 m (13,133,282 ha),  3000 - 4000 m (816,102 ha),  4000 - 5000 m (1,763 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 4000 to 5000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 4000 to 5000 m
1982, 10, 1.219, 9.28, 20.38, 48.24, 45.02, 21.32, 12.59, 7.286, 0.647, -1.021, 2.55, 2.295, 2.186, 2.18, 1.957
1982, 11, 35.53, 49.25, 72.8, 136.5, 141.1, 14.79, 6.302, 0.9988, -5.749, -7.006, 2.835, 2.527, 2.368, 2.3, 2.128
1982, 12, 49.05, 42, 50, 83.79, 94.22, 10.58, 2.262, -3.128, -9.936, -10.93, 3.134, 2.689, 2.582, 2.572, 2.395
1983, 1, 21.7, 30.17, 39.3, 56.29, 63.93, 12.24, 2.919, -2.096, -8.496, -9.515, 3.022, 2.293, 2.118, 2.176, 1.909
1983, 2, 31.99, 33.17, 49.48, 105.6, 124.9, 13.45, 5.273, -0.389, -7.352, -8.974, 2.588, 2.208, 2.136, 2.267, 2.091
1983, 3, 60.86, 67.94, 81.5, 153.3, 178, 15.7, 7.729, 2.465, -4.32, -6.665, 2.925, 2.69, 2.608, 2.538, 2.535
1983, 4, 9.115, 20.99, 38.31, 96.39, 127.3, 17.65, 9.418, 3.995, -3.117, -5.387, 3.074, 2.882, 2.653, 2.609, 2.605
1983, 5, 0.3928, 9.154, 29.28, 90.73, 101.6, 25.15, 16.34, 10.54, 3.35, 1.034, 2.785, 2.4, 2.294, 2.29, 2.347
1983, 6, 0.01207, 8.451, 26.11, 65.08, 76.58, 29.38, 21.58, 15.9, 8.723, 6.108, 2.626, 2.491, 2.241, 2.15, 2.106
1983, 7, 14.99, 46.08, 61.89, 80.33, 93.64, 33.21, 25.28, 20.04, 13.11, 10.65, 2.523, 2.359, 2.233, 2.377, 2.043
1983, 8, 80.46, 58.18, 62.73, 97.53, 105.8, 31.35, 24.7, 19.93, 13.62, 10.78, 1.876, 1.425, 1.331, 1.325, 1.198
1983, 9, 63.07, 71.72, 73.37, 90.66, 83.99, 30.46, 22.16, 16.65, 9.88, 7.82, 2.133, 2.084, 2.132, 2.322, 2.19
1983, 10, 29.22, 34.23, 37.64, 48.39, 42.31, 22.92, 14.75, 9.697, 3.696, 2.029, 2.016, 1.846, 1.842, 1.972, 1.807
1983, 11, 12.66, 34.59, 67.75, 175.4, 204.2, 15.95, 7.312, 1.835, -4.646, -6.449, 2.383, 2.526, 2.582, 2.706, 2.708
1983, 12, 28.91, 32.94, 70.82, 208.1, 301.6, 12.49, 3.256, -2.889, -10.35, -11.56, 2.512, 2.57, 2.719, 2.956, 3.057
1984, 1, 6.171, 9.657, 16.9, 44.41, 45.93, 12.48, 1.43, -5.085, -12.43, -13.58, 3.621, 2.328, 1.864, 1.658, 1.436
1984, 2, 0.3547, 5.271, 14.96, 54.26, 96.33, 13.76, 3.669, -2.422, -9.7, -10.96, 3.302, 2.438, 2.176, 2.151, 1.985
1984, 3, 0.7112, 14.71, 37.47, 99.18, 136.3, 17.83, 8.308, 2.218, -5.609, -8.072, 2.949, 2.454, 2.28, 2.279, 2.153
1984, 4, 12.1, 16.93, 37.13, 108.7, 151.3, 19.94, 11.3, 5.526, -2.024, -4.911, 3.22, 2.939, 2.77, 2.735, 2.738
1984, 5, 2.136, 4.022, 12.77, 40.57, 55.53, 28.62, 20.54, 14.49, 6.865, 4.229, 2.709, 2.468, 2.426, 2.42, 2.417
1984, 6, 6.417, 19.55, 38.36, 85.96, 94.21, 29.96, 22.31, 16.53, 8.907, 6.12, 2.774, 2.349, 2.172, 2.203, 2.263
1984, 7, 70.94, 70.23, 66.14, 92.36, 116.6, 32.23, 25.54, 20.53, 13.57, 10.47, 2.099, 1.666, 1.543, 1.581, 1.511
1984, 8, 51.65, 66.62, 81.76, 118.6, 145.7, 31.58, 24.24, 19.19, 12.44, 9.395, 1.753, 1.47, 1.453, 1.462, 1.297
1984, 9, 32.49, 32.68, 47.6, 71.79, 82.21, 29.98, 21.47, 15.66, 8.382, 5.916, 2.492, 2.232, 2.112, 2.211, 2.111
1984, 10, 7.334, 34.76, 62.38, 123.1, 177.8, 20.39, 11.46, 5.903, -1.166, -3.706, 2.183, 2.212, 2.227, 2.309, 2.309
1984, 11, 22.88, 17.99, 23.86, 60.04, 67.95, 15.25, 7.266, 2.129, -4.799, -6.814, 2.313, 2.409, 2.471, 2.547, 2.303
1984, 12, 85.72, 66.94, 78.74, 130.6, 173.8, 10.64, 2.477, -2.617, -9.736, -10.79, 2.669, 2.429, 2.428, 2.587, 2.428
1985, 1, 22.55, 32.77, 43.37, 72.6, 93.6, 10.68, 1.207, -4.552, -11.7, -12.8, 3.067, 2.265, 1.911, 1.77, 1.671
1985, 2, 16.68, 19.28, 28.22, 56.06, 82.26, 12.32, 2.554, -3.655, -11.21, -12.56, 2.801, 2.142, 2.012, 2.11, 1.991
1985, 3, 8.214, 34.35, 63.47, 166.3, 227.8, 15.9, 7.907, 2.464, -4.987, -7.125, 2.827, 2.949, 2.862, 2.917, 2.882
1985, 4, 6.441, 33.84, 61.35, 118.6, 131.2, 22.74, 14.38, 8.839, 1.766, -1.235, 2.642, 2.376, 2.281, 2.269, 2.233
1985, 5, 0.368, 10.25, 24.75, 68.64, 95.06, 26.34, 18.38, 12.85, 5.833, 2.875, 2.542, 2.398, 2.203, 2.177, 1.944
1985, 6, 0.3337, 6.213, 15.3, 28.04, 26.55, 31.73, 24.23, 18.45, 11.11, 8.278, 2.798, 2.344, 2.127, 2.057, 2.061
1985, 7, 24.56, 49.49, 66.31, 103.6, 114.3, 33.94, 26.42, 20.91, 13.75, 10.52, 2.856, 1.823, 1.573, 1.515, 1.495
1985, 8, 11.58, 18.79, 23.92, 28.21, 44.84, 32.94, 25.29, 19.83, 12.85, 9.889, 2.317, 2.119, 2.09, 2.335, 2.235
1985, 9, 28.79, 48.99, 67.23, 129.6, 175.8, 26.27, 18.58, 13.18, 6.301, 3.813, 2.161, 2.469, 2.512, 2.787, 2.595
1985, 10, 23.34, 40.02, 57.15, 90.9, 94.64, 22.37, 14.2, 8.999, 2.469, 0.4525, 1.919, 2.035, 2.07, 2.156, 2.015
1985, 11, 44.64, 49.97, 75.77, 193.9, 230, 14.6, 6.573, 1.288, -5.797, -7.63, 2.976, 2.881, 2.931, 3.052, 3.183
1985, 12, 11.34, 8.177, 18.11, 48.17, 69.94, 12.14, 3.378, -2.318, -9.484, -10.81, 3.097, 2.091, 1.917, 1.928, 1.724
1986, 1, 7.885, 5.88, 8.821, 18.01, 18.93, 14.92, 5.511, 0.04392, -7.397, -8.686, 3.058, 2.221, 2.043, 2.118, 1.77
1986, 2, 24.72, 30.99, 58.79, 174.3, 182.3, 15.04, 6.754, 1.047, -6.189, -8.385, 2.421, 2.368, 2.553, 2.903, 2.73
1986, 3, 29.07, 40.56, 49.92, 95.6, 99.55, 19.33, 10.9, 5.498, -1.232, -4.043, 2.459, 2.17, 2.042, 2.011, 1.821
1986, 4, 2.253, 17.91, 46.34, 146.3, 188.4, 21.41, 13.18, 7.642, 0.4778, -1.91, 2.964, 2.99, 2.876, 2.888, 2.824
1986, 5, 2.245, 11.76, 23.94, 62.3, 78.38, 26.21, 17.96, 12.14, 4.948, 2.23, 2.86, 2.44, 2.328, 2.424, 2.401
1986, 6, 1.934, 12.7, 28.85, 49.12, 74.37, 31.87, 24.03, 18.35, 11.28, 8.011, 2.355, 2.142, 2.02, 2.023, 1.868
1986, 7, 26.06, 49.13, 67.48, 95.71, 122, 31.85, 24.55, 19.28, 12.19, 8.991, 2.511, 2.275, 2.205, 2.367, 2.185
1986, 8, 30.38, 52.72, 60.99, 82.9, 96.93, 33.32, 25.5, 20.21, 13.15, 10.16, 2.027, 1.715, 1.633, 1.734, 1.802
1986, 9, 16.73, 38.8, 63.18, 122.7, 162.6, 26.38, 18.58, 13.32, 6.089, 3.835, 2.174, 2.684, 2.719, 2.927, 2.889
1986, 10, 16.66, 34.46, 58.54, 117.5, 106.5, 21.52, 12.98, 7.943, 1.373, -0.8748, 2.194, 2.053, 1.985, 1.978, 1.878
1986, 11, 12.84, 29.59, 50.07, 107.5, 215.1, 16.47, 7.667, 2.503, -4.229, -6.643, 2.579, 2.294, 2.257, 2.405, 2.262
1986, 12, 29.4, 28.78, 27.29, 29.21, 33.59, 11.68, 3.089, -1.674, -8.408, -10.9, 2.891, 1.983, 1.612, 1.432, 1.147
1987, 1, 15.63, 23.93, 36.43, 81.51, 110.3, 10.79, 1.199, -3.858, -10.46, -12.16, 2.991, 2.443, 2.308, 2.449, 2.323
1987, 2, 28.64, 35.3, 54.99, 129.8, 212.7, 13.68, 4.522, -0.6564, -7.203, -9.574, 2.962, 2.441, 2.168, 2.173, 1.962
1987, 3, 8.001, 25.05, 43.79, 116.9, 134.2, 15.58, 6.623, 1.226, -5.643, -8.584, 2.793, 2.383, 2.205, 2.138, 1.969
1987, 4, 3.266, 12.14, 18.2, 52.5, 74.56, 23.28, 14.38, 9.038, 2.062, -1.076, 2.468, 2.282, 2.141, 2.087, 1.908
1987, 5, 5.424, 23.03, 40.13, 99.5, 86.17, 25.66, 17.41, 12.03, 5.193, 2.449, 2.582, 2.28, 2.07, 2.048, 1.911
1987, 6, 2.686, 9.211, 17.99, 37.35, 37.01, 31.51, 23.86, 18.16, 10.98, 8.112, 2.385, 2.116, 1.946, 1.853, 1.899
1987, 7, 11.35, 37.98, 58.27, 81.76, 68.11, 32.03, 24.63, 19.44, 12.55, 9.954, 2.352, 2.492, 2.335, 2.3, 2.201
1987, 8, 20.5, 50.58, 66.17, 95.82, 115.5, 32.26, 23.9, 18.47, 11.6, 8.749, 2.018, 1.877, 1.811, 1.951, 1.923
1987, 9, 13.14, 14.53, 15.45, 26.65, 36.43, 29, 20.63, 15.13, 8.152, 5.094, 1.968, 1.872, 1.796, 1.753, 1.835
1987, 10, 33.01, 46.49, 50.91, 80.65, 79.67, 24.99, 16.25, 10.87, 4.225, 1.935, 1.693, 1.497, 1.445, 1.465, 1.402
1987, 11, 21.8, 40.89, 57.56, 121.6, 142.9, 15.58, 6.875, 1.89, -4.532, -6.533, 2.511, 2.177, 1.974, 1.915, 1.729
1987, 12, 28.79, 30.49, 43.32, 76.99, 81.12, 9.81, 1.209, -3.655, -10.21, -11.77, 2.654, 2.462, 2.45, 2.732, 2.637
1988, 1, 22.26, 28.47, 46.69, 118.9, 140.5, 10.89, 0.4329, -5.371, -12.15, -13.39, 3.155, 2.396, 2.319, 2.437, 2.238
1988, 2, 13.85, 18.86, 26.2, 48.96, 48.77, 15.07, 5.179, -0.7147, -7.981, -9.487, 3.348, 2.294, 1.978, 1.961, 1.796
1988, 3, 2.944, 5.794, 17.92, 64.08, 67.92, 17.39, 8.124, 2.284, -5.329, -7.721, 2.938, 2.537, 2.44, 2.525, 2.218
1988, 4, 40.56, 53.69, 63.68, 95.87, 87.47, 20.66, 12.78, 7.818, 1.231, -1.176, 2.597, 2.408, 2.227, 2.236, 2.127
1988, 5, 0.2046, 8.419, 21.51, 52.43, 66.88, 25.5, 17.52, 12.2, 5.281, 2.48, 2.787, 2.656, 2.58, 2.712, 2.597
1988, 6, 1.86, 17.76, 33.67, 59.16, 72.15, 31.05, 23.96, 18.78, 11.98, 8.796, 2.09, 1.964, 1.893, 1.966, 1.747
1988, 7, 20.72, 31.71, 34.26, 49.86, 63.69, 34.02, 26.58, 21.14, 14.11, 10.65, 2.719, 2.174, 1.904, 1.906, 1.753
1988, 8, 59.57, 69.36, 82.36, 88.16, 113.7, 32.08, 24.41, 19.43, 12.93, 10.16, 1.824, 1.822, 1.761, 1.847, 1.74
1988, 9, 2.184, 17.9, 34.51, 67.5, 103.7, 28.5, 19.8, 14.39, 7.686, 5.116, 2.272, 2.158, 2.192, 2.391, 2.26
1988, 10, 18.73, 16.13, 14.6, 24.91, 38.62, 26.13, 17.31, 11.93, 5.39, 2.661, 1.817, 1.681, 1.584, 1.559, 1.415
1988, 11, 10.05, 18.59, 35.96, 111.2, 150, 16.4, 7.748, 2.257, -4.871, -7.028, 2.532, 2.444, 2.552, 2.672, 2.584
1988, 12, 3.695, 13, 28.96, 109.1, 152.3, 11.54, 2.148, -3.24, -10.23, -11.79, 2.946, 2.482, 2.295, 2.25, 2.058
1989, 1, 33.98, 27.55, 35.52, 79.1, 104.5, 10.65, 0.1898, -5.281, -12.13, -13.37, 3.355, 2.55, 2.308, 2.235, 1.954
1989, 2, 1.996, 14.06, 41.62, 140.5, 206.1, 14.14, 3.929, -2.306, -10.01, -10.61, 2.701, 2.52, 2.541, 2.773, 2.849
1989, 3, 13.2, 17.41, 27.87, 73.72, 77.74, 19.6, 11.34, 5.683, -1.588, -3.787, 2.434, 2.349, 2.371, 2.535, 2.266
1989, 4, 0.01336, 0.7407, 4.861, 28.52, 35.96, 24.9, 16.46, 10.64, 3.188, 0.6288, 2.416, 2.314, 2.292, 2.254, 2.19
1989, 5, 2.736, 9.388, 12.93, 28.86, 17.33, 26.39, 18.91, 13.57, 6.347, 4.003, 2.771, 2.591, 2.522, 2.49, 2.534
1989, 6, 0.5204, 2.626, 7.911, 19.68, 16.42, 30.91, 23.13, 17.45, 9.909, 7.377, 2.752, 2.516, 2.266, 2.11, 2.03
1989, 7, 20.51, 34.35, 48.2, 67.31, 86.83, 34.38, 27.02, 21.66, 14.59, 11.57, 2.429, 1.986, 1.77, 1.719, 1.619
1989, 8, 19.93, 39.69, 43.73, 68.61, 71.96, 31.93, 24.06, 18.79, 11.59, 8.733, 2.306, 2.221, 2.108, 2.139, 1.986
1989, 9, 3.094, 7.897, 20.52, 58.14, 55.92, 29.82, 21.29, 15.85, 8.888, 6.684, 2.386, 2.306, 2.117, 2.219, 2.206
1989, 10, 14.9, 20.59, 26.43, 53.68, 82.54, 23.09, 14.39, 9.211, 2.578, 0.3344, 2.176, 2.079, 2.069, 2.162, 1.991
1989, 11, 1.203, 1.699, 8.462, 25.22, 10.38, 17.48, 8.573, 3.341, -2.935, -4.54, 3.041, 2.308, 2.177, 2.095, 1.973
1989, 12, 6.706, 6.394, 10.62, 27.01, 33.25, 12.31, 3.143, -2.209, -8.717, -10.62, 3.12, 2.079, 1.834, 1.785, 1.598
1990, 1, 25.04, 21.14, 25.11, 60.31, 61.58, 11.23, 2.088, -3.09, -9.792, -11.89, 2.718, 2.278, 2.379, 2.654, 2.399
1990, 2, 16.3, 26.61, 43.5, 106.3, 85.69, 12.37, 3.807, -1.801, -8.811, -10.27, 2.906, 2.685, 2.582, 2.772, 2.781
1990, 3, 11.01, 19.84, 34.68, 108, 129.3, 18.03, 9.66, 4.196, -2.896, -5.362, 2.357, 2.285, 2.225, 2.274, 2.028
1990, 4, 8.181, 22.25, 40.46, 138.2, 250.3, 22.34, 14.45, 9.123, 2.159, -0.5399, 2.475, 2.253, 2.188, 2.187, 2.131
1990, 5, 5.001, 11.69, 22.24, 56.57, 75.32, 25.02, 17.33, 11.88, 4.701, 2.25, 3.201, 2.941, 2.663, 2.702, 2.814
1990, 6, 4.959, 10.75, 18.78, 34.28, 20.61, 31.97, 24.8, 19.33, 11.78, 9.157, 2.67, 2.607, 2.455, 2.613, 2.669
1990, 7, 48.87, 54.94, 60.66, 84.88, 113.6, 32.99, 25.71, 20.37, 13.17, 9.951, 2.724, 2.198, 2.009, 1.954, 1.863
1990, 8, 41.51, 42.54, 48.4, 68.07, 90.74, 31.3, 23.96, 18.9, 12.11, 9.002, 2.262, 2.131, 1.952, 2.016, 1.853
1990, 9, 33.13, 51.04, 65.96, 110.3, 126.5, 29.5, 21.79, 16.8, 9.782, 6.799, 1.829, 1.621, 1.496, 1.539, 1.415
1990, 10, 4.305, 16.3, 30.58, 77.49, 101.6, 23.81, 14.69, 9.393, 2.852, 0.6557, 2.215, 2.196, 2.263, 2.37, 2.161
1990, 11, 7.31, 19.59, 36.33, 87.36, 128, 16.91, 7.606, 2.632, -4.088, -6.193, 2.894, 2.536, 2.409, 2.454, 2.202
1990, 12, 19.21, 28.32, 45.03, 87.9, 95.15, 9.71, -0.8193, -6.163, -13.16, -14.19, 3.232, 2.497, 2.365, 2.36, 2.229
1991, 1, 19.25, 22.1, 30.7, 70.58, 88.03, 11.27, 0.434, -5.229, -12.41, -13.59, 2.435, 1.947, 1.943, 2.069, 1.935
1991, 2, 24.77, 25.18, 24.86, 48.92, 67.63, 16.76, 6.36, 0.6544, -6.321, -8.321, 3.048, 2.284, 2.05, 1.993, 1.815
1991, 3, 61.04, 58.32, 68.64, 173, 221.9, 13.85, 6.347, 1.464, -5.587, -8.128, 3.221, 3.167, 3.064, 3.115, 3.063
1991, 4, 0.07024, 3.295, 16.25, 64.82, 84.02, 19.94, 11.68, 6.289, -1.22, -3.896, 2.932, 2.807, 2.706, 2.654, 2.569
1991, 5, 1.976, 8.081, 19.58, 56.69, 52.67, 24, 16.67, 11.81, 4.904, 2.76, 3.025, 2.93, 2.778, 2.793, 2.86
1991, 6, 1.406, 8.854, 24.16, 43.37, 42.08, 28.53, 21.53, 16.48, 9.684, 6.969, 2.19, 2.485, 2.405, 2.542, 2.292
1991, 7, 8.29, 24.21, 41.92, 58.01, 73.77, 32.8, 25.75, 20.23, 13.24, 9.993, 2.491, 2.046, 1.819, 1.786, 1.712
1991, 8, 19.04, 38.36, 53.61, 82.89, 100.1, 32.59, 24.87, 19.59, 12.76, 9.696, 2.099, 1.769, 1.652, 1.73, 1.648
1991, 9, 16.73, 32.13, 47.4, 95, 97.88, 29.52, 20.94, 15.42, 8.554, 6.174, 1.722, 1.795, 1.805, 1.908, 1.939
1991, 10, 11.83, 16.88, 24.81, 48.78, 47.72, 25.06, 15.89, 10.18, 3.558, 1.628, 2.202, 2.154, 2.132, 2.181, 2.068
1991, 11, 15.32, 32.01, 58.22, 137.3, 183, 16.15, 6.744, 1.197, -5.627, -7.324, 2.874, 2.332, 2.268, 2.306, 2.307
1991, 12, 30.63, 41.28, 44.98, 57.97, 63.29, 12.01, 1.639, -3.61, -10.17, -11.59, 2.711, 2.147, 1.963, 1.894, 1.726
1992, 1, 29.06, 24.25, 28.61, 47.72, 45.43, 11.5, 0.02572, -5.43, -11.19, -12.04, 3.831, 2.524, 2.071, 1.933, 1.699
1992, 2, 56.67, 39, 44.29, 93.72, 80.99, 15.01, 5.606, 0.08326, -6.928, -9.149, 3.173, 2.426, 2.173, 2.199, 2.105
1992, 3, 82.51, 68.03, 65.32, 113.1, 132, 16.24, 8.958, 4.164, -2.625, -5.47, 2.038, 2.09, 1.982, 1.976, 1.903
1992, 4, 7.329, 7.548, 16.41, 40.34, 46.64, 22.89, 15.48, 10.29, 3.629, 1.076, 2.176, 2.216, 2.191, 2.276, 2.119
1992, 5, 19.19, 54.9, 87.89, 137.4, 165.7, 26.64, 18.29, 13.16, 6.809, 4.072, 2.09, 2.014, 1.938, 1.95, 1.987
1992, 6, 1.86, 6.337, 15.82, 34.6, 33.66, 30.02, 22.07, 16.63, 9.699, 6.885, 2.702, 2.616, 2.442, 2.384, 2.528
1992, 7, 19.9, 39.02, 51.53, 78.21, 102.5, 32.47, 24.51, 19.04, 11.98, 9.098, 2.597, 2.484, 2.324, 2.383, 2.375
1992, 8, 47.45, 62.62, 67.65, 90.57, 99.4, 32.55, 24.41, 19.13, 12.31, 9.006, 2.317, 2.035, 1.911, 1.977, 1.946
1992, 9, 4.858, 15.55, 23.62, 40.7, 42.02, 30.33, 21.24, 15.76, 8.898, 6.223, 1.957, 2.146, 2.21, 2.422, 2.441
1992, 10, 14.74, 27.57, 38.92, 58.44, 47.33, 24.4, 16.09, 10.84, 4.31, 2.223, 1.796, 1.95, 1.987, 2.075, 1.99
1992, 11, 0.5655, 5.807, 21.66, 61.74, 100, 14.49, 5.118, -0.5253, -7.605, -10.08, 2.769, 2.175, 2.006, 1.985, 1.917
1992, 12, 72.18, 60.72, 69.74, 115.7, 115.4, 9.932, 0.0253, -4.974, -11.72, -12.85, 2.89, 2.554, 2.52, 2.689, 2.429
1993, 1, 107, 106.7, 115.5, 204, 200.2, 11.89, 2.904, -2.704, -10.33, -11.33, 3.152, 2.66, 2.529, 2.615, 2.622
1993, 2, 80.48, 75.07, 91.86, 232.1, 243.7, 12.89, 4.07, -1.857, -9.799, -10.75, 2.59, 2.559, 2.503, 2.66, 2.787
1993, 3, 21.27, 26.41, 42.63, 106.4, 100.7, 17.68, 9.335, 3.604, -3.745, -6.025, 2.402, 2.097, 2.016, 2.061, 1.976
1993, 4, 0.2806, 6.123, 23.24, 62.66, 77.8, 21.74, 13.13, 7.29, -0.2782, -2.731, 2.671, 2.637, 2.584, 2.619, 2.716
1993, 5, 4.164, 17.34, 36.49, 80.13, 95.68, 26.78, 18.37, 12.8, 5.772, 2.801, 2.774, 2.454, 2.245, 2.154, 2.001
1993, 6, 1.267, 6.008, 13.01, 26.6, 19.07, 30.23, 22.15, 16.52, 9.088, 6.541, 2.636, 2.635, 2.544, 2.637, 2.695
1993, 7, 3.198, 7.806, 9.659, 15.38, 10.74, 32.17, 24.95, 19.56, 12.28, 9.904, 2.535, 2.854, 2.767, 2.795, 2.993
1993, 8, 38.81, 62.89, 83.02, 110.1, 129.9, 32.19, 24.11, 18.72, 11.46, 8.581, 1.842, 1.966, 1.91, 2.083, 1.893
1993, 9, 3.678, 9.606, 21.1, 40.38, 44.95, 29.34, 20.56, 14.92, 7.693, 4.835, 2.236, 2.13, 2.092, 2.242, 2.319
1993, 10, 11.67, 38.51, 53.08, 81.35, 65.26, 23.51, 13.89, 8.468, 1.656, -0.5489, 2.32, 2.007, 1.86, 1.862, 1.893
1993, 11, 34.88, 27.12, 39.48, 78.73, 73.01, 14.85, 5.737, 0.2738, -6.868, -9.028, 2.676, 2.266, 2.197, 2.246, 2.159
1993, 12, 3.698, 10.02, 15.34, 38.33, 68.92, 11.76, 2.661, -2.57, -9.83, -12.39, 3.064, 2.24, 2.128, 2.222, 2.068
1994, 1, 2.111, 6.012, 13.32, 34.13, 53.34, 12.76, 3.723, -1.571, -8.846, -12.09, 3.116, 2.24, 2.138, 2.249, 2.011
1994, 2, 26.33, 33.07, 57.42, 133.4, 138.6, 12.61, 3.736, -2.001, -9.786, -12.62, 2.814, 2.446, 2.515, 2.86, 2.829
1994, 3, 26.31, 22.71, 28.14, 48.88, 54.56, 18.48, 10.34, 4.958, -2.2, -5.373, 2.388, 2.201, 2.104, 2.149, 1.972
1994, 4, 5.435, 26.97, 48.66, 129.3, 154.9, 21.78, 13.29, 7.91, 0.6901, -2.459, 2.736, 2.613, 2.454, 2.465, 2.401
1994, 5, 9.038, 14.41, 24.88, 44.46, 66.26, 25.18, 18.06, 13.12, 6.306, 3.014, 2.316, 2.27, 2.127, 2.168, 2.058
1994, 6, 0.9212, 6.03, 11.87, 19.32, 23.11, 32.99, 25.52, 19.85, 12.44, 9.457, 2.499, 2.632, 2.545, 2.66, 2.781
1994, 7, 11.77, 19.95, 20.62, 21.63, 22.48, 34.16, 26.96, 21.48, 14.24, 10.91, 2.334, 2.362, 2.175, 2.071, 2.249
1994, 8, 16.48, 35.89, 50.25, 60.78, 58.38, 34.47, 26.58, 21.12, 14.07, 10.78, 2.35, 1.933, 1.785, 1.881, 1.896
1994, 9, 19.98, 35.42, 51.49, 87.33, 121, 30.5, 21.66, 16.11, 9.13, 6.019, 1.83, 1.907, 1.915, 2.095, 1.96
1994, 10, 9.347, 29.26, 52.88, 112.2, 87.76, 22.27, 13.58, 8.273, 1.423, -0.9737, 1.996, 1.983, 2.095, 2.219, 2.206
1994, 11, 14.57, 34.86, 60.55, 132.1, 171.2, 13.57, 5.249, 0.2134, -7.091, -9.356, 2.899, 2.882, 2.849, 2.898, 2.89
1994, 12, 51.62, 39.93, 35.87, 55.08, 48.7, 11.95, 3.551, -1.334, -8.689, -11.03, 2.456, 2.07, 1.946, 1.958, 1.663
1995, 1, 55.61, 50.8, 60.65, 97.7, 93.4, 11.66, 2.838, -2.634, -10.05, -12.48, 2.59, 2.348, 2.367, 2.494, 2.367
1995, 2, 25.65, 33.04, 40.7, 94.42, 79.2, 16.91, 8.547, 3.059, -4.181, -6.843, 2.488, 2.26, 2.228, 2.316, 2.307
1995, 3, 23.19, 44.14, 63.38, 140, 157.3, 17.19, 9.15, 4.016, -3.409, -6.599, 2.697, 2.896, 2.815, 2.846, 2.609
1995, 4, 10.53, 24.43, 44.54, 104.1, 104, 19.8, 11.47, 6.15, -1.059, -4.264, 3.283, 2.777, 2.555, 2.457, 2.399
1995, 5, 3.313, 27.47, 64.75, 156.9, 149.8, 23.5, 15.3, 9.877, 2.614, -0.2729, 3.101, 2.783, 2.656, 2.58, 2.675
1995, 6, 0.9211, 11.84, 27.04, 66.21, 68.36, 29.32, 21.13, 15.6, 8.286, 5.591, 2.743, 2.631, 2.47, 2.51, 2.418
1995, 7, 4.113, 15.47, 25.74, 44.24, 48.83, 33.99, 25.62, 19.9, 12.42, 9.186, 2.419, 2.207, 2.115, 2.117, 2.071
1995, 8, 26.6, 42.43, 55.4, 73.77, 79.47, 34.56, 26.26, 20.87, 13.93, 10.89, 2.111, 1.815, 1.746, 1.901, 1.759
1995, 9, 11.64, 31.67, 45.85, 61.85, 79.64, 31.3, 21.88, 16.09, 8.922, 5.903, 2.38, 2.145, 1.962, 1.997, 1.869
1995, 10, 0.7073, 3.254, 8.422, 17.18, 18.34, 24.31, 15.2, 9.454, 2.578, -0.002795, 1.837, 2.029, 2.194, 2.433, 2.252
1995, 11, 8.907, 10.34, 17.59, 41.09, 52.12, 19.3, 10.32, 4.985, -1.873, -4.333, 1.921, 2.062, 2.374, 2.78, 2.838
1995, 12, 1.317, 8.603, 18.89, 45.51, 51.11, 13.43, 4.588, -0.4293, -6.93, -9.314, 1.84, 1.921, 2.062, 2.249, 2.131
1996, 1, 3.532, 11.4, 37.23, 131.8, 119, 13.12, 3.67, -2.029, -9.669, -12.09, 2.569, 2.669, 2.892, 3.248, 3.391
1996, 2, 19.01, 25.55, 40.86, 87.02, 74.28, 16.37, 7.39, 1.416, -6.416, -8.507, 2.442, 2.351, 2.466, 2.525, 2.488
1996, 3, 7.341, 11.45, 23.62, 66.37, 57.8, 18.08, 9.336, 3.56, -3.938, -7.199, 2.842, 2.72, 2.6, 2.63, 2.533
1996, 4, 0.2156, 5.545, 17.41, 56.11, 85.98, 22.8, 13.87, 8.079, 0.5198, -2.522, 2.933, 2.719, 2.741, 2.819, 2.756
