# Created by WEAP: 2/19/2020 9:43:41 AM

# Climate time series data extracted from: Monthly, 1948-2010, 0.25 degree (Princeton)
# Raster grid: 720 rows x 1,440 columns, (90 N, 180 W) - (90 S, 180 E), 0.25 degree resolution (approximately 28 km)
# Timespan: Monthly, January 1948 - December 2010 (756 data points)
# Variables extracted:
#      T_mean: Mean monthly air temperature = (tmin + tmax)/2[C]
#      Precip: Precipitation[mm/month]
#      Wind: Wind speed[m/sec]

# WEAP Catchment: Wind (5,113,433 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (6,335 ha),  1000 - 2000 m (3,263,492 ha),  2000 - 3000 m (1,446,327 ha),  3000 - 4000 m (397,201 ha),  4000 - 5000 m (78 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, T_mean[C]:Elevation 0 to 1000 m, T_mean[C]:Elevation 1000 to 2000 m, T_mean[C]:Elevation 2000 to 3000 m, T_mean[C]:Elevation 3000 to 4000 m, T_mean[C]:Elevation 4000 to 5000 m, Precip[mm/month]:Elevation 0 to 1000 m, Precip[mm/month]:Elevation 1000 to 2000 m, Precip[mm/month]:Elevation 2000 to 3000 m, Precip[mm/month]:Elevation 3000 to 4000 m, Precip[mm/month]:Elevation 4000 to 5000 m, Wind[m/sec]:Elevation 0 to 1000 m, Wind[m/sec]:Elevation 1000 to 2000 m, Wind[m/sec]:Elevation 2000 to 3000 m, Wind[m/sec]:Elevation 3000 to 4000 m, Wind[m/sec]:Elevation 4000 to 5000 m
1974, 5, 10.95, 9.677, 5.394, 2.285, 0.5151, 60.46, 37.71, 43.2, 46.79, 51.17, 3.543, 3.415, 3.214, 3.082, 3.055
1974, 6, 19.61, 17.92, 13.19, 9.869, 7.809, 46.61, 21.9, 26.32, 26.29, 22.36, 3.034, 2.904, 2.838, 2.794, 2.763
1974, 7, 23.4, 21.4, 16.78, 13.45, 11.34, 22.64, 16.57, 19.16, 18.69, 12.66, 2.898, 2.563, 2.463, 2.397, 2.396
1974, 8, 18.7, 17.11, 12.83, 9.825, 7.977, 51.94, 16.19, 21.28, 21.04, 21.72, 2.627, 2.536, 2.453, 2.417, 2.468
1974, 9, 14.37, 12.87, 8.667, 5.662, 3.776, 47.16, 17.22, 15.47, 11.8, 6.578, 3, 2.967, 2.846, 2.756, 2.679
1974, 10, 11.85, 9.263, 5.189, 2.199, 0.2125, 50.97, 39.42, 49.11, 51.59, 46.11, 3.424, 2.812, 2.578, 2.372, 2.137
1974, 11, 3.367, 1.931, -2.061, -5.017, -6.813, 10.19, 6.451, 11.56, 13.76, 13.96, 4.239, 3.867, 3.588, 3.348, 3.067
1974, 12, -0.06148, -2.883, -6.423, -9.193, -10.95, 4.731, 8.209, 17.99, 24.13, 27.4, 4.883, 4.358, 4.06, 3.801, 3.491
1975, 1, -2.949, -4.514, -8.128, -11.01, -12.7, 37.73, 24.06, 49.54, 59.04, 42.08, 5.358, 4.929, 4.605, 4.331, 4.03
1975, 2, -7.279, -5.879, -8.944, -10.96, -11.86, 13.64, 7.884, 19.35, 25.85, 32.53, 4.476, 4.374, 4.155, 3.991, 3.84
1975, 3, 0.4798, -0.5519, -5.043, -7.955, -9.368, 15.82, 15.71, 34.22, 44.27, 52.75, 3.882, 3.772, 3.586, 3.452, 3.368
1975, 4, 3.908, 1.763, -2.68, -5.844, -7.552, 57.89, 34.18, 46.12, 52.28, 54.94, 3.441, 3.531, 3.396, 3.321, 3.359
1975, 5, 11.31, 9.191, 4.955, 1.743, -0.4263, 78.61, 64.75, 62.9, 52.58, 38.52, 3.305, 3.111, 3.076, 3.061, 3.079
1975, 6, 16.18, 14.07, 9.827, 6.629, 4.448, 46.33, 42.99, 54.08, 57.77, 55.53, 3.543, 3.338, 3.246, 3.184, 3.154
1975, 7, 23.03, 21.08, 16.41, 13.08, 10.97, 43.88, 40.16, 39.22, 38.23, 40.42, 2.321, 2.216, 2.168, 2.151, 2.2
1975, 8, 19.43, 18.07, 13.28, 9.887, 7.608, 9.264, 12.13, 18.23, 21.3, 24.9, 3.085, 2.874, 2.837, 2.841, 2.934
1975, 9, 14.92, 13.66, 9.075, 5.865, 3.776, 8.231, 5.543, 8.603, 9.941, 8.723, 3, 2.644, 2.525, 2.421, 2.317
1975, 10, 9.502, 8.023, 3.816, 0.6491, -1.435, 60.11, 39.87, 47.99, 50.51, 49.33, 3.916, 3.838, 3.653, 3.513, 3.386
1975, 11, 1.562, 0.177, -3.868, -6.99, -9.166, 29.33, 16.52, 24.04, 27.05, 28.43, 4.68, 4.251, 3.958, 3.695, 3.344
1975, 12, -0.9637, -1.877, -4.576, -6.763, -8.292, 29.18, 14.14, 21.91, 22.61, 22.57, 5.307, 4.664, 4.297, 3.968, 3.545
1976, 1, -2.407, -4.807, -7.017, -9.28, -11.59, 9.211, 9.311, 25.77, 32.98, 33.25, 5.358, 4.643, 4.268, 3.933, 3.527
1976, 2, 1.923, -1.783, -4.953, -8.017, -10.78, 16.95, 9.557, 17.8, 21.86, 30.25, 5.477, 4.895, 4.574, 4.292, 3.955
1976, 3, 1.382, -0.7216, -5.545, -9.237, -11.99, 13.56, 9.678, 23.96, 33.35, 42.18, 4.748, 4.151, 3.87, 3.634, 3.38
1976, 4, 8.961, 6.791, 1.975, -1.431, -3.62, 64.77, 47.47, 65.14, 69.56, 58.25, 3.814, 3.321, 3.108, 2.931, 2.796
1976, 5, 14.55, 12.54, 8.36, 5.219, 2.801, 36.6, 27.16, 30.59, 29.46, 29.81, 3.611, 3.195, 3.038, 2.907, 2.76
1976, 6, 16.72, 15.2, 10.75, 7.581, 5.322, 65.36, 55.62, 59.84, 58.52, 47.09, 3.628, 3.342, 3.243, 3.194, 3.235
1976, 7, 23.22, 21.34, 16.45, 12.92, 10.5, 15.22, 7.805, 14.3, 17.94, 20.31, 2.796, 2.574, 2.514, 2.469, 2.477
1976, 8, 21.23, 18.69, 13.86, 10.4, 7.977, 11.88, 28.8, 29.66, 30.97, 35.94, 2.881, 2.695, 2.622, 2.583, 2.636
1976, 9, 16.9, 14.86, 10.7, 7.676, 5.658, 20.49, 21.71, 31.36, 37.22, 38.85, 2.864, 2.668, 2.574, 2.496, 2.438
1976, 10, 9.141, 7.219, 3.383, 0.595, -1.267, 26.7, 10.35, 12.44, 11.37, 9.503, 3.577, 3.211, 3.055, 2.922, 2.745
1976, 11, 2.645, 1.381, -1.859, -4.422, -6.275, 20.72, 4.356, 6.737, 6.431, 3.73, 4.476, 3.982, 3.711, 3.462, 3.133
1976, 12, -0.06148, -2.167, -5.089, -7.89, -10.88, 7.7, 2.542, 6.702, 9.276, 12.7, 5.613, 4.661, 4.187, 3.743, 3.19
1977, 1, -6.196, -6.525, -9.46, -11.73, -13.23, 21.5, 10.39, 18.8, 21.58, 20.85, 4.849, 4.464, 4.118, 3.814, 3.464
1977, 2, 3.728, 0.3922, -3.099, -6.305, -9.301, 1.118, 1.3, 2.446, 3.234, 4.598, 5.307, 4.414, 3.965, 3.557, 3.064
1977, 3, 3.728, 0.06715, -4.74, -8.259, -10.75, 31.41, 31.03, 38.51, 38.47, 31.46, 4.663, 4.245, 3.984, 3.758, 3.53
1977, 4, 10.95, 7.958, 3.851, 0.7967, -1.401, 17.07, 19.23, 21.62, 20.93, 21.84, 3.187, 2.938, 2.753, 2.609, 2.498
1977, 5, 14.73, 11.72, 7.415, 4.104, 1.927, 50.95, 36.25, 44.7, 43.78, 41.1, 3.424, 3.288, 3.171, 3.103, 3.076
1977, 6, 20.87, 18.95, 14.25, 10.92, 8.952, 28.74, 19.18, 27.46, 29.06, 25.98, 2.813, 2.668, 2.61, 2.575, 2.582
1977, 7, 22.31, 20.74, 16.15, 12.85, 10.67, 12.74, 35.63, 33.84, 30.42, 36.82, 3.119, 2.874, 2.795, 2.754, 2.79
1977, 8, 19.43, 18.03, 13.62, 10.57, 8.65, 42.4, 28.31, 39.15, 43.65, 48.57, 2.779, 2.612, 2.584, 2.59, 2.663
1977, 9, 15.64, 14.4, 9.933, 6.657, 4.448, 34.84, 15.26, 25.36, 30.01, 26.81, 2.915, 2.943, 2.913, 2.926, 3.025
1977, 10, 10.95, 9.291, 5.456, 2.605, 0.4476, 19.27, 12.94, 17.32, 19.66, 24.86, 3.78, 3.535, 3.377, 3.245, 3.091
1977, 11, 0.2994, 0.1566, -3.344, -5.985, -7.485, 13.59, 8.237, 17.29, 21.31, 25.06, 5.019, 4.765, 4.565, 4.403, 4.208
1977, 12, -5.294, -3.757, -6.656, -8.635, -9.368, 38.15, 17.74, 28.66, 32.12, 34.14, 4.832, 4.992, 4.802, 4.666, 4.551
1978, 1, -10.53, -7.628, -9.942, -11.44, -11.42, 27.88, 19.48, 34.38, 40.27, 41.15, 3.611, 3.461, 3.312, 3.191, 3.046
1978, 2, -7.46, -6.615, -8.913, -10.73, -11.35, 35.83, 22.3, 40.63, 48.76, 47.25, 3.56, 3.381, 3.252, 3.158, 3.043
1978, 3, 1.382, 1.329, -2.207, -4.746, -6.174, 7.569, 4.699, 8.016, 8.952, 10.4, 3.797, 3.515, 3.319, 3.149, 2.931
1978, 4, 8.961, 7.076, 2.744, -0.3547, -2.107, 45.66, 32.13, 36.93, 41.75, 44.6, 4.323, 3.886, 3.7, 3.547, 3.401
1978, 5, 12.93, 10.12, 6.097, 3.206, 1.591, 143, 113.1, 118.3, 100.2, 60.34, 4.137, 3.748, 3.611, 3.509, 3.416
1978, 6, 18.16, 15.8, 11.55, 8.374, 6.431, 25.8, 8.208, 13.14, 14.9, 14.81, 3, 2.838, 2.76, 2.734, 2.757
1978, 7, 20.69, 19.38, 14.92, 11.85, 10.3, 29.1, 26.1, 29.52, 25.12, 12.6, 2.779, 2.489, 2.406, 2.363, 2.393
1978, 8, 19.79, 18.13, 13.63, 10.41, 8.011, 9.362, 9.775, 17.61, 23.31, 30.29, 2.728, 2.773, 2.728, 2.719, 2.775
1978, 9, 16.72, 14.66, 10.06, 6.555, 3.809, 109.3, 37.63, 36.46, 31.09, 22.39, 3.56, 3.188, 3.093, 3.014, 2.907
1978, 10, 10.04, 8.876, 5.352, 2.617, 0.4476, 6.931, 9.218, 14, 14.35, 6.505, 4.188, 3.511, 3.269, 3.069, 2.85
1978, 11, -2.407, -4.239, -6.864, -8.741, -9.368, 56.33, 27.94, 37.59, 42.19, 39.92, 4.493, 3.817, 3.598, 3.402, 3.154
1978, 12, -8.001, -10.34, -12.61, -14.7, -16.19, 28.59, 27.29, 52.97, 68.65, 70.71, 5.324, 4.87, 4.575, 4.332, 4.057
1979, 1, -12.87, -14.64, -16.26, -17.87, -18.78, 14.53, 20.23, 32.84, 39.5, 41.11, 3.746, 3.589, 3.358, 3.183, 3.04
1979, 2, -6.918, -5.545, -7.592, -9.125, -10.14, 24.07, 5.993, 12.39, 17.13, 19.42, 4.289, 4.184, 3.97, 3.802, 3.621
1979, 3, 1.923, 1.046, -2.891, -5.709, -7.62, 12.86, 6.565, 22.75, 30.1, 25.97, 3.746, 3.395, 3.182, 2.998, 2.82
1979, 4, 6.615, 5.562, 1.275, -1.668, -3.586, 38.38, 21.32, 18.82, 12.39, 8.332, 3.509, 3.288, 3.167, 3.076, 3.01
1979, 5, 12.39, 11.11, 6.997, 4.074, 2.263, 31.2, 40.52, 36.82, 31.61, 26.45, 3.441, 3.126, 2.967, 2.835, 2.697
1979, 6, 18.16, 16.46, 11.87, 8.644, 6.633, 16.31, 12.92, 22.75, 25.15, 20.5, 3.203, 3.013, 2.907, 2.84, 2.823
1979, 7, 21.77, 20.27, 15.62, 12.4, 10.3, 9.481, 8.973, 13.67, 16.22, 20.68, 2.779, 2.437, 2.365, 2.327, 2.39
1979, 8, 21.77, 19.26, 14.91, 11.7, 9.658, 15.54, 32.66, 43.41, 46.47, 40.52, 2.644, 2.364, 2.257, 2.164, 2.089
1979, 9, 18.52, 17, 12.28, 8.831, 6.297, 4.2, 1.242, 3.078, 5.021, 9.89, 2.983, 2.68, 2.55, 2.452, 2.402
1979, 10, 11.67, 10.25, 6.197, 3.267, 1.423, 25.24, 16.2, 21.41, 21.39, 18.15, 3.611, 3.207, 2.979, 2.783, 2.591
1979, 11, 0.6603, -1.673, -5.362, -8.181, -10.31, 11.5, 6.002, 10.43, 12.18, 11.4, 4.306, 3.627, 3.29, 2.984, 2.618
1979, 12, 2.104, -0.5628, -3.906, -6.613, -8.628, 3.887, 11.95, 19.67, 21.91, 17.18, 5.562, 4.8, 4.456, 4.141, 3.711
1980, 1, -6.918, -8.192, -10.36, -12.08, -13.17, 18.5, 29.81, 60.62, 82.58, 88.98, 4.357, 4.16, 3.937, 3.754, 3.557
1980, 2, -0.4224, -2.622, -5.316, -7.388, -8.628, 18.69, 7.95, 19.37, 23, 18.67, 3.848, 3.618, 3.394, 3.221, 3.058
1980, 3, 1.382, -0.2846, -4.369, -7.137, -8.527, 50.29, 20.46, 42.83, 49.85, 45.5, 3.933, 3.559, 3.407, 3.28, 3.136
1980, 4, 11.67, 7.64, 2.847, -0.5734, -2.779, 9.456, 15.52, 14.97, 15.12, 15.9, 3.865, 3.489, 3.279, 3.087, 2.883
1980, 5, 14.92, 11.69, 7.585, 4.513, 2.599, 50.72, 65.93, 71.66, 73.7, 75.06, 2.949, 2.763, 2.634, 2.521, 2.426
1980, 6, 18.7, 16.58, 12.13, 8.842, 6.498, 44.16, 30.69, 33.95, 35.82, 37.77, 2.559, 2.689, 2.644, 2.668, 2.823
1980, 7, 22.49, 20.76, 16.16, 12.74, 10.33, 15.44, 14.87, 25.49, 32.78, 39.13, 2.593, 2.467, 2.426, 2.413, 2.471
1980, 8, 19.07, 18.06, 13.31, 10.04, 8.145, 27.99, 23.9, 32.5, 35.65, 43.23, 3.17, 2.926, 2.829, 2.778, 2.826
1980, 9, 15.82, 14.63, 10.08, 6.913, 5.087, 18.08, 25.9, 39.91, 46.27, 39.61, 3.424, 3.279, 3.219, 3.181, 3.145
1980, 10, 10.22, 8.505, 4.807, 1.978, -0.05657, 38.13, 14.57, 18.67, 19.68, 15.21, 3.984, 3.467, 3.216, 2.981, 2.678
1980, 11, 4.63, 2.23, -1.326, -4.104, -6.074, 6.357, 7.476, 15.33, 19.17, 18.17, 4.866, 4.066, 3.738, 3.44, 3.073
1980, 12, -1.866, 1.131, -2.083, -4.438, -6.578, 13.32, 5.433, 12.49, 17.02, 21.36, 4.883, 4.385, 4.05, 3.744, 3.332
1981, 1, 3.006, 0.6661, -2.49, -5.277, -8.057, 2.626, 7.107, 10.56, 13.21, 12.97, 4.137, 3.476, 3.148, 2.849, 2.483
1981, 2, 1.021, -0.3747, -4.228, -7.015, -8.998, 12.34, 5.938, 13.21, 16.15, 16.54, 4.9, 4.525, 4.227, 3.977, 3.711
1981, 3, 6.073, 3.31, -1.089, -4.283, -6.611, 23.36, 19.62, 24.82, 27.38, 25.85, 3.22, 2.816, 2.643, 2.492, 2.308
1981, 4, 10.22, 8.184, 3.585, 0.3293, -1.603, 6, 18.63, 22.87, 27.18, 34.57, 4.018, 3.57, 3.376, 3.219, 3.085
1981, 5, 12.75, 10.8, 6.665, 3.757, 1.927, 144.4, 67.24, 100.1, 95.15, 77.71, 3.441, 3.061, 2.898, 2.756, 2.633
1981, 6, 16.54, 16.26, 11.31, 7.996, 6.095, 47.42, 17.36, 34.65, 44.01, 50.62, 3.458, 3.356, 3.315, 3.307, 3.308
1981, 7, 22.13, 20.36, 15.69, 12.24, 9.994, 19.61, 19.82, 25.09, 24.88, 20.85, 2.728, 2.499, 2.44, 2.411, 2.456
1981, 8, 21.77, 19.67, 15.01, 11.76, 9.793, 12.13, 8.715, 13.02, 14.28, 13.46, 2.61, 2.428, 2.35, 2.307, 2.308
1981, 9, 17.8, 16.02, 11.51, 8.336, 6.297, 16.57, 7.032, 16.11, 18.8, 16.17, 3.119, 2.878, 2.738, 2.637, 2.609
1981, 10, 8.961, 7.184, 3.137, 0.2448, -1.569, 30.21, 24.59, 29.42, 31.65, 34.43, 3.746, 3.335, 3.146, 2.998, 2.844
1981, 11, 4.991, 4.102, 0.07004, -3.181, -6.074, 11.14, 5.125, 14.58, 21.83, 31.71, 4.272, 3.798, 3.525, 3.276, 2.964
1981, 12, -2.588, -2.11, -5.404, -8.009, -9.939, 12.65, 8.895, 21.68, 30.01, 38.7, 4.612, 4.487, 4.259, 4.077, 3.862
1982, 1, -10.35, -7.016, -9.973, -12.06, -13.1, 14.66, 9.273, 27.62, 41.04, 54.08, 4.731, 4.745, 4.545, 4.391, 4.232
1982, 2, -3.129, -3.634, -7.234, -10.22, -12.9, 18.21, 5.828, 13.24, 17.76, 23.4, 4.408, 4.115, 3.873, 3.665, 3.428
1982, 3, 1.382, 0.956, -3.407, -6.534, -8.763, 32.73, 14.38, 34.89, 43.61, 43.89, 3.848, 3.812, 3.667, 3.562, 3.491
1982, 4, 6.254, 4.337, -0.3938, -3.937, -6.443, 0, 12.8, 31.16, 42.96, 53.3, 4.188, 3.817, 3.597, 3.421, 3.253
1982, 5, 11.31, 9.969, 5.491, 2.325, 0.246, 48.9, 30.13, 38.53, 40.4, 40.74, 3.203, 2.847, 2.701, 2.589, 2.507
1982, 6, 16.54, 14.33, 9.914, 6.816, 5.087, 78.8, 65.61, 66.01, 59.78, 41.39, 2.711, 2.329, 2.213, 2.128, 2.083
1982, 7, 20.69, 19.32, 14.54, 11.27, 9.322, 22.03, 38.59, 43.68, 41.41, 37.07, 2.711, 2.518, 2.471, 2.455, 2.477
1982, 8, 21.77, 20.14, 15.44, 12.12, 10.3, 14.25, 17.31, 40.53, 53.91, 48.23, 2.762, 2.577, 2.535, 2.533, 2.618
1982, 9, 14.73, 13.43, 9.242, 6.215, 4.28, 44.62, 60.31, 70.56, 73.67, 73.28, 3.136, 2.831, 2.752, 2.673, 2.576
1982, 10, 9.682, 7.415, 3.461, 0.3707, -1.737, 29.95, 18.98, 21.46, 20.53, 16.46, 4.222, 3.775, 3.54, 3.332, 3.097
1982, 11, 0.6603, -0.1959, -4.017, -6.982, -9.267, 8.632, 4.585, 12, 15.63, 15.26, 4.171, 3.759, 3.493, 3.256, 2.964
1982, 12, -2.407, -4.005, -6.909, -9.289, -11.28, 21.39, 17.83, 28.07, 29.96, 26.98, 5.121, 4.655, 4.347, 4.081, 3.75
1983, 1, 1.562, -0.4915, -4.118, -7.303, -10.11, 3.22, 1.222, 4.48, 7.745, 16.13, 4.612, 4.264, 3.979, 3.731, 3.404
1983, 2, 3.908, 0.158, -3.646, -6.927, -9.906, 4.357, 8.922, 18.73, 23.54, 24.47, 4.069, 3.721, 3.487, 3.29, 3.064
1983, 3, 4.269, 2.144, -2.036, -5.202, -7.485, 20.69, 14.69, 29.14, 37.62, 40.6, 3.594, 3.462, 3.244, 3.061, 2.895
1983, 4, 6.615, 4.382, 0.06229, -3.137, -5.603, 4.225, 27.32, 30.22, 32.94, 37.19, 3.339, 3.031, 2.899, 2.787, 2.679
1983, 5, 11.67, 9.391, 5.474, 2.494, 0.2796, 58.21, 41.36, 38.8, 35.58, 33.79, 3.356, 3.085, 2.963, 2.858, 2.745
1983, 6, 17.8, 15.37, 10.78, 7.4, 5.255, 23.74, 40.37, 44.43, 42.34, 34.56, 2.728, 2.552, 2.488, 2.442, 2.405
1983, 7, 22.49, 19.8, 15.06, 11.54, 9.322, 23.43, 17.46, 25.39, 30.54, 35.61, 3.051, 2.963, 2.934, 2.937, 2.986
1983, 8, 25.02, 22.15, 16.78, 13.01, 10.67, 11.72, 20.68, 30.23, 35.8, 47.83, 2.627, 2.355, 2.284, 2.21, 2.101
1983, 9, 15.1, 13.91, 9.624, 6.475, 4.616, 46.06, 22.22, 37.86, 45.38, 46.71, 3.509, 3.301, 3.218, 3.174, 3.196
1983, 10, 11.67, 9.908, 5.692, 2.571, 0.5822, 35.15, 16.69, 27.6, 33.13, 37.31, 3.729, 3.178, 2.961, 2.759, 2.495
1983, 11, 3.367, 0.5642, -3.08, -5.881, -7.653, 23.6, 19.11, 32.41, 38.23, 41.93, 4.035, 3.934, 3.706, 3.521, 3.32
1983, 12, -14.14, -12.34, -13.88, -14.85, -14.71, 30.08, 13.82, 30.92, 41.03, 46.43, 3.492, 3.419, 3.308, 3.24, 3.202
1984, 1, -0.9637, -4.639, -6.727, -8.983, -11.86, 17.14, 13.36, 16.77, 17.59, 19.43, 5.562, 4.724, 4.278, 3.861, 3.299
1984, 2, 3.908, -1.161, -4.867, -8.109, -11.25, 18.87, 8.55, 11.58, 12.42, 15.86, 4.731, 4.169, 3.826, 3.512, 3.121
1984, 3, 3.908, 1.372, -2.735, -5.711, -7.788, 24.42, 10.99, 16.51, 18.76, 23.63, 3.475, 3.466, 3.301, 3.172, 3.058
1984, 4, 7.517, 4.677, 0.4833, -2.657, -5.099, 55.04, 42.06, 47.33, 47.89, 46.52, 4.188, 3.619, 3.367, 3.144, 2.913
1984, 5, 13.11, 11.34, 6.763, 3.475, 1.389, 18.97, 15.95, 31.12, 42.4, 55.33, 3.797, 3.458, 3.351, 3.261, 3.139
1984, 6, 17.8, 14.85, 10.32, 7.049, 4.918, 48.89, 41.51, 42.04, 43.83, 54.9, 2.915, 2.806, 2.718, 2.66, 2.642
1984, 7, 22.85, 20.9, 15.88, 12.4, 10.43, 5.03, 25.08, 35.84, 42.02, 39.13, 2.474, 2.196, 2.166, 2.153, 2.164
1984, 8, 23.94, 20.76, 15.57, 11.86, 9.624, 18.91, 21.2, 32.46, 38.27, 45.78, 2.762, 2.467, 2.395, 2.331, 2.287
1984, 9, 12.75, 11.47, 7.133, 4.109, 2.532, 38.24, 30.6, 42.35, 48.3, 50.86, 3.662, 3.216, 3.099, 3.004, 2.901
1984, 10, 6.795, 5.678, 1.171, -2.019, -3.956, 11.38, 5.597, 13.17, 15.15, 18.01, 3.729, 3.22, 3.075, 2.954, 2.775
1984, 11, 2.826, 1.462, -2.918, -6.143, -8.595, 13.22, 5.094, 9.682, 12.69, 20.32, 4.798, 4.362, 4.098, 3.864, 3.579
1984, 12, -7.099, -6.317, -9.429, -11.88, -13.8, 13.96, 6.1, 9.388, 11.04, 13.4, 4.595, 4.379, 4.155, 3.964, 3.702
1985, 1, -5.655, -7.146, -10.34, -12.95, -15.15, 8.044, 11.28, 16.35, 18.2, 16.27, 4.476, 3.688, 3.332, 3.001, 2.579
1985, 2, -4.753, -5.733, -9.826, -12.83, -15.01, 5.244, 4.212, 13.17, 20.29, 29.9, 4.781, 4.245, 3.959, 3.701, 3.362
1985, 3, 1.923, 0.175, -4.711, -8.161, -10.65, 31.21, 9.922, 19.62, 27.41, 42.32, 3.984, 3.72, 3.474, 3.284, 3.115
1985, 4, 10.95, 8.464, 3.628, 0.1845, -2.107, 10.76, 9.086, 10.73, 11.81, 13.37, 4.374, 3.737, 3.483, 3.252, 2.976
1985, 5, 16, 13.06, 8.488, 5.138, 3.103, 25.73, 24.14, 35.91, 43.89, 50.31, 3.322, 3.143, 2.995, 2.875, 2.769
1985, 6, 17.98, 16.43, 11.86, 8.572, 6.734, 24.59, 32.45, 38.17, 39.37, 36.62, 3.39, 3.008, 2.885, 2.783, 2.679
1985, 7, 23.58, 21.07, 16.24, 12.76, 10.77, 38.66, 26.41, 37.95, 46.33, 56.26, 2.745, 2.254, 2.12, 2.021, 1.989
1985, 8, 19.97, 18.01, 13.09, 9.584, 7.271, 50.74, 13.16, 20.67, 21.32, 11.19, 2.983, 2.78, 2.754, 2.768, 2.886
1985, 9, 12.57, 11.3, 6.721, 3.519, 1.86, 35.83, 35.61, 41.66, 45.12, 48.59, 3.831, 3.54, 3.422, 3.341, 3.29
1985, 10, 9.863, 7.77, 3.43, 0.314, -1.636, 12.73, 6.122, 12.8, 17.44, 26.92, 4.765, 3.943, 3.685, 3.436, 3.1
1985, 11, -5.836, -6.091, -8.655, -10.57, -11.22, 34.64, 13.75, 32.76, 42.24, 42.76, 3.679, 3.552, 3.399, 3.29, 3.205
1985, 12, -3.129, -5.619, -7.648, -9.771, -12.06, 4.97, 13.54, 16.82, 15.95, 25.37, 5.562, 4.86, 4.426, 4.039, 3.563
1986, 1, 3.547, -0.6664, -2.99, -5.662, -9.267, 9.211, 6.197, 11.21, 15.6, 23.7, 5.443, 4.932, 4.544, 4.2, 3.786
1986, 2, -3.67, -3.64, -5.926, -7.647, -8.595, 41.33, 26.65, 48.92, 64.49, 82.47, 4.086, 4.195, 4.035, 3.931, 3.88
1986, 3, 8.78, 5.707, 1.034, -2.425, -4.628, 11.14, 9.209, 21.57, 26.11, 24.46, 4.018, 3.547, 3.316, 3.112, 2.886
1986, 4, 7.337, 6.349, 1.896, -1.174, -2.947, 40.09, 35.18, 54.73, 67.39, 72.48, 4.205, 3.711, 3.464, 3.255, 3.07
1986, 5, 12.75, 10.61, 6.183, 2.992, 1.053, 51.62, 29.08, 34.48, 37.87, 50.14, 4.154, 3.603, 3.401, 3.22, 2.992
1986, 6, 20.69, 19, 13.67, 9.965, 8.078, 49.71, 34.74, 40.68, 39.55, 28.42, 3.034, 2.868, 2.778, 2.716, 2.676
1986, 7, 20.51, 19.33, 14.23, 10.59, 8.28, 19.93, 14.95, 27.05, 35.62, 47.59, 2.694, 2.796, 2.782, 2.816, 2.949
1986, 8, 21.41, 20.06, 15.14, 11.67, 9.624, 24.79, 9.91, 18.63, 21.5, 18.63, 3, 2.587, 2.46, 2.364, 2.296
1986, 9, 12.75, 11.55, 6.988, 3.866, 2.095, 70.14, 34.21, 40.15, 40.99, 34, 3.373, 2.942, 2.795, 2.699, 2.676
1986, 10, 11.13, 8.522, 4.266, 1.153, -0.8969, 15.28, 30.28, 34.09, 37.15, 41.42, 3.696, 3.134, 2.897, 2.682, 2.417
1986, 11, 0.4798, 0.08734, -3.517, -6.221, -8.09, 26.34, 22.68, 37.64, 44.12, 40.11, 4.697, 4.141, 3.875, 3.63, 3.311
1986, 12, 0.8407, -1.989, -5.029, -8.059, -11.79, 4.118, 0.7461, 1.523, 1.508, 1.45, 4.866, 3.758, 3.337, 2.939, 2.405
1987, 1, 0.2994, -3.762, -6.752, -9.643, -12.9, 2.882, 10.56, 18.18, 21.82, 22.59, 5.07, 4.385, 4.038, 3.739, 3.401
1987, 2, 1.923, -0.6005, -4.227, -7.33, -10.34, 21.22, 20.28, 23.33, 24.76, 26.4, 3.628, 3.238, 3.041, 2.871, 2.657
1987, 3, 3.908, 1.285, -2.562, -5.499, -7.889, 32.97, 18.17, 22.9, 23.09, 22.49, 4.154, 3.737, 3.482, 3.256, 3.019
1987, 4, 12.39, 9.752, 5.558, 2.352, -0.1911, 9.299, 8.377, 15.25, 17.35, 16.54, 3.814, 3.362, 3.102, 2.869, 2.627
1987, 5, 15.64, 13.53, 9.621, 6.734, 4.717, 94.14, 67.19, 66.54, 64.86, 55.48, 3.254, 2.74, 2.581, 2.444, 2.302
1987, 6, 19.61, 17.51, 13.06, 9.877, 7.675, 32.29, 28.54, 38.49, 36.91, 26.06, 3.305, 2.782, 2.673, 2.557, 2.387
1987, 7, 21.77, 19.41, 14.94, 11.68, 9.355, 59.77, 39.65, 56.51, 65.18, 68.4, 2.372, 2.153, 2.184, 2.213, 2.278
1987, 8, 19.07, 18.36, 13.36, 9.902, 7.675, 41.4, 27.22, 34.43, 34.53, 24.88, 2.864, 2.44, 2.356, 2.292, 2.263
1987, 9, 16.9, 15.2, 10.91, 7.842, 5.523, 14.74, 10.06, 10.42, 7.397, 1.525, 2.677, 2.349, 2.231, 2.132, 2.043
1987, 10, 10.04, 8.591, 4.924, 2.134, -0.1911, 1.22, 5.755, 4.523, 3.315, 1.748, 4.018, 3.258, 2.961, 2.683, 2.305
1987, 11, 5.713, 2.765, -0.74, -3.53, -6.208, 7.093, 14.42, 17.79, 18.38, 17.08, 4.154, 3.498, 3.168, 2.866, 2.474
