# Created by WEAP: 2/19/2020 9:57:07 AM

# Climate time series data extracted from: Monthly, 1948-2010, 0.25 degree (Princeton)
# Raster grid: 720 rows x 1,440 columns, (90 N, 180 W) - (90 S, 180 E), 0.25 degree resolution (approximately 28 km)
# Timespan: Monthly, January 1948 - December 2010 (756 data points)
# Variables extracted:
#      T_mean: Mean monthly air temperature = (tmin + tmax)/2[C]
#      Precip: Precipitation[mm/month]
#      Wind: Wind speed[m/sec]

# WEAP Catchment: Columbia (3,603,734 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (559,128 ha),  1000 - 2000 m (2,417,079 ha),  2000 - 3000 m (627,132 ha),  3000 - 4000 m (395 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, T_mean[C]:Elevation 0 to 1000 m, T_mean[C]:Elevation 1000 to 2000 m, T_mean[C]:Elevation 2000 to 3000 m, T_mean[C]:Elevation 3000 to 4000 m, Precip[mm/month]:Elevation 0 to 1000 m, Precip[mm/month]:Elevation 1000 to 2000 m, Precip[mm/month]:Elevation 2000 to 3000 m, Precip[mm/month]:Elevation 3000 to 4000 m, Wind[m/sec]:Elevation 0 to 1000 m, Wind[m/sec]:Elevation 1000 to 2000 m, Wind[m/sec]:Elevation 2000 to 3000 m, Wind[m/sec]:Elevation 3000 to 4000 m
1963, 12, -5.928, -8.031, -10.85, -12.24, 54.01, 54.97, 59.1, 54.81, 2.906, 3.021, 3.231, 3.457
1964, 1, -3.566, -5.547, -8.359, -9.812, 109.8, 102.1, 94.92, 74.87, 3.776, 3.858, 3.962, 4.106
1964, 2, -3.061, -4.807, -7.039, -7.698, 19.88, 20.39, 21.5, 19.03, 3.734, 3.971, 4.439, 4.874
1964, 3, -2.157, -4.556, -8.037, -10.12, 55.82, 51.98, 46.45, 32.82, 3.335, 3.389, 3.475, 3.575
1964, 4, 3.322, 1.077, -2.124, -3.771, 52.26, 52.41, 56.11, 50.71, 2.989, 3.041, 3.103, 3.23
1964, 5, 8.076, 5.874, 2.823, 1.243, 61.51, 58.85, 53.98, 46.24, 3.166, 3.247, 3.391, 3.556
1964, 6, 12.35, 10.15, 7.125, 5.651, 70.83, 71.96, 81.61, 85.12, 2.783, 2.773, 2.731, 2.678
1964, 7, 16.22, 14.15, 11.15, 9.476, 44.65, 44.85, 45.75, 38.16, 2.444, 2.514, 2.677, 2.78
1964, 8, 13.04, 11.05, 8.394, 7.057, 54.51, 54.22, 52.76, 44.18, 2.755, 2.813, 2.92, 3.018
1964, 9, 9.253, 7.191, 4.285, 2.656, 38.64, 44.21, 58.44, 62.98, 2.805, 2.864, 2.983, 3.107
1964, 10, 5.871, 4.079, 1.926, 1.193, 17.3, 20.25, 24.96, 28.71, 2.62, 2.746, 2.997, 3.236
1964, 11, -1.603, -3.881, -7.274, -9.061, 94.56, 91.4, 94.99, 83.4, 2.498, 2.581, 2.738, 2.9
1964, 12, -8.605, -11.22, -15.08, -17.34, 156.5, 147.1, 128.3, 88.24, 2.903, 2.912, 2.862, 2.95
1965, 1, -4.106, -6.436, -9.944, -11.82, 83.06, 81.28, 80.69, 68.19, 3.368, 3.411, 3.436, 3.501
1965, 2, -3.534, -5.825, -9.268, -10.96, 85.42, 95.02, 122.7, 127, 3.932, 4.038, 4.217, 4.386
1965, 3, -3.059, -5.65, -9.294, -11.38, 16.17, 20.98, 31.23, 38.57, 2.078, 2.201, 2.494, 2.773
1965, 4, 5.407, 3.119, -0.07634, -1.831, 42.5, 40.94, 35.03, 37.36, 2.387, 2.434, 2.523, 2.614
1965, 5, 7.623, 5.417, 2.328, 0.6705, 55.38, 59.65, 72.28, 88.31, 2.897, 2.947, 3.027, 3.099
1965, 6, 12.21, 9.877, 6.59, 4.698, 62.06, 76.48, 107.2, 141.1, 2.605, 2.634, 2.676, 2.765
1965, 7, 16.76, 14.57, 11.54, 9.745, 32.94, 39.21, 55.87, 64.65, 1.995, 1.989, 1.973, 1.965
1965, 8, 16.65, 14.47, 11.47, 9.83, 90.94, 93.08, 104.6, 106.5, 2.344, 2.354, 2.354, 2.368
1965, 9, 8.156, 5.802, 2.524, 0.6454, 49.22, 57.44, 72.61, 81.89, 2.508, 2.536, 2.577, 2.656
1965, 10, 7.112, 5.256, 2.918, 2.002, 13.59, 19.38, 33.9, 39.73, 3.17, 3.307, 3.583, 3.809
1965, 11, -0.8169, -3.206, -6.626, -8.417, 70.14, 70.96, 81.2, 85.47, 3.029, 3.062, 3.108, 3.162
1965, 12, -4.421, -6.835, -10.45, -12.53, 106.1, 111.7, 135.7, 130, 3.266, 3.324, 3.432, 3.551
1966, 1, -5.377, -7.973, -11.97, -14.4, 122.6, 118.9, 115.6, 95.08, 3.338, 3.393, 3.478, 3.569
1966, 2, -3.201, -5.407, -8.512, -9.859, 33.28, 37.14, 44.34, 41.49, 2.838, 2.907, 3.025, 3.187
1966, 3, -0.04019, -2.236, -5.261, -6.884, 79.98, 73.64, 69.54, 48.26, 2.837, 2.929, 3.092, 3.261
1966, 4, 3.597, 1.163, -2.339, -4.329, 37.57, 38.13, 43.37, 49.91, 2.733, 2.776, 2.838, 2.936
1966, 5, 9.711, 7.513, 4.4, 2.87, 60.63, 69.05, 86.89, 95.29, 2.856, 2.884, 2.92, 3.004
1966, 6, 11.22, 9.004, 5.972, 4.273, 85.76, 82.05, 76.08, 67.22, 2.54, 2.556, 2.573, 2.62
1966, 7, 15.69, 13.46, 10.25, 8.379, 39.29, 46.06, 64.54, 77.12, 2.279, 2.321, 2.411, 2.483
1966, 8, 14.9, 12.57, 9.228, 7.367, 48.48, 56.11, 71.79, 81.71, 2.459, 2.444, 2.393, 2.368
1966, 9, 14.18, 12.02, 9.05, 7.451, 8.8, 10.76, 18.44, 26.28, 2.357, 2.401, 2.493, 2.575
1966, 10, 5.683, 3.716, 1.034, -0.348, 45.32, 53.24, 73.3, 82.5, 3.379, 3.534, 3.835, 4.063
1966, 11, -1.156, -3.553, -7.009, -8.919, 122.3, 124.2, 135.8, 127.9, 3.076, 3.133, 3.232, 3.35
1966, 12, -2.402, -4.588, -7.588, -9.465, 90.18, 77.13, 61.37, 38.61, 3.367, 3.42, 3.503, 3.594
1967, 1, -2.25, -4.374, -7.512, -9.326, 119.9, 115.1, 115.6, 94.18, 4.536, 4.62, 4.723, 4.82
1967, 2, -1.424, -3.61, -6.911, -8.376, 43.49, 52.46, 69.77, 71.21, 4.556, 4.715, 4.986, 5.236
1967, 3, -1.685, -4.364, -8.395, -10.88, 62.33, 66.5, 80.43, 80.92, 3.434, 3.526, 3.699, 3.817
1967, 4, 2.805, 0.3381, -3.148, -5.141, 64.65, 64.74, 65.92, 56.5, 2.729, 2.824, 3.016, 3.169
1967, 5, 7.867, 5.558, 2.237, 0.6037, 58.57, 65.22, 78.02, 84.45, 2.834, 2.886, 2.96, 3.066
1967, 6, 13.14, 10.87, 7.837, 6.145, 77.43, 76.33, 76.54, 73.34, 2.017, 2.044, 2.079, 2.166
1967, 7, 17.16, 14.88, 11.63, 9.664, 10.88, 11.97, 17.01, 16.71, 2.353, 2.394, 2.466, 2.538
1967, 8, 18.55, 16.17, 12.86, 10.77, 0.9302, 5.178, 14.82, 27.37, 2.049, 2.056, 2.073, 2.136
1967, 9, 15.09, 13.14, 10.43, 9.059, 13.73, 14.55, 17.53, 17.95, 2.592, 2.687, 2.887, 3.06
1967, 10, 5.749, 3.91, 1.32, 0.2228, 95.94, 91.51, 88.88, 69.42, 3.954, 4.05, 4.208, 4.335
1967, 11, -1.022, -3.061, -5.842, -7.036, 39.19, 36.16, 33.15, 27.22, 3.059, 3.2, 3.478, 3.769
1967, 12, -5.707, -7.775, -10.6, -11.92, 84.56, 92.85, 114.2, 114.5, 3.806, 3.921, 4.154, 4.353
1968, 1, -5.662, -7.7, -10.46, -11.91, 99.01, 95.1, 95.79, 82.71, 3.713, 3.785, 3.914, 4.007
1968, 2, -1.511, -3.41, -5.898, -6.999, 61, 55.2, 47.05, 30.79, 2.887, 2.899, 2.935, 3.001
1968, 3, 2.382, 0.2046, -2.915, -4.637, 64.07, 76.98, 111.9, 120.2, 2.544, 2.624, 2.759, 2.919
1968, 4, 3.203, 0.8662, -2.441, -4.208, 31.92, 36.49, 46.15, 51.31, 3.501, 3.604, 3.786, 3.956
1968, 5, 7.943, 5.734, 2.739, 1.214, 67.97, 66.79, 68.91, 61.74, 2.577, 2.561, 2.514, 2.531
1968, 6, 11.57, 9.362, 6.171, 4.504, 80.26, 81.6, 90.09, 84.06, 2.857, 2.873, 2.866, 2.902
1968, 7, 16.51, 14.27, 11.13, 9.355, 29.51, 31.8, 39.99, 44.53, 2.195, 2.224, 2.27, 2.304
1968, 8, 14.22, 12.08, 9.079, 7.413, 87.39, 84.19, 84.53, 73.64, 2.281, 2.327, 2.411, 2.477
1968, 9, 11.22, 9.23, 6.469, 4.983, 91.63, 93.06, 99.41, 105.3, 3.066, 3.15, 3.318, 3.445
1968, 10, 4.559, 2.687, 0.31, -0.7846, 85.44, 80.57, 80.78, 67.49, 3.15, 3.268, 3.501, 3.695
1968, 11, -0.9603, -3.122, -6.165, -7.738, 71.66, 67.8, 65.5, 55.82, 3.037, 3.121, 3.269, 3.449
1968, 12, -8.75, -11.17, -14.58, -16.55, 146.2, 147.8, 163, 144.4, 2.921, 2.968, 3.057, 3.197
1969, 1, -12.62, -15.48, -20.14, -22.93, 129, 126.5, 121.6, 104.3, 3.375, 3.32, 3.169, 3.065
1969, 2, -5.309, -7.502, -10.55, -11.97, 54.48, 57.23, 68.69, 58.54, 2.774, 2.75, 2.706, 2.708
1969, 3, 0.4244, -1.844, -4.9, -6.637, 32.02, 35.96, 43.5, 42.41, 2.766, 2.827, 2.936, 3.041
1969, 4, 5.904, 3.846, 1.08, -0.2408, 65.25, 73.68, 101.8, 103.4, 2.709, 2.783, 2.922, 3.068
1969, 5, 10.57, 8.254, 4.895, 3.11, 67.55, 62.21, 58.61, 49.25, 2.036, 2.095, 2.197, 2.326
1969, 6, 13.72, 11.5, 8.642, 6.996, 121.5, 131.9, 147.4, 160.1, 2.338, 2.306, 2.184, 2.214
1969, 7, 14.94, 12.78, 9.722, 7.865, 40.31, 48.08, 74.83, 97.02, 2.334, 2.352, 2.363, 2.419
1969, 8, 15.46, 13.38, 10.49, 8.831, 4.037, 7.772, 17.34, 25.18, 2.799, 2.862, 3.009, 3.084
1969, 9, 12.27, 10.1, 6.992, 5.303, 58.93, 57.72, 58.79, 51.53, 2.757, 2.805, 2.897, 2.938
1969, 10, 4.439, 2.449, -0.07019, -1.304, 31.28, 33.56, 39.79, 41.07, 2.637, 2.704, 2.82, 2.96
1969, 11, 0.04046, -1.9, -4.479, -5.737, 52.35, 55.45, 69.83, 69.61, 2.957, 3.131, 3.47, 3.798
1969, 12, -4.145, -6.13, -8.693, -10.06, 59.69, 55.83, 51.75, 40.64, 2.659, 2.768, 2.963, 3.197
1970, 1, -6.986, -9.361, -12.8, -14.7, 117, 111.3, 99.96, 77.19, 2.893, 2.897, 2.856, 2.932
1970, 2, -2.405, -4.346, -6.839, -7.738, 45.24, 44.58, 45.77, 45.02, 2.65, 2.698, 2.755, 2.896
1970, 3, -0.04621, -2.413, -5.609, -7.532, 45.75, 49.31, 55.12, 50.04, 2.954, 3.059, 3.275, 3.465
1970, 4, 2.745, 0.404, -2.887, -4.737, 45.94, 46.2, 46.67, 41.39, 3.315, 3.363, 3.439, 3.513
1970, 5, 9.591, 7.337, 4.077, 2.419, 47.28, 45.13, 40.93, 33.07, 2.131, 2.175, 2.26, 2.423
1970, 6, 14.96, 12.87, 10.08, 8.596, 65.64, 67.41, 76.47, 76.8, 2.741, 2.797, 2.914, 2.994
1970, 7, 17.64, 15.51, 12.46, 10.76, 17.36, 20.51, 28.31, 32.53, 2.507, 2.525, 2.554, 2.545
1970, 8, 16.94, 14.74, 11.69, 9.824, 13.12, 12.31, 12.76, 12.89, 2.281, 2.334, 2.446, 2.534
1970, 9, 9.086, 7.031, 4.209, 2.69, 40.85, 42.86, 48.4, 48.77, 3.1, 3.171, 3.291, 3.413
1970, 10, 4.549, 2.655, 0.2285, -0.9593, 43.65, 44.08, 47.78, 50.11, 2.772, 2.888, 3.108, 3.337
1970, 11, -2.498, -4.893, -8.52, -10.48, 71.53, 75.76, 89.27, 89.59, 2.968, 2.908, 2.749, 2.7
1970, 12, -6.399, -8.809, -12.48, -14.71, 125.7, 120.1, 116.3, 93.06, 3.501, 3.576, 3.705, 3.855
1971, 1, -6.281, -8.745, -12.34, -14.58, 129.6, 134.3, 146, 136.3, 4.113, 4.173, 4.284, 4.362
1971, 2, -3.009, -5.124, -8.059, -9.434, 66.03, 75.69, 103.9, 116.8, 3.096, 3.183, 3.318, 3.494
1971, 3, -1.579, -3.934, -7.405, -9.553, 74.55, 78.73, 91.44, 90.82, 3.459, 3.494, 3.53, 3.578
1971, 4, 4.677, 2.371, -0.8897, -2.735, 60.14, 59.23, 59.76, 49.69, 2.571, 2.614, 2.669, 2.769
1971, 5, 9.859, 7.687, 4.719, 3.32, 56.28, 55.52, 54.47, 51.5, 2.245, 2.221, 2.125, 2.157
1971, 6, 11.05, 9.134, 6.651, 5.492, 73.93, 73.15, 79.3, 90.12, 2.321, 2.395, 2.558, 2.707
1971, 7, 15.97, 13.82, 10.85, 9.112, 34.36, 34.97, 38.66, 39.73, 2.304, 2.375, 2.536, 2.654
1971, 8, 18.82, 16.63, 13.67, 11.91, 35.55, 38.44, 46.26, 50.14, 2.404, 2.46, 2.604, 2.686
1971, 9, 9.768, 7.675, 4.827, 3.275, 44.16, 45.86, 53.24, 52.3, 2.884, 2.973, 3.156, 3.327
1971, 10, 4.476, 2.443, -0.3184, -1.66, 45.75, 55.69, 69.13, 66.77, 3.087, 3.172, 3.327, 3.499
1971, 11, -0.7948, -2.881, -5.948, -7.53, 62.69, 59.47, 67.31, 64.89, 3.128, 3.242, 3.477, 3.701
1971, 12, -7.906, -10.5, -14.49, -16.84, 132.7, 139.8, 163, 160.5, 3.255, 3.323, 3.41, 3.566
1972, 1, -8.726, -11.24, -15.16, -17.47, 113.1, 122.5, 144.3, 145.8, 4.552, 4.592, 4.621, 4.685
1972, 2, -3.881, -6.504, -10.43, -12.73, 119.9, 145.5, 211.8, 243.6, 3.581, 3.595, 3.578, 3.612
1972, 3, 1.739, -0.6436, -4.171, -6.175, 75.76, 85.52, 116, 125.3, 3.214, 3.312, 3.495, 3.652
1972, 4, 2.611, 0.3267, -2.929, -4.671, 54.35, 51.93, 49.39, 41.92, 3.166, 3.246, 3.412, 3.577
1972, 5, 10.07, 7.759, 4.583, 2.92, 36.44, 35.83, 35.85, 32.87, 2.463, 2.49, 2.526, 2.563
1972, 6, 12.45, 10.31, 7.331, 5.898, 78.7, 85.88, 104.8, 120.5, 2.617, 2.697, 2.859, 2.994
1972, 7, 14.73, 12.54, 9.522, 7.733, 77.66, 75.64, 77.6, 68.41, 2.715, 2.732, 2.763, 2.767
1972, 8, 17.39, 15.2, 12.2, 10.47, 36.87, 38.32, 42.01, 44.44, 1.882, 1.926, 2.016, 2.085
1972, 9, 8.824, 6.54, 3.139, 1.203, 77.14, 83.24, 105.1, 107.4, 3.012, 3.052, 3.111, 3.181
1972, 10, 4.393, 2.402, -0.2498, -1.553, 32.93, 35.48, 40.3, 44.43, 2.336, 2.443, 2.658, 2.893
1972, 11, -0.6715, -2.814, -5.823, -7.176, 43.57, 37.9, 33.9, 26.14, 2.655, 2.74, 2.89, 3.064
1972, 12, -8.074, -10.43, -13.84, -15.7, 118.7, 117.8, 125.1, 114.3, 3.482, 3.517, 3.563, 3.651
1973, 1, -6.663, -8.516, -10.76, -11.87, 67.43, 63, 60.46, 49.72, 3.39, 3.479, 3.659, 3.894
1973, 2, -3.161, -5.401, -8.472, -9.821, 38.63, 39.99, 45.87, 39.57, 2.418, 2.499, 2.656, 2.874
1973, 3, 1.688, -0.5622, -3.831, -5.79, 42.86, 46.41, 59.95, 64.75, 2.476, 2.547, 2.654, 2.792
1973, 4, 4.441, 1.997, -1.491, -3.456, 38.17, 39.18, 44.91, 47.64, 2.686, 2.751, 2.857, 2.975
1973, 5, 9.099, 6.914, 3.843, 2.298, 40.59, 49.26, 74.08, 94.2, 2.712, 2.773, 2.868, 2.977
1973, 6, 12.52, 10.29, 7.125, 5.527, 34.18, 36.86, 44.32, 52.41, 3.188, 3.224, 3.258, 3.329
1973, 7, 17.19, 14.88, 11.46, 9.381, 9.048, 13.53, 24.47, 31.39, 2.446, 2.481, 2.551, 2.6
1973, 8, 16.55, 14.24, 10.81, 8.81, 30.65, 40.73, 66.33, 84.27, 2.578, 2.6, 2.651, 2.686
1973, 9, 12.46, 10.27, 7.308, 5.667, 36.83, 35.69, 37.22, 40.24, 2.662, 2.708, 2.793, 2.857
1973, 10, 5.818, 3.785, 0.951, -0.5765, 45.47, 49.68, 67.49, 71.39, 2.787, 2.905, 3.15, 3.372
1973, 11, -3.778, -6.427, -10.42, -12.74, 169.2, 167.4, 174.2, 152, 3.064, 3.081, 3.084, 3.102
1973, 12, -3.272, -5.343, -8.146, -9.637, 117.9, 104.8, 87.65, 56.24, 2.902, 2.99, 3.148, 3.338
1974, 1, -6.667, -8.903, -12.03, -13.96, 177.9, 185.5, 213.4, 232.3, 4.291, 4.379, 4.537, 4.644
1974, 2, -1.642, -3.616, -6.265, -7.395, 79.18, 74.18, 71.02, 55.64, 3.772, 3.873, 4.048, 4.198
1974, 3, 0.1667, -2.401, -6.24, -8.49, 77.4, 78.83, 84.89, 84.33, 3.338, 3.4, 3.524, 3.628
1974, 4, 5.178, 2.976, -0.09247, -1.622, 58.62, 63.03, 79.06, 90.07, 2.796, 2.822, 2.857, 2.92
1974, 5, 7.402, 5.136, 2.053, 0.3865, 49.67, 49.22, 53.19, 54.93, 2.808, 2.859, 2.926, 2.987
1974, 6, 14.91, 12.59, 9.297, 7.462, 38.58, 37.68, 36.01, 35.03, 2.696, 2.769, 2.903, 3.029
1974, 7, 15.66, 13.51, 10.46, 8.729, 59.43, 54.98, 50.14, 33.84, 2.433, 2.5, 2.65, 2.764
1974, 8, 15.01, 12.69, 9.449, 7.586, 67.1, 71.44, 83.74, 81.71, 2.256, 2.29, 2.361, 2.434
1974, 9, 11.45, 9.305, 6.502, 4.982, 21.37, 24.08, 30.4, 32.92, 2.276, 2.317, 2.4, 2.529
1974, 10, 6.953, 5.17, 2.843, 1.917, 11.89, 15.91, 24.59, 26, 2.089, 2.236, 2.537, 2.869
1974, 11, -0.5835, -2.613, -5.527, -7.034, 141.7, 131.7, 127.8, 103.3, 2.788, 2.908, 3.118, 3.346
1974, 12, -3.139, -5.015, -7.463, -8.75, 102.8, 93.71, 82.08, 55, 3.742, 3.889, 4.152, 4.426
1975, 1, -6.75, -8.776, -11.6, -12.99, 96.41, 91.08, 80.67, 60.85, 3.649, 3.789, 4.033, 4.285
1975, 2, -7.042, -9.869, -14.13, -16.36, 111.1, 115.7, 128, 116.2, 3.406, 3.451, 3.517, 3.602
1975, 3, -1.79, -4.275, -7.696, -9.731, 61.2, 58.59, 54.67, 47.79, 3.204, 3.28, 3.428, 3.546
1975, 4, 2.569, 0.1436, -3.103, -4.928, 36.41, 36.61, 40.78, 48.49, 2.882, 2.925, 2.98, 3.05
1975, 5, 8.557, 6.293, 3.236, 1.606, 40.14, 40.76, 42.03, 42.78, 3.054, 3.084, 3.113, 3.16
1975, 6, 11.41, 9.184, 6.3, 4.664, 58.11, 57.81, 60.57, 60.46, 3.335, 3.345, 3.337, 3.344
1975, 7, 18.63, 16.36, 13.18, 11.39, 42.34, 47.72, 63.62, 78.9, 2.493, 2.518, 2.558, 2.588
1975, 8, 13.55, 11.31, 8.11, 6.349, 73.99, 74.01, 77.59, 71.32, 2.591, 2.652, 2.769, 2.867
1975, 9, 11.68, 9.703, 7.188, 5.803, 19.16, 20.13, 20.43, 18.73, 1.964, 2.038, 2.179, 2.373
1975, 10, 5.222, 3.18, 0.4619, -1.03, 105.8, 100.2, 92.14, 69.21, 3, 3.093, 3.276, 3.447
1975, 11, -2.13, -4.213, -7.119, -8.571, 69.07, 68.42, 71.14, 63.05, 3.641, 3.763, 4.021, 4.223
1975, 12, -4.148, -6.363, -9.601, -11.35, 96, 111, 153.7, 171.8, 3.635, 3.803, 4.109, 4.405
1976, 1, -4.297, -6.196, -8.826, -9.959, 61.49, 57.34, 50.22, 34.38, 3.521, 3.693, 4.016, 4.341
1976, 2, -3.334, -5.367, -8.132, -9.375, 95.78, 95.94, 96.32, 88.43, 4.207, 4.281, 4.384, 4.507
1976, 3, -2.126, -4.421, -7.648, -9.452, 54.72, 53.6, 57.52, 50.84, 3.584, 3.701, 3.914, 4.089
1976, 4, 4.972, 2.787, -0.2508, -1.874, 39.3, 38.87, 41.8, 38.21, 2.713, 2.72, 2.701, 2.72
1976, 5, 9.625, 7.426, 4.262, 2.697, 61.77, 64.52, 76.48, 82.38, 2.499, 2.612, 2.858, 3.081
1976, 6, 10.56, 8.36, 5.322, 3.743, 55.51, 59.28, 69.96, 69.51, 2.642, 2.702, 2.818, 2.942
1976, 7, 15.83, 13.66, 10.48, 8.741, 41.41, 47.1, 62.8, 69.82, 2.062, 2.169, 2.396, 2.66
1976, 8, 14.77, 12.68, 9.783, 8.323, 111.6, 116.6, 134.4, 131.5, 2.303, 2.404, 2.616, 2.807
1976, 9, 12.95, 10.89, 8.094, 6.699, 20.93, 26.53, 40.14, 48.79, 2.246, 2.275, 2.321, 2.412
1976, 10, 5.401, 3.451, 0.9012, -0.3494, 31.36, 30.57, 31.07, 24.47, 2.774, 2.906, 3.164, 3.408
1976, 11, -1.818, -3.735, -6.389, -7.43, 32.05, 33.6, 37.23, 37.5, 2.611, 2.747, 3.01, 3.335
1976, 12, -3.673, -5.411, -7.535, -8.598, 38.22, 39.35, 47.33, 54.24, 3.447, 3.621, 3.949, 4.251
1977, 1, -6.915, -8.67, -10.95, -12.02, 29.51, 30.48, 35.5, 36.94, 2.513, 2.673, 2.967, 3.307
1977, 2, -1.148, -2.938, -5.17, -5.901, 30.47, 30.69, 31.45, 21.74, 2.807, 2.987, 3.321, 3.675
1977, 3, -0.008233, -2.354, -5.625, -7.543, 54.55, 54.25, 55.29, 51.89, 3.217, 3.278, 3.369, 3.466
1977, 4, 6.374, 4.118, 1.003, -0.7617, 11.01, 11.27, 12.18, 11.82, 2.502, 2.611, 2.854, 3.09
1977, 5, 7.986, 5.923, 3.12, 1.649, 58.7, 62.47, 74.83, 89.18, 2.799, 2.87, 3.013, 3.136
1977, 6, 14.12, 11.94, 8.84, 7.158, 38.74, 41.16, 49.3, 51.71, 2.412, 2.479, 2.594, 2.772
1977, 7, 15.35, 13.2, 10.1, 8.302, 33.51, 37.92, 45.73, 50.51, 2.771, 2.827, 2.924, 3.012
1977, 8, 16.09, 13.58, 9.944, 7.692, 63.08, 71.63, 93.84, 109.7, 2.304, 2.318, 2.325, 2.351
1977, 9, 9.941, 7.815, 4.859, 3.128, 57.05, 57.11, 58.32, 59.99, 2.266, 2.292, 2.315, 2.363
1977, 10, 5.574, 3.612, 1.102, -0.1163, 26.82, 25.53, 28.47, 26.36, 2.973, 3.096, 3.342, 3.591
1977, 11, -3.264, -5.512, -8.88, -10.47, 97.68, 99.46, 113.7, 108.8, 3.746, 3.787, 3.837, 3.92
1977, 12, -7.591, -10.14, -14, -16.11, 134.7, 131.2, 133.3, 115.9, 2.91, 2.935, 2.949, 3.035
1978, 1, -6.814, -9.223, -12.93, -14.9, 91.14, 89.69, 88.57, 70.65, 2.736, 2.74, 2.735, 2.79
1978, 2, -3.248, -5.642, -8.857, -10.29, 42.75, 42.82, 48.22, 41.57, 2.693, 2.743, 2.83, 2.951
1978, 3, 1.163, -1.146, -4.364, -6.062, 44.88, 47.51, 56.26, 56.24, 2.704, 2.788, 2.941, 3.103
1978, 4, 5.339, 2.951, -0.4182, -2.277, 60.15, 65.41, 76.17, 69.43, 2.975, 2.956, 2.855, 2.829
1978, 5, 7.958, 5.746, 2.806, 1.214, 108.3, 100.5, 88.09, 74.15, 2.842, 2.901, 3.002, 3.14
1978, 6, 13.45, 11.34, 8.566, 7.126, 37.45, 40.46, 51.38, 61.28, 2.199, 2.278, 2.441, 2.636
1978, 7, 17.06, 14.88, 12.04, 10.37, 72.81, 73.61, 72.74, 61.22, 1.961, 2.022, 2.143, 2.276
1978, 8, 14.43, 12.23, 9.203, 7.507, 60.36, 65.66, 80.9, 86.1, 2.381, 2.436, 2.548, 2.644
1978, 9, 11.31, 9.314, 6.581, 5.13, 50.58, 58.11, 75.53, 83.08, 2.792, 2.892, 3.097, 3.259
1978, 10, 5.817, 4.017, 1.678, 0.7716, 14.33, 20.43, 31.31, 31.67, 2.494, 2.647, 2.926, 3.271
1978, 11, -4.001, -6.296, -9.616, -11.28, 68.96, 80.68, 109.6, 132.9, 3.397, 3.447, 3.514, 3.628
1978, 12, -8.809, -10.79, -13.5, -14.79, 55.52, 54.06, 49.41, 37.27, 3.721, 3.873, 4.159, 4.431
1979, 1, -13.47, -15.5, -17.89, -18.89, 32.61, 37.92, 49.26, 54.53, 1.975, 2.056, 2.21, 2.438
1979, 2, -4.456, -7.213, -11.54, -14.23, 135.3, 134.8, 144.6, 121.5, 3.697, 3.773, 3.928, 3.998
1979, 3, 1.097, -1.149, -4.344, -6.028, 33.21, 35.02, 40.02, 35.58, 2.618, 2.672, 2.758, 2.909
1979, 4, 4.282, 1.791, -1.812, -4.02, 50.2, 51.43, 56.96, 56.28, 2.319, 2.355, 2.419, 2.503
1979, 5, 8.774, 6.387, 2.943, 1.051, 51.26, 49.34, 50.42, 48.33, 2.46, 2.516, 2.608, 2.701
1979, 6, 13.81, 11.44, 8.173, 6.25, 18.99, 21.59, 30.19, 37.57, 2.654, 2.691, 2.743, 2.787
1979, 7, 17.38, 15.08, 11.8, 9.821, 23.87, 24.89, 28.26, 24.56, 2.2, 2.246, 2.338, 2.438
1979, 8, 17.31, 14.92, 11.59, 9.633, 52.01, 55.95, 67.75, 69.56, 2.105, 2.128, 2.152, 2.195
1979, 9, 13.46, 11.35, 8.537, 6.955, 29.45, 30.72, 36.96, 33.88, 2.151, 2.227, 2.397, 2.55
1979, 10, 7.046, 5.055, 2.505, 1.182, 66.66, 59.83, 61.26, 55.41, 2.165, 2.252, 2.432, 2.658
1979, 11, -3.816, -5.802, -8.456, -9.491, 23.54, 22.71, 23.64, 21.45, 1.957, 2.106, 2.384, 2.74
1979, 12, -1.732, -3.95, -7.167, -9.023, 127.6, 136.2, 165.2, 167.3, 3.844, 3.925, 4.055, 4.212
1980, 1, -9.65, -11.74, -14.5, -16.01, 88.42, 84.89, 81.84, 66.23, 2.984, 3.049, 3.16, 3.331
1980, 2, -2.983, -5.131, -8.011, -9.274, 68.51, 67.86, 75.37, 60.49, 2.641, 2.686, 2.777, 2.905
1980, 3, -0.5393, -2.968, -6.426, -8.388, 52.73, 56.63, 68.25, 70, 3.144, 3.172, 3.2, 3.253
1980, 4, 7.02, 4.755, 1.595, -0.01362, 55.33, 50.05, 42.63, 29.68, 2.594, 2.651, 2.76, 2.88
1980, 5, 11.12, 8.863, 5.681, 3.933, 95.51, 97.33, 105.4, 110.5, 2.287, 2.38, 2.577, 2.762
1980, 6, 11.81, 9.742, 7.039, 5.693, 67.68, 78.22, 96.62, 113.8, 2.272, 2.307, 2.37, 2.405
1980, 7, 15.98, 13.78, 10.76, 8.935, 38.06, 40.18, 48.35, 51.45, 2.326, 2.369, 2.463, 2.522
1980, 8, 13.37, 11.09, 7.926, 6.066, 64.69, 71.3, 88.07, 92.73, 2.552, 2.551, 2.514, 2.515
