# Created by WEAP: 3/19/2020 3:28:53 PM

# Climate time series data extracted from: Monthly, 1948-2010, 0.25 degree (Princeton)
# Raster grid: 720 rows x 1,440 columns, (90 N, 180 W) - (90 S, 180 E), 0.25 degree resolution (approximately 28 km)
# Timespan: Monthly, January 1948 - December 2010 (756 data points)
# Variables extracted:
#      T_mean: Mean monthly air temperature = (tmin + tmax)/2[C]
#      Precip: Precipitation[mm/month]
#      Wind: Wind speed[m/sec]

# WEAP Catchment: UprWest Missouri (4,397,008 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (2,185,225 ha),  2000 - 3000 m (2,197,689 ha),  3000 - 4000 m (14,094 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, T_mean[C]:Elevation 1000 to 2000 m, T_mean[C]:Elevation 2000 to 3000 m, T_mean[C]:Elevation 3000 to 4000 m, Precip[mm/month]:Elevation 1000 to 2000 m, Precip[mm/month]:Elevation 2000 to 3000 m, Precip[mm/month]:Elevation 3000 to 4000 m, Wind[m/sec]:Elevation 1000 to 2000 m, Wind[m/sec]:Elevation 2000 to 3000 m, Wind[m/sec]:Elevation 3000 to 4000 m
1968, 11, 0.5704, -2.086, -3.028, 44.34, 58.75, 74.71, 3.038, 2.781, 2.78
1968, 12, -6.719, -7.304, -8.119, 16.75, 21.88, 22.52, 3.479, 3.519, 3.547
1969, 1, -10.26, -8.272, -9.398, 57.3, 82.04, 106.3, 3.651, 3.791, 3.81
1969, 2, -5.904, -6.237, -6.874, 9.274, 21.01, 25.02, 2.681, 2.687, 2.699
1969, 3, -3.744, -5.186, -6.334, 12.68, 13.94, 16.28, 2.789, 2.623, 2.629
1969, 4, 7.811, 5.169, 4.3, 31.88, 35.76, 51.31, 3.055, 2.874, 2.904
1969, 5, 11.95, 9.866, 9.218, 50.09, 37.84, 39.32, 2.119, 1.965, 1.973
1969, 6, 13.18, 10.78, 9.954, 126.5, 103.7, 116.4, 2.687, 2.56, 2.551
1969, 7, 18.1, 15.42, 14.75, 31.97, 37.65, 41.63, 2.223, 2.127, 2.103
1969, 8, 19.33, 16.67, 15.92, 17.25, 16.88, 23.82, 2.081, 2.006, 1.973
1969, 9, 13.96, 11.77, 11.17, 17.98, 25.71, 29.9, 2.511, 2.393, 2.414
1969, 10, 3.762, 2.044, 1.065, 26.18, 23.49, 29.53, 2.963, 2.819, 2.843
1969, 11, 2.437, -0.1273, -0.7257, 15.3, 19.09, 22.04, 3.135, 2.802, 2.836
1969, 12, -1.951, -3.922, -4.625, 10.3, 21.23, 28.23, 3.097, 2.811, 2.843
1970, 1, -5.354, -5.509, -6.435, 26.04, 51.03, 72.39, 3.71, 3.63, 3.667
1970, 2, 0.8943, -1.034, -1.697, 16.33, 8.214, 8.311, 3.205, 2.92, 2.932
1970, 3, -1.838, -3.399, -4.457, 36.03, 44.64, 54.28, 3.011, 2.879, 2.915
1970, 4, 2.087, -0.3077, -1.207, 22.08, 23.57, 28.49, 3.369, 3.088, 3.088
1970, 5, 10.36, 8.106, 7.429, 61.74, 61.43, 67.02, 2.311, 2.17, 2.17
1970, 6, 16.24, 13.58, 12.76, 56.56, 57.32, 54.21, 2.57, 2.412, 2.424
1970, 7, 18.97, 16.35, 15.49, 48.59, 52.63, 64.58, 1.97, 1.856, 1.852
1970, 8, 18.96, 16.72, 16.03, 11.44, 18.94, 26.55, 2.147, 2.081, 2.074
1970, 9, 10.31, 7.878, 7.12, 45.97, 44.05, 50.36, 2.957, 2.736, 2.725
1970, 10, 5.506, 3.456, 2.594, 18.5, 19.79, 22.94, 3.055, 2.828, 2.858
1970, 11, -0.05934, -1.384, -2.168, 30.05, 44.67, 55.16, 3.408, 3.316, 3.335
1970, 12, -5.031, -6.768, -7.724, 16.52, 35.02, 47.67, 3.792, 3.576, 3.597
1971, 1, -5.842, -6.473, -7.399, 39.71, 42.84, 47.45, 4.143, 4.002, 4.022
1971, 2, -1.136, -3.235, -4.103, 16.3, 30.83, 39.38, 3.488, 3.245, 3.277
1971, 3, -0.593, -3.136, -4.092, 16.3, 21.8, 26.87, 3.426, 3.247, 3.262
1971, 4, 4.923, 2.312, 1.535, 42.83, 51.28, 49.39, 2.879, 2.738, 2.754
1971, 5, 10.47, 8.091, 7.332, 47.36, 38.75, 37.67, 2.632, 2.539, 2.546
1971, 6, 13.36, 10.98, 10.29, 42.96, 45.04, 49.97, 2.293, 2.221, 2.206
1971, 7, 16.98, 14.91, 14.06, 6.98, 9.444, 9.494, 2.069, 1.995, 1.99
1971, 8, 20.34, 17.87, 17.12, 30.27, 37.86, 45.39, 1.833, 1.777, 1.742
1971, 9, 10.21, 8.392, 7.604, 32.49, 34.82, 41.83, 2.766, 2.705, 2.698
1971, 10, 5.96, 4.047, 3.295, 18.72, 20.04, 20.14, 3.2, 2.97, 2.988
1971, 11, 1.329, -0.9214, -1.591, 16.54, 28.04, 30.83, 3.344, 3.095, 3.136
1971, 12, -7.233, -8.307, -9.039, 22.87, 38.29, 44.82, 3.893, 3.684, 3.704
1972, 1, -8.049, -8.154, -9.145, 35.6, 54.8, 69.04, 4.695, 4.484, 4.505
1972, 2, -2.062, -3.727, -4.164, 17.34, 25.93, 30.08, 3.924, 3.686, 3.713
1972, 3, 3.67, 1.414, 0.7329, 22.71, 30.24, 33.37, 3.519, 3.31, 3.348
1972, 4, 4.039, 1.854, 1.217, 22.23, 24.22, 31.31, 3.233, 3.209, 3.215
1972, 5, 9.806, 7.728, 7.005, 40.86, 36.1, 37.63, 2.486, 2.346, 2.349
1972, 6, 15.63, 13.14, 12.38, 43.1, 51.96, 57.83, 2.338, 2.258, 2.267
1972, 7, 16.56, 14.73, 13.84, 23.03, 14.37, 8.145, 2.426, 2.347, 2.321
1972, 8, 18.11, 15.84, 15.1, 49.67, 51.39, 61.34, 1.974, 1.908, 1.908
1972, 9, 10.54, 8.577, 7.844, 28.21, 40.04, 45.22, 3.147, 2.986, 3.016
1972, 10, 5.605, 4.244, 3.373, 27.14, 36.07, 41.34, 2.491, 2.313, 2.335
1972, 11, 0.3971, -1.733, -2.5, 13.44, 18.48, 22.7, 2.935, 2.715, 2.746
1972, 12, -8.306, -9.56, -10.38, 19.44, 26.69, 35.14, 3.516, 3.29, 3.293
1973, 1, -5.775, -7.653, -8.559, 16.91, 35.19, 52.11, 3.269, 3.011, 3.011
1973, 2, -2.911, -4.684, -5.74, 11.85, 13.43, 20.83, 2.68, 2.473, 2.477
1973, 3, 1.65, -1.151, -2.268, 17.22, 27.56, 39.72, 2.725, 2.543, 2.531
1973, 4, 3.777, 1.418, 0.373, 24.32, 26.7, 36.61, 3.026, 2.863, 2.898
1973, 5, 10.73, 8.422, 7.534, 23.83, 21.65, 24.65, 2.807, 2.536, 2.55
1973, 6, 15.03, 12.4, 11.59, 73.23, 75.55, 86.26, 2.989, 2.798, 2.798
1973, 7, 19.13, 16.56, 15.77, 8.595, 13.23, 13.29, 2.128, 2.009, 1.986
1973, 8, 18.18, 15.7, 14.91, 22.68, 24.25, 30.37, 2.127, 2.083, 2.066
1973, 9, 11.78, 9.505, 8.546, 41.87, 49.39, 56.31, 2.571, 2.457, 2.452
1973, 10, 8.114, 6.1, 5.365, 22.77, 21.98, 25.42, 2.953, 2.846, 2.88
1973, 11, -2.466, -2.91, -3.626, 47.89, 60.18, 70.65, 3.207, 3.21, 3.227
1973, 12, -1.64, -3.599, -4.393, 28.2, 53.54, 79.28, 3.49, 3.333, 3.358
1974, 1, -6.542, -7.751, -8.608, 18.85, 29.58, 30.94, 4.029, 3.746, 3.742
1974, 2, 0.2199, -2.361, -3.329, 7.518, 11.95, 16.85, 3.794, 3.436, 3.457
1974, 3, 0.4531, -1.775, -2.683, 34.53, 53.73, 63.2, 3.33, 3.265, 3.295
1974, 4, 6.698, 3.96, 3.284, 13.07, 15.19, 20.42, 3.13, 3.143, 3.168
1974, 5, 8.497, 6.358, 5.623, 47.36, 39.9, 46.1, 2.824, 2.528, 2.517
1974, 6, 17.41, 14.96, 14.23, 12.09, 16.48, 17.07, 2.643, 2.532, 2.545
1974, 7, 19.82, 17.16, 16.57, 21.64, 20.17, 20.73, 2.035, 1.999, 1.992
1974, 8, 15.81, 13.87, 13.08, 71.34, 50.51, 62.17, 2.138, 2.096, 2.064
1974, 9, 12.13, 10.54, 9.66, 9.178, 4.815, 4.668, 2.559, 2.456, 2.464
1974, 10, 8.964, 6.969, 6.207, 27.4, 37.83, 45.34, 2.498, 2.188, 2.183
1974, 11, 1.705, -0.5815, -1.343, 14.89, 17.69, 21.5, 3.141, 2.839, 2.853
1974, 12, -1.926, -4.716, -5.636, 20.7, 40.8, 53.66, 3.757, 3.36, 3.367
1975, 1, -5.3, -7.285, -8.355, 39.42, 54.86, 72.07, 4.015, 3.648, 3.677
1975, 2, -7.299, -7.627, -8.621, 26.04, 35.14, 48.46, 3.488, 3.297, 3.33
1975, 3, -2.072, -3.733, -4.699, 27.86, 37.66, 48.39, 3.045, 2.929, 2.936
1975, 4, 0.02763, -1.583, -2.618, 70.47, 74.76, 83.41, 2.775, 2.715, 2.698
1975, 5, 8.412, 6.066, 5.215, 80.36, 61.35, 69.24, 3.118, 3.017, 2.991
1975, 6, 13.02, 10.63, 9.851, 77.21, 67.66, 73.77, 3.101, 2.963, 2.953
1975, 7, 19.82, 17.4, 16.53, 79.35, 73.39, 84.71, 1.985, 1.895, 1.871
1975, 8, 15.57, 13.31, 12.57, 40.25, 34.65, 32.08, 2.487, 2.409, 2.402
1975, 9, 12.21, 10.4, 9.554, 13.44, 10.75, 12.46, 2.299, 2.165, 2.167
1975, 10, 6.726, 4.983, 4.256, 97.48, 86.05, 94.82, 3.104, 2.938, 2.967
1975, 11, -0.829, -3.114, -3.903, 20.46, 29.48, 40.51, 3.558, 3.256, 3.281
1975, 12, -1.502, -3.125, -3.95, 21.08, 40.38, 51.6, 3.857, 3.392, 3.42
1976, 1, -2.72, -4.811, -5.543, 12.03, 26.31, 27.54, 3.716, 3.257, 3.299
1976, 2, -1.371, -4.082, -4.61, 12.6, 23, 30.87, 4.17, 3.792, 3.798
1976, 3, -1.317, -4.157, -5.034, 17.5, 23.97, 27.15, 3.512, 3.134, 3.139
1976, 4, 5.494, 3.064, 2.184, 47.85, 51.3, 62.92, 2.821, 2.649, 2.624
1976, 5, 12.28, 9.996, 9.281, 40.15, 39.16, 42.91, 2.505, 2.324, 2.369
1976, 6, 13.36, 11.38, 10.63, 71.48, 59.28, 68.67, 2.756, 2.648, 2.669
1976, 7, 18.8, 16.52, 15.79, 42.21, 43.43, 49.78, 2.099, 2.054, 2.076
1976, 8, 16.78, 13.95, 13.35, 49.3, 41.53, 42.28, 2.278, 2.179, 2.182
1976, 9, 13.75, 11.53, 10.79, 66.78, 68.65, 79.31, 2.282, 2.232, 2.24
1976, 10, 7.427, 5.236, 4.589, 13.16, 17.05, 22.51, 2.866, 2.603, 2.625
1976, 11, 1.677, -0.5235, -1.203, 6.204, 5.906, 6.116, 3.147, 2.842, 2.901
1976, 12, -0.8764, -3.342, -3.917, 6.854, 14.43, 26.26, 3.556, 3.038, 3.07
1977, 1, -6.42, -8.586, -9.226, 25.68, 39.99, 50.46, 3.233, 2.898, 2.966
1977, 2, 1.576, -1.542, -2.145, 0.8235, 0.8381, 0.4433, 3.289, 2.816, 2.857
1977, 3, -0.1951, -2.902, -3.907, 36.8, 46.64, 61.15, 3.456, 3.264, 3.275
1977, 4, 7.806, 5.61, 4.888, 9.921, 9.873, 13.58, 2.375, 2.251, 2.243
1977, 5, 9.439, 7.079, 6.526, 66.43, 65.62, 67.82, 2.749, 2.585, 2.59
1977, 6, 16.57, 14.37, 13.58, 54.7, 54.06, 57.85, 2.397, 2.305, 2.3
1977, 7, 17.8, 15.13, 14.48, 48.49, 53.99, 56.48, 2.494, 2.37, 2.358
1977, 8, 16.32, 14.32, 13.49, 38.39, 36.77, 45.01, 2.401, 2.339, 2.328
1977, 9, 12.4, 10.11, 9.362, 64.95, 62.25, 69.89, 2.441, 2.448, 2.46
1977, 10, 7.703, 5.563, 4.916, 19.75, 12.98, 17.2, 3.011, 2.808, 2.844
1977, 11, -0.3842, -2.11, -2.549, 23.3, 26.85, 29.52, 3.992, 3.798, 3.836
1977, 12, -4.547, -4.848, -5.442, 48.35, 68.22, 85.87, 3.785, 3.797, 3.855
1978, 1, -6.477, -6.134, -7.184, 17.46, 28.53, 33.45, 2.863, 2.786, 2.804
1978, 2, -3.919, -4.4, -5.315, 24.12, 51.17, 65.46, 2.864, 2.742, 2.764
1978, 3, 2.768, 0.5731, -0.3388, 14.74, 14.32, 17.91, 2.953, 2.737, 2.762
1978, 4, 6.721, 4.222, 3.477, 39.34, 38.71, 44.05, 3.154, 3.012, 3.029
1978, 5, 9.497, 6.678, 6.1, 73.07, 69.98, 79.76, 3.064, 2.923, 2.983
1978, 6, 15.61, 12.78, 12.03, 39.59, 35.63, 40.96, 2.427, 2.236, 2.266
1978, 7, 17.56, 15.05, 14.26, 57.27, 44.82, 54.71, 2.109, 1.979, 1.986
1978, 8, 16.9, 14.25, 13.54, 25.57, 23.19, 22.48, 2.315, 2.275, 2.282
1978, 9, 13.29, 10.77, 10.05, 56.01, 59.16, 68.64, 2.975, 2.842, 2.865
1978, 10, 8.828, 6.57, 5.766, 4.671, 4.117, 6.135, 2.821, 2.547, 2.57
1978, 11, -4.256, -5.593, -6.716, 31.14, 30.49, 40.58, 3.429, 3.056, 3.073
1978, 12, -9.047, -10.71, -11.55, 19.93, 38.6, 53.49, 3.955, 3.652, 3.685
1979, 1, -14.72, -15.11, -15.69, 25.62, 45.05, 57.76, 2.48, 2.371, 2.406
1979, 2, -7.508, -6.331, -7.652, 22.86, 32.65, 43.66, 3.44, 3.259, 3.278
1979, 3, 0.4114, -1.547, -2.755, 29.36, 38.25, 46.45, 2.811, 2.631, 2.626
1979, 4, 4.267, 2.312, 1.527, 55.01, 50.43, 60.98, 2.602, 2.533, 2.565
1979, 5, 10.44, 8.271, 7.519, 25.23, 26.13, 32.2, 2.64, 2.483, 2.499
1979, 6, 15.91, 13, 12.39, 19.73, 21.2, 16.33, 2.472, 2.352, 2.347
1979, 7, 18.92, 16.39, 15.71, 14.05, 14.64, 16.72, 2.173, 2.151, 2.117
1979, 8, 18.35, 15.16, 14.39, 39.37, 40.96, 44.41, 2.122, 2.01, 2
1979, 9, 15.66, 13.16, 12.47, 2.202, 1.139, 1.34, 2.231, 2.114, 2.106
1979, 10, 9.199, 7.017, 6.442, 29.73, 32.39, 37.54, 2.534, 2.35, 2.356
1979, 11, -1.039, -4.082, -4.8, 14.55, 29.56, 38.95, 2.8, 2.49, 2.509
1979, 12, -0.2943, -2.128, -3.016, 9.801, 14.91, 18.32, 4.069, 3.671, 3.69
1980, 1, -8.567, -9.165, -10.25, 36.7, 50.12, 64.36, 3.375, 3.255, 3.268
1980, 2, -2.621, -3.617, -4.664, 34.67, 42.17, 53.36, 2.764, 2.629, 2.64
1980, 3, -1.112, -2.823, -4.017, 33.85, 39.68, 54.63, 3.18, 2.984, 2.994
1980, 4, 8.757, 5.358, 4.635, 27.51, 27.78, 28.58, 2.801, 2.754, 2.77
1980, 5, 12.21, 9.046, 8.304, 143.2, 128.6, 131.6, 2.156, 2.149, 2.139
1980, 6, 14.81, 11.96, 11.4, 91.83, 71.67, 75.22, 2.025, 1.972, 1.97
1980, 7, 18.57, 15.82, 15.27, 35.43, 35.27, 39.1, 2.156, 2.084, 2.098
1980, 8, 15.35, 13.12, 12.42, 19.97, 22.12, 24, 2.566, 2.421, 2.4
1980, 9, 13.46, 11.21, 10.47, 55.61, 56.45, 66.01, 3.026, 2.869, 2.898
1980, 10, 8.451, 6.159, 5.369, 33.25, 21.64, 21.8, 2.832, 2.557, 2.593
1980, 11, 1.735, -0.9923, -1.76, 20.1, 31.08, 39.94, 3.323, 2.904, 2.928
1980, 12, -2.579, -2.236, -2.977, 11.94, 17.99, 17.08, 3.574, 3.24, 3.254
1981, 1, -0.2677, -2.237, -2.967, 3.556, 6.1, 6.094, 2.731, 2.525, 2.516
1981, 2, -0.5601, -2.752, -3.905, 36.19, 49.11, 65.05, 3.414, 3.182, 3.228
1981, 3, 2.514, 0.1495, -0.7539, 35.68, 26.69, 31.3, 2.504, 2.31, 2.305
1981, 4, 6.785, 4.195, 3.417, 31.44, 32.46, 38.35, 3.052, 2.783, 2.783
1981, 5, 10.18, 7.729, 7.024, 161.5, 130.5, 146.4, 2.562, 2.444, 2.453
1981, 6, 13.63, 11.25, 10.59, 49.57, 52.26, 60.42, 3.201, 3.026, 3.041
1981, 7, 18.22, 15.71, 15.05, 32.94, 20.15, 19.32, 2.25, 2.157, 2.141
1981, 8, 19.17, 16.69, 15.82, 13.32, 10.66, 8.951, 1.977, 1.911, 1.89
1981, 9, 13.89, 11.61, 10.81, 26.95, 28.16, 32.43, 2.318, 2.188, 2.2
1981, 10, 6.409, 4.205, 3.328, 37.7, 37.46, 43.7, 2.832, 2.594, 2.613
1981, 11, 2.822, 0.221, -0.4279, 30.43, 37.49, 44.03, 3.147, 2.874, 2.891
1981, 12, -3.033, -4.497, -5.006, 17.22, 34.74, 39.09, 3.681, 3.523, 3.556
1982, 1, -7.958, -8.028, -8.947, 29.48, 46.46, 58.4, 4.033, 3.898, 3.902
1982, 2, -4.687, -6.812, -7.494, 19.39, 27.21, 35.8, 3.365, 3.155, 3.175
1982, 3, 0.6232, -1.059, -2.046, 47.68, 56.01, 70.4, 3.049, 3.035, 3.057
1982, 4, 3.352, 0.6857, -0.2013, 34.66, 36.82, 42.35, 3.102, 2.913, 2.913
1982, 5, 9.136, 6.774, 5.918, 60.79, 54.57, 61.5, 2.655, 2.446, 2.418
1982, 6, 14.31, 11.7, 10.76, 75.95, 67.27, 78.76, 1.83, 1.739, 1.746
1982, 7, 18.1, 15.18, 14.45, 34.81, 37.94, 43.88, 2.288, 2.175, 2.174
1982, 8, 18.62, 16.08, 15.28, 24.84, 27.7, 30.17, 2.134, 2.086, 2.082
1982, 9, 12.29, 10.18, 9.213, 49.63, 49.64, 41.79, 2.737, 2.656, 2.657
1982, 10, 7.164, 4.873, 4.121, 24.78, 34.44, 34.97, 2.961, 2.764, 2.797
1982, 11, -1.856, -3.78, -4.58, 12.54, 16.64, 20.82, 3.166, 2.907, 2.906
1982, 12, -4.736, -6.652, -7.226, 39.49, 72.1, 106.4, 3.691, 3.424, 3.465
1983, 1, -0.05362, -2.456, -3.11, 5.682, 10.04, 10.17, 3.528, 3.283, 3.295
1983, 2, 1.342, -1.544, -2.512, 7.224, 17.12, 21.64, 3.027, 2.884, 2.889
1983, 3, 2.579, 0.3074, -0.433, 21.23, 27.28, 34.8, 2.577, 2.516, 2.53
1983, 4, 4.074, 1.328, 0.4132, 16.61, 17.73, 22.86, 2.504, 2.441, 2.465
1983, 5, 9.574, 7.087, 6.224, 42.52, 27.08, 27.9, 2.682, 2.591, 2.59
1983, 6, 14.25, 11.67, 10.79, 68.48, 76.61, 89.68, 2.402, 2.312, 2.315
1983, 7, 17.38, 14.95, 14.32, 76.1, 65.75, 67.67, 2.643, 2.609, 2.614
1983, 8, 19.68, 16.82, 16.16, 62.14, 65.55, 74.6, 2.052, 2.031, 2.055
1983, 9, 11.92, 10.07, 9.346, 59.57, 53.35, 60.05, 3.013, 2.804, 2.804
1983, 10, 8.42, 6.375, 5.576, 24.41, 28.11, 37.55, 2.88, 2.611, 2.613
1983, 11, 1.079, -1.081, -2.16, 31.91, 54.86, 69.11, 3.118, 2.969, 2.977
1983, 12, -12.61, -12.48, -13.19, 23.03, 43.91, 56.12, 2.766, 2.78, 2.793
1984, 1, -2.973, -5.985, -6.421, 9.6, 15.28, 19.57, 3.788, 3.251, 3.284
1984, 2, -0.02002, -3.953, -4.955, 14.73, 26.8, 40.35, 3.392, 3.042, 3.063
1984, 3, 1.589, -1.131, -2.118, 28.91, 39.65, 55.02, 2.77, 2.674, 2.695
1984, 4, 4.974, 2.135, 1.326, 44.61, 45.63, 52.6, 2.776, 2.689, 2.7
1984, 5, 10.24, 7.731, 7.169, 47.52, 48.76, 47.75, 3.221, 2.988, 3.019
1984, 6, 13.54, 10.7, 10.04, 72.93, 71.53, 73.47, 2.433, 2.316, 2.309
1984, 7, 19.1, 16.47, 15.79, 37.06, 49.51, 61.63, 2.13, 1.995, 1.991
1984, 8, 19.11, 16.18, 15.36, 44.02, 51.39, 56.84, 2.21, 2.167, 2.171
1984, 9, 10.53, 8.627, 7.734, 30.1, 24.82, 24.65, 2.943, 2.757, 2.764
1984, 10, 4.989, 2.944, 2.044, 28.98, 25.84, 30.33, 2.922, 2.701, 2.718
1984, 11, 0.6302, -1.531, -2.367, 23.85, 32.91, 43.83, 3.643, 3.431, 3.446
1984, 12, -7.904, -8.642, -9.292, 17.39, 24.44, 31.44, 3.735, 3.539, 3.564
1985, 1, -7.498, -8.897, -9.711, 8.725, 20.55, 27.93, 2.801, 2.374, 2.42
1985, 2, -6.026, -8.287, -9.164, 11.2, 19.57, 27.77, 3.534, 3.225, 3.257
1985, 3, -0.687, -3.842, -4.598, 24.85, 36.46, 50.73, 2.89, 2.684, 2.695
1985, 4, 7.703, 5.04, 4.16, 16.46, 14.04, 14.74, 3.17, 2.819, 2.842
1985, 5, 12.3, 9.824, 9.075, 51.34, 50.52, 52.09, 2.522, 2.403, 2.429
1985, 6, 15.65, 13.22, 12.48, 10.8, 13.23, 13.54, 2.827, 2.646, 2.632
1985, 7, 21.31, 18.32, 17.46, 23.27, 24.88, 28.1, 2.059, 1.919, 1.873
1985, 8, 15.91, 13.65, 12.97, 59.15, 44.23, 41.19, 2.416, 2.355, 2.345
1985, 9, 9.477, 7.729, 7.003, 70.69, 71.12, 70.62, 3.076, 2.915, 2.932
1985, 10, 6.548, 4.681, 4.017, 19.5, 14.01, 14.85, 3.67, 3.259, 3.268
1985, 11, -7.516, -8.337, -9.483, 26.96, 33.9, 38.19, 2.971, 2.841, 2.846
1985, 12, -6.382, -8.466, -9.057, 13.71, 15.52, 19.36, 3.53, 3.048, 3.118
1986, 1, -0.9895, -3.608, -4.231, 15.69, 30.67, 41.19, 3.797, 3.494, 3.518
1986, 2, -3.523, -3.694, -4.585, 38.77, 69.36, 87.79, 3.307, 3.252, 3.284
1986, 3, 5.87, 3.11, 2.375, 21.13, 27.71, 31.47, 2.917, 2.684, 2.71
1986, 4, 5.602, 3.444, 2.572, 43.08, 40.48, 46.14, 2.969, 2.749, 2.769
1986, 5, 11.08, 8.77, 7.963, 37.86, 33.59, 35.91, 2.913, 2.773, 2.809
1986, 6, 17.75, 15.04, 14.22, 52.87, 54.37, 61.78, 2.424, 2.322, 2.334
1986, 7, 16.59, 14.14, 13.5, 41, 40.39, 44.66, 2.441, 2.372, 2.369
1986, 8, 18.36, 16.16, 15.41, 48.43, 51.75, 58.61, 2.136, 1.976, 1.975
1986, 9, 9.674, 7.466, 6.427, 68.9, 61.19, 59.14, 2.674, 2.404, 2.374
1986, 10, 8.077, 5.816, 5.022, 5.58, 6.027, 6.807, 2.654, 2.413, 2.428
1986, 11, -1.049, -2.372, -3.146, 21.73, 30.13, 36.64, 3.515, 3.229, 3.259
1986, 12, -3.529, -5.523, -6.467, 9.088, 11.91, 16.21, 3.025, 2.514, 2.522
1987, 1, -3.634, -6.283, -7.307, 5.914, 15.76, 22.4, 3.387, 2.991, 3.028
1987, 2, 0.3691, -2.081, -3.168, 10.58, 18.63, 21.52, 2.948, 2.697, 2.683
1987, 3, 2.127, 0.01342, -0.7969, 23.3, 23.53, 25.4, 2.905, 2.768, 2.785
1987, 4, 9.583, 7.169, 6.366, 16.28, 17.11, 20.91, 2.776, 2.609, 2.599
1987, 5, 12.65, 10.31, 9.54, 92.56, 88.71, 99.48, 2.472, 2.164, 2.163
1987, 6, 16.34, 13.53, 12.82, 45.54, 42.6, 46.24, 2.711, 2.519, 2.538
1987, 7, 17.31, 14.59, 13.81, 103.9, 95.73, 104.5, 2.276, 2.224, 2.225
1987, 8, 15.44, 13.1, 12.37, 42.51, 46.84, 56.83, 2.342, 2.195, 2.18
1987, 9, 14.28, 12.11, 11.25, 12.18, 7.224, 10.84, 2.179, 2.021, 2.011
1987, 10, 8.545, 6.734, 5.867, 0.5381, 0.2321, 0.1969, 2.642, 2.281, 2.319
1987, 11, 2.378, 0.04642, -0.8101, 5.5, 12.5, 16.62, 2.858, 2.493, 2.504
1987, 12, -3.399, -5.475, -6.275, 20.9, 41.09, 51.58, 3.508, 3.219, 3.229
1988, 1, -5.628, -7.256, -8.242, 12.12, 16.99, 22.84, 3.459, 3.189, 3.232
1988, 2, -0.497, -2.144, -3.153, 15.31, 19.88, 27.35, 3.615, 3.277, 3.312
1988, 3, 1.787, -0.8017, -1.793, 24.13, 30.25, 39.52, 3.532, 3.23, 3.255
1988, 4, 7.729, 5.427, 4.527, 44.57, 44.13, 46.93, 2.718, 2.501, 2.506
1988, 5, 11.76, 8.916, 8.24, 61.41, 62.96, 63.29, 2.84, 2.694, 2.702
1988, 6, 18.92, 15.93, 15.21, 39.85, 40.83, 42.08, 2.444, 2.414, 2.471
1988, 7, 19.7, 17.31, 16.72, 14.62, 8.797, 9.532, 2.337, 2.249, 2.249
1988, 8, 18.33, 15.61, 15.09, 8.258, 11.17, 15.63, 2.378, 2.272, 2.264
1988, 9, 12.71, 10.32, 9.413, 43.57, 30.47, 37.74, 2.741, 2.59, 2.596
1988, 10, 10.68, 9.003, 8.108, 10.62, 8.765, 10.08, 2.854, 2.562, 2.597
1988, 11, 0.4266, -2.025, -2.803, 23.26, 36.82, 46.93, 3.778, 3.49, 3.516
1988, 12, -3.422, -6.249, -7.151, 11.81, 15.17, 20.69, 3.49, 3.061, 3.085
1989, 1, -3.083, -5.642, -6.862, 44.09, 57.94, 78.3, 4.062, 3.644, 3.676
1989, 2, -11.3, -11.48, -12.7, 21.96, 26.58, 34.82, 2.765, 2.548, 2.553
1989, 3, -1.121, -2.11, -3.074, 44.84, 39.1, 46.3, 2.931, 2.876, 2.891
1989, 4, 6.25, 4.054, 3.158, 30.21, 18.38, 20.92, 2.858, 2.694, 2.716
1989, 5, 9.915, 7.669, 6.815, 56.63, 54.63, 59.98, 2.882, 2.658, 2.679
1989, 6, 15.32, 12.9, 12.05, 32.41, 31.31, 37.48, 2.366, 2.274, 2.291
1989, 7, 20.43, 17.84, 17.19, 34.81, 33.34, 29.11, 2.089, 2.015, 2.009
1989, 8, 16.41, 14.07, 13.46, 60.4, 53.79, 53.71, 2.086, 2.05, 2.045
1989, 9, 12.98, 11.02, 10.38, 15.76, 12.96, 12.07, 2.519, 2.483, 2.537
1989, 10, 7.397, 5.455, 4.557, 38.91, 51.4, 60.58, 3.079, 2.871, 2.904
1989, 11, 2.718, 0.5653, -0.2642, 17.33, 19.09, 28.9, 4.133, 3.679, 3.727
1989, 12, -3.592, -5.391, -6.287, 19.76, 23.12, 37.68, 3.347, 2.913, 2.969
1990, 1, -1.411, -3.164, -4.311, 16.41, 29.17, 39.83, 4.19, 3.812, 3.829
1990, 2, -1.853, -3.896, -4.96, 4.233, 6.329, 8.482, 3.597, 3.225, 3.225
1990, 3, 1.451, -0.6243, -1.623, 36.01, 39.37, 53.55, 2.664, 2.455, 2.473
1990, 4, 6.956, 5.045, 4.102, 39.48, 35.73, 46.43, 2.548, 2.375, 2.397
1990, 5, 9.363, 7.054, 6.211, 82.72, 67.58, 69.32, 2.503, 2.376, 2.385
1990, 6, 15.02, 12.55, 11.77, 32.8, 37.72, 46.19, 3.05, 2.795, 2.796
1990, 7, 18.92, 16.38, 15.58, 29.56, 36.46, 38.88, 2.382, 2.308, 2.295
